time_captured,05_unb_hrm_accX
1970-01-01 00:00:00.000000219,-645.911767217043
1970-01-01 00:00:00.000000220,-964.724668653798
1970-01-01 00:00:00.000000221,-826.835169065905
1970-01-01 00:00:00.000000222,170.813779465994
1970-01-01 00:00:00.000000223,1392.16111614342
1970-01-01 00:00:00.000000224,-381.879479393003
1970-01-01 00:00:00.000000225,-879.742
1970-01-01 00:00:00.000000226,-22.8941802350338
1970-01-01 00:00:00.000000227,-48.1937831489831
1970-01-01 00:00:00.000000228,342.942
1970-01-01 00:00:00.000000229,928.939274566421
1970-01-01 00:00:00.000000230,1000.42805771756
1970-01-01 00:00:00.000000231,-938.179503983467
1970-01-01 00:00:00.000000232,-887.737785493838
1970-01-01 00:00:00.000000233,-891.727020567397
1970-01-01 00:00:00.000000234,-176.29
1970-01-01 00:00:00.000000235,834.693733951397
1970-01-01 00:00:00.000000236,236.429884895236
1970-01-01 00:00:00.000000237,-838.827583038516
1970-01-01 00:00:00.000000238,-364.788693715113
1970-01-01 00:00:00.000000239,-266.822267733485
1970-01-01 00:00:00.000000240,290.777257429236
1970-01-01 00:00:00.000000241,1094.29567803595
1970-01-01 00:00:00.000000242,1632.21726227775
1970-01-01 00:00:00.000000243,-603.834413847389
1970-01-01 00:00:00.000000244,-1202.68106168234
1970-01-01 00:00:00.000000245,-836.59408840694
1970-01-01 00:00:00.000000246,-594.506
1970-01-01 00:00:00.000000247,885.525314074223
1970-01-01 00:00:00.000000248,1020.46322347148
1970-01-01 00:00:00.000000249,-603.564618182235
1970-01-01 00:00:00.000000250,-570.44082959598
1970-01-01 00:00:00.000000251,-11.0755504810699
1970-01-01 00:00:00.000000252,320.715446284006
1970-01-01 00:00:00.000000253,413.242128118726
1970-01-01 00:00:00.000000254,1494.92224479701
1970-01-01 00:00:00.000000255,463.6
1970-01-01 00:00:00.000000256,-875.250068715028
1970-01-01 00:00:00.000000257,-787.476656382484
1970-01-01 00:00:00.000000258,-1207.37118217609
1970-01-01 00:00:00.000000259,589.437748444136
1970-01-01 00:00:00.000000260,939.97550423253
1970-01-01 00:00:00.000000261,-670.756
1970-01-01 00:00:00.000000262,-776.462932852533
1970-01-01 00:00:00.000000263,-162.90574855743
1970-01-01 00:00:00.000000264,-46.726
1970-01-01 00:00:00.000000265,321.272140143957
1970-01-01 00:00:00.000000266,1479.48074669262
1970-01-01 00:00:00.000000267,745.650914879609
1970-01-01 00:00:00.000000268,-1014.12594806146
1970-01-01 00:00:00.000000269,-907.867693881058
1970-01-01 00:00:00.000000270,-924.228047511858
1970-01-01 00:00:00.000000271,-301.017906226234
1970-01-01 00:00:00.000000272,1052.96592998525
1970-01-01 00:00:00.000000273,-394.67
1970-01-01 00:00:00.000000274,-577.429736993553
1970-01-01 00:00:00.000000275,-255.650498596482
1970-01-01 00:00:00.000000276,-87.352
1970-01-01 00:00:00.000000277,161.995122303728
1970-01-01 00:00:00.000000278,932.207194059542
1970-01-01 00:00:00.000000279,1040.86757729364
1970-01-01 00:00:00.000000280,-269.011156006611
1970-01-01 00:00:00.000000281,-1071.28013272091
1970-01-01 00:00:00.000000282,-1013.10413672561
1970-01-01 00:00:00.000000283,-872.957991643112
1970-01-01 00:00:00.000000284,497.306970867757
1970-01-01 00:00:00.000000285,830.21
1970-01-01 00:00:00.000000286,-860.357283471685
1970-01-01 00:00:00.000000287,-669.027365123723
1970-01-01 00:00:00.000000288,-39.406
1970-01-01 00:00:00.000000289,15.509982923888
1970-01-01 00:00:00.000000290,360.614054667111
1970-01-01 00:00:00.000000291,1326.12375242314
1970-01-01 00:00:00.000000292,705.568195285025
1970-01-01 00:00:00.000000293,-1168.55377637394
1970-01-01 00:00:00.000000294,-682.887715744055
1970-01-01 00:00:00.000000295,-999.287011888749
1970-01-01 00:00:00.000000296,265.92474948943
1970-01-01 00:00:00.000000297,889.99
1970-01-01 00:00:00.000000298,-183.903902124303
1970-01-01 00:00:00.000000299,-981.049895820731
1970-01-01 00:00:00.000000300,-298.769300130346
1970-01-01 00:00:00.000000301,37.2793559845643
1970-01-01 00:00:00.000000302,216.776288370106
1970-01-01 00:00:00.000000303,1215.88005648161
1970-01-01 00:00:00.000000304,1139.76500685605
1970-01-01 00:00:00.000000305,-665.236777464903
1970-01-01 00:00:00.000000306,-954.051285066614
1970-01-01 00:00:00.000000307,-696.787216969405
1970-01-01 00:00:00.000000308,-398.869009736818
1970-01-01 00:00:00.000000309,874.374
1970-01-01 00:00:00.000000310,238.311932503826
1970-01-01 00:00:00.000000311,-736.440976781185
1970-01-01 00:00:00.000000312,-631.88394130424
1970-01-01 00:00:00.000000313,49.1022867948083
1970-01-01 00:00:00.000000314,77.6737827503923
1970-01-01 00:00:00.000000315,939.780352439152
1970-01-01 00:00:00.000000316,1176.80716612273
1970-01-01 00:00:00.000000317,-222.184190980579
1970-01-01 00:00:00.000000318,-926.224
1970-01-01 00:00:00.000000319,-924.188901621072
1970-01-01 00:00:00.000000320,-734.765713351088
1970-01-01 00:00:00.000000321,255.982884795179
1970-01-01 00:00:00.000000322,770.970874229624
1970-01-01 00:00:00.000000323,-589.564778680545
1970-01-01 00:00:00.000000324,-551.120115095506
1970-01-01 00:00:00.000000325,-194.253399408458
1970-01-01 00:00:00.000000326,-24.9561831888857
1970-01-01 00:00:00.000000327,307.44
1970-01-01 00:00:00.000000328,1178.65661670442
1970-01-01 00:00:00.000000329,27.5027147459316
1970-01-01 00:00:00.000000330,-1159.92932865869
1970-01-01 00:00:00.000000331,-760.182038056795
1970-01-01 00:00:00.000000332,-936.116581966539
1970-01-01 00:00:00.000000333,-476.88108875574
1970-01-01 00:00:00.000000334,881.708401768027
1970-01-01 00:00:00.000000335,-418.553369909574
1970-01-01 00:00:00.000000336,-925.858
1970-01-01 00:00:00.000000337,-60.2157680060275
1970-01-01 00:00:00.000000338,44.1905680066257
1970-01-01 00:00:00.000000339,178.423808881177
1970-01-01 00:00:00.000000340,775.925857008064
1970-01-01 00:00:00.000000341,1254.55787022557
1970-01-01 00:00:00.000000342,-1002.76710164676
1970-01-01 00:00:00.000000343,-1019.82554575781
1970-01-01 00:00:00.000000344,-768.85316633515
1970-01-01 00:00:00.000000345,-610.867828049463
1970-01-01 00:00:00.000000346,831.246703289956
1970-01-01 00:00:00.000000347,447.134092871135
1970-01-01 00:00:00.000000348,-822.036
1970-01-01 00:00:00.000000349,-324.950657835083
1970-01-01 00:00:00.000000350,10.3116409129421
1970-01-01 00:00:00.000000351,240.426215814444
1970-01-01 00:00:00.000000352,523.409841284121
1970-01-01 00:00:00.000000353,1178.7092451501
1970-01-01 00:00:00.000000354,-240.985211562298
1970-01-01 00:00:00.000000355,-872.480386611434
1970-01-01 00:00:00.000000356,-942.576450089589
1970-01-01 00:00:00.000000357,-378.676307175529
1970-01-01 00:00:00.000000358,22.038146296047
1970-01-01 00:00:00.000000359,1191.9477976424
1970-01-01 00:00:00.000000360,-613.66
1970-01-01 00:00:00.000000361,-224.112798676383
1970-01-01 00:00:00.000000362,-149.208078013048
1970-01-01 00:00:00.000000363,90.7172922643357
1970-01-01 00:00:00.000000364,445.374012732325
1970-01-01 00:00:00.000000365,1137.95997049539
1970-01-01 00:00:00.000000366,412.46934437032
1970-01-01 00:00:00.000000367,-1344.93326180686
1970-01-01 00:00:00.000000368,-1042.90887022604
1970-01-01 00:00:00.000000369,-774.456
1970-01-01 00:00:00.000000370,-223.114617577041
1970-01-01 00:00:00.000000371,999.994878428489
1970-01-01 00:00:00.000000372,313.251840855798
1970-01-01 00:00:00.000000373,-861.210047956165
1970-01-01 00:00:00.000000374,-44.3733903302015
1970-01-01 00:00:00.000000375,2.52599766543371
1970-01-01 00:00:00.000000376,484.189721880104
1970-01-01 00:00:00.000000377,655.323365883036
1970-01-01 00:00:00.000000378,1371.28
1970-01-01 00:00:00.000000379,-257.195939044909
1970-01-01 00:00:00.000000380,-900.004801979631
1970-01-01 00:00:00.000000381,-1117.82895626012
1970-01-01 00:00:00.000000382,-566.766598281754
1970-01-01 00:00:00.000000383,970.15228365089
1970-01-01 00:00:00.000000384,630.854973124141
1970-01-01 00:00:00.000000385,-442.956888515122
1970-01-01 00:00:00.000000386,-500.906595976325
1970-01-01 00:00:00.000000387,-2.44
1970-01-01 00:00:00.000000388,305.557810008665
1970-01-01 00:00:00.000000389,509.990465757544
1970-01-01 00:00:00.000000390,1836.44852255765
1970-01-01 00:00:00.000000391,382.875718358283
1970-01-01 00:00:00.000000392,-1127.15378088529
1970-01-01 00:00:00.000000393,-940.206264937554
1970-01-01 00:00:00.000000394,-306.045276168557
1970-01-01 00:00:00.000000395,182.408416310936
1970-01-01 00:00:00.000000396,1110.932
1970-01-01 00:00:00.000000397,-362.498162962159
1970-01-01 00:00:00.000000398,-856.333587759552
1970-01-01 00:00:00.000000399,176.292749777257
1970-01-01 00:00:00.000000400,83.9181893883921
1970-01-01 00:00:00.000000401,565.346281280235
