time_captured,02_on_hrm_accX
1970-01-01 00:00:00.000000406,469.456
1970-01-01 00:00:00.000000407,904.257733751275
1970-01-01 00:00:00.000000408,-785.634266323023
1970-01-01 00:00:00.000000409,-456.785178492772
1970-01-01 00:00:00.000000410,-422.335583091198
1970-01-01 00:00:00.000000411,-382.901920429447
1970-01-01 00:00:00.000000412,206.154011731109
1970-01-01 00:00:00.000000413,1289.93221914235
1970-01-01 00:00:00.000000414,-184.137675339148
1970-01-01 00:00:00.000000415,-728.584
1970-01-01 00:00:00.000000416,-362.218449268334
1970-01-01 00:00:00.000000417,-303.989973425185
1970-01-01 00:00:00.000000418,-127.326467725754
1970-01-01 00:00:00.000000419,1130.0772723857
1970-01-01 00:00:00.000000420,517.785231901706
1970-01-01 00:00:00.000000421,-1037.12123518218
1970-01-01 00:00:00.000000422,-206.449778177868
1970-01-01 00:00:00.000000423,-343.587894230447
1970-01-01 00:00:00.000000424,-211.426
1970-01-01 00:00:00.000000425,940.763809317421
1970-01-01 00:00:00.000000426,895.311001702142
1970-01-01 00:00:00.000000427,-994.056
1970-01-01 00:00:00.000000428,-351.766565557676
1970-01-01 00:00:00.000000429,-497.328941273118
1970-01-01 00:00:00.000000430,-139.70719853296
1970-01-01 00:00:00.000000431,1014.38159895266
1970-01-01 00:00:00.000000432,916.475461942367
1970-01-01 00:00:00.000000433,-753.545184631705
1970-01-01 00:00:00.000000434,-197.745318689654
1970-01-01 00:00:00.000000435,-556.737487618169
1970-01-01 00:00:00.000000436,-154.94
1970-01-01 00:00:00.000000437,648.07528717231
1970-01-01 00:00:00.000000438,1132.99518444854
1970-01-01 00:00:00.000000439,-131.061772747609
1970-01-01 00:00:00.000000440,-315.052366777457
1970-01-01 00:00:00.000000441,-494.47349626851
1970-01-01 00:00:00.000000442,-357.370576866709
1970-01-01 00:00:00.000000443,479.684297245185
1970-01-01 00:00:00.000000444,1343.51090132393
1970-01-01 00:00:00.000000445,-60.512
1970-01-01 00:00:00.000000446,-705.653248576059
1970-01-01 00:00:00.000000447,-420.381474793489
1970-01-01 00:00:00.000000448,-545.314817969163
1970-01-01 00:00:00.000000449,229.630042175866
1970-01-01 00:00:00.000000450,1224.50099195795
1970-01-01 00:00:00.000000451,588.121724330713
1970-01-01 00:00:00.000000452,-494.950241231114
1970-01-01 00:00:00.000000453,-416.827165536043
1970-01-01 00:00:00.000000454,-412.653001510269
1970-01-01 00:00:00.000000455,-72.5094429537677
1970-01-01 00:00:00.000000456,1109.93226574351
1970-01-01 00:00:00.000000457,903.898
1970-01-01 00:00:00.000000458,-538.511780786896
1970-01-01 00:00:00.000000459,-377.891869710147
1970-01-01 00:00:00.000000460,-370.364665552947
1970-01-01 00:00:00.000000461,-317.419656727059
1970-01-01 00:00:00.000000462,1012.70750939787
1970-01-01 00:00:00.000000463,1120.16484138351
1970-01-01 00:00:00.000000464,-361.868061060578
1970-01-01 00:00:00.000000465,-720.995719116953
1970-01-01 00:00:00.000000466,-537.776
1970-01-01 00:00:00.000000467,-105.766679358079
1970-01-01 00:00:00.000000468,761.211618516776
1970-01-01 00:00:00.000000469,1026.84319981652
1970-01-01 00:00:00.000000470,20.4079538237164
1970-01-01 00:00:00.000000471,-916.698739354387
