time_captured,07_c75_raw_accY
1970-01-01 00:00:00.000000048,-518.5
1970-01-01 00:00:00.000000049,-283.284
1970-01-01 00:00:00.000000050,-42.334
1970-01-01 00:00:00.000000051,41.968
1970-01-01 00:00:00.000000052,222.65
1970-01-01 00:00:00.000000053,94.672
1970-01-01 00:00:00.000000054,205.082
1970-01-01 00:00:00.000000055,-226.066
1970-01-01 00:00:00.000000056,-226.066
1970-01-01 00:00:00.000000057,-186.66
1970-01-01 00:00:00.000000058,-302.682
1970-01-01 00:00:00.000000059,-146.644
1970-01-01 00:00:00.000000060,111.752
1970-01-01 00:00:00.000000061,273.036
1970-01-01 00:00:00.000000062,36.112
1970-01-01 00:00:00.000000063,59.78
1970-01-01 00:00:00.000000064,-447.984
1970-01-01 00:00:00.000000065,-447.984
1970-01-01 00:00:00.000000066,17.202
1970-01-01 00:00:00.000000067,232.776
1970-01-01 00:00:00.000000068,-241.682
1970-01-01 00:00:00.000000069,-76.86
1970-01-01 00:00:00.000000070,34.526
1970-01-01 00:00:00.000000071,188.002
1970-01-01 00:00:00.000000072,-189.1
1970-01-01 00:00:00.000000073,-337.696
1970-01-01 00:00:00.000000074,-337.696
1970-01-01 00:00:00.000000075,140.788
1970-01-01 00:00:00.000000076,-170.678
1970-01-01 00:00:00.000000077,30.744
1970-01-01 00:00:00.000000078,266.326
1970-01-01 00:00:00.000000079,216.55
1970-01-01 00:00:00.000000080,265.228
1970-01-01 00:00:00.000000081,-466.162
1970-01-01 00:00:00.000000082,-169.336
1970-01-01 00:00:00.000000083,-169.336
1970-01-01 00:00:00.000000084,-72.468
1970-01-01 00:00:00.000000085,-117.608
1970-01-01 00:00:00.000000086,-57.584
1970-01-01 00:00:00.000000087,15.86
1970-01-01 00:00:00.000000088,-121.39
1970-01-01 00:00:00.000000089,149.328
1970-01-01 00:00:00.000000090,172.386
1970-01-01 00:00:00.000000091,-30.134
1970-01-01 00:00:00.000000092,-30.134
1970-01-01 00:00:00.000000093,224.846
1970-01-01 00:00:00.000000094,383.446
1970-01-01 00:00:00.000000095,-117.73
1970-01-01 00:00:00.000000096,-135.054
1970-01-01 00:00:00.000000097,-149.206
1970-01-01 00:00:00.000000098,-57.706
1970-01-01 00:00:00.000000099,-180.682
1970-01-01 00:00:00.000000100,264.374
1970-01-01 00:00:00.000000101,264.374
1970-01-01 00:00:00.000000102,323.666
1970-01-01 00:00:00.000000103,271.328
1970-01-01 00:00:00.000000104,224.602
1970-01-01 00:00:00.000000105,8.906
1970-01-01 00:00:00.000000106,138.958
1970-01-01 00:00:00.000000107,20.496
1970-01-01 00:00:00.000000108,-84.302
1970-01-01 00:00:00.000000109,-57.096
1970-01-01 00:00:00.000000110,-66.49
1970-01-01 00:00:00.000000111,-18.666
1970-01-01 00:00:00.000000112,-370.27
1970-01-01 00:00:00.000000113,173.118
1970-01-01 00:00:00.000000114,-567.666
1970-01-01 00:00:00.000000115,-434.93
1970-01-01 00:00:00.000000116,-252.54
1970-01-01 00:00:00.000000117,-143.96
1970-01-01 00:00:00.000000118,-1013.942
1970-01-01 00:00:00.000000119,-205.57
1970-01-01 00:00:00.000000120,197.518
1970-01-01 00:00:00.000000121,144.326
1970-01-01 00:00:00.000000122,-224.602
1970-01-01 00:00:00.000000123,-53.314
1970-01-01 00:00:00.000000124,486.17
1970-01-01 00:00:00.000000125,160.186
1970-01-01 00:00:00.000000126,376.37
1970-01-01 00:00:00.000000127,-99.796
1970-01-01 00:00:00.000000128,174.826
1970-01-01 00:00:00.000000129,237.656
1970-01-01 00:00:00.000000130,-203.008
1970-01-01 00:00:00.000000131,-162.26
1970-01-01 00:00:00.000000132,-307.44
1970-01-01 00:00:00.000000133,85.888
1970-01-01 00:00:00.000000134,-565.836
1970-01-01 00:00:00.000000135,-290.36
1970-01-01 00:00:00.000000136,98.942
1970-01-01 00:00:00.000000137,98.942
1970-01-01 00:00:00.000000138,-174.216
1970-01-01 00:00:00.000000139,139.324
1970-01-01 00:00:00.000000140,25.01
1970-01-01 00:00:00.000000141,-2.074
1970-01-01 00:00:00.000000142,290.238
1970-01-01 00:00:00.000000143,171.166
1970-01-01 00:00:00.000000144,-383.69
1970-01-01 00:00:00.000000145,-425.902
1970-01-01 00:00:00.000000146,-230.946
1970-01-01 00:00:00.000000147,-300.364
1970-01-01 00:00:00.000000148,112.24
1970-01-01 00:00:00.000000149,225.944
1970-01-01 00:00:00.000000150,-32.94
1970-01-01 00:00:00.000000151,53.07
1970-01-01 00:00:00.000000152,327.814
1970-01-01 00:00:00.000000153,-379.786
1970-01-01 00:00:00.000000154,-301.706
1970-01-01 00:00:00.000000155,-141.52
1970-01-01 00:00:00.000000156,86.498
1970-01-01 00:00:00.000000157,-309.636
1970-01-01 00:00:00.000000158,-275.598
1970-01-01 00:00:00.000000159,-177.144
1970-01-01 00:00:00.000000160,-87.108
1970-01-01 00:00:00.000000161,-20.374
1970-01-01 00:00:00.000000162,944.402
1970-01-01 00:00:00.000000163,104.676
1970-01-01 00:00:00.000000164,388.936
1970-01-01 00:00:00.000000165,104.798
1970-01-01 00:00:00.000000166,457.5
1970-01-01 00:00:00.000000167,279.38
1970-01-01 00:00:00.000000168,207.766
1970-01-01 00:00:00.000000169,-288.042
1970-01-01 00:00:00.000000170,100.284
1970-01-01 00:00:00.000000171,-64.66
1970-01-01 00:00:00.000000172,-539.362
1970-01-01 00:00:00.000000173,-329.522
1970-01-01 00:00:00.000000174,-226.432
1970-01-01 00:00:00.000000175,147.376
1970-01-01 00:00:00.000000176,143.838
1970-01-01 00:00:00.000000177,-160.308
1970-01-01 00:00:00.000000178,-34.648
1970-01-01 00:00:00.000000179,-304.878
1970-01-01 00:00:00.000000180,-194.102
1970-01-01 00:00:00.000000181,29.158
1970-01-01 00:00:00.000000182,-70.028
1970-01-01 00:00:00.000000183,-383.812
1970-01-01 00:00:00.000000184,-39.162
1970-01-01 00:00:00.000000185,7.686
1970-01-01 00:00:00.000000186,-251.076
1970-01-01 00:00:00.000000187,-396.256
1970-01-01 00:00:00.000000188,13.908
1970-01-01 00:00:00.000000189,410.164
1970-01-01 00:00:00.000000190,170.434
1970-01-01 00:00:00.000000191,-122.732
1970-01-01 00:00:00.000000192,260.226
1970-01-01 00:00:00.000000193,269.132
1970-01-01 00:00:00.000000194,39.162
1970-01-01 00:00:00.000000195,-80.154
1970-01-01 00:00:00.000000196,-78.812
1970-01-01 00:00:00.000000197,-104.92
1970-01-01 00:00:00.000000198,-31.842
1970-01-01 00:00:00.000000199,-63.806
1970-01-01 00:00:00.000000200,4.636
1970-01-01 00:00:00.000000201,334.646
1970-01-01 00:00:00.000000202,513.986
1970-01-01 00:00:00.000000203,1.952
1970-01-01 00:00:00.000000204,-303.414
1970-01-01 00:00:00.000000205,-234.362
1970-01-01 00:00:00.000000206,-297.924
1970-01-01 00:00:00.000000207,-189.954
1970-01-01 00:00:00.000000208,16.836
1970-01-01 00:00:00.000000209,-137.128
1970-01-01 00:00:00.000000210,-88.206
1970-01-01 00:00:00.000000211,-410.774
1970-01-01 00:00:00.000000212,-260.592
1970-01-01 00:00:00.000000213,-110.166
1970-01-01 00:00:00.000000214,163.114
1970-01-01 00:00:00.000000215,299.998
1970-01-01 00:00:00.000000216,500.078
1970-01-01 00:00:00.000000217,431.758
1970-01-01 00:00:00.000000218,-17.446
1970-01-01 00:00:00.000000219,107.238
1970-01-01 00:00:00.000000220,-250.71
1970-01-01 00:00:00.000000221,-342.454
1970-01-01 00:00:00.000000222,11.224
1970-01-01 00:00:00.000000223,-513.376
1970-01-01 00:00:00.000000224,-174.46
1970-01-01 00:00:00.000000225,243.878
1970-01-01 00:00:00.000000226,42.7
1970-01-01 00:00:00.000000227,11.956
1970-01-01 00:00:00.000000228,294.508
1970-01-01 00:00:00.000000229,157.258
1970-01-01 00:00:00.000000230,58.316
1970-01-01 00:00:00.000000231,314.516
1970-01-01 00:00:00.000000232,57.584
1970-01-01 00:00:00.000000233,210.206
1970-01-01 00:00:00.000000234,-316.224
1970-01-01 00:00:00.000000235,-97.478
1970-01-01 00:00:00.000000236,-129.686
1970-01-01 00:00:00.000000237,-170.312
1970-01-01 00:00:00.000000238,-110.898
1970-01-01 00:00:00.000000239,-32.33
1970-01-01 00:00:00.000000240,203.862
1970-01-01 00:00:00.000000241,308.538
1970-01-01 00:00:00.000000242,-436.882
1970-01-01 00:00:00.000000243,165.31
1970-01-01 00:00:00.000000244,1.22
1970-01-01 00:00:00.000000245,-640.988
1970-01-01 00:00:00.000000246,-153.598
1970-01-01 00:00:00.000000247,241.316
1970-01-01 00:00:00.000000248,-172.63
1970-01-01 00:00:00.000000249,-133.834
1970-01-01 00:00:00.000000250,457.744
1970-01-01 00:00:00.000000251,324.032
1970-01-01 00:00:00.000000252,355.63
1970-01-01 00:00:00.000000253,-118.828
1970-01-01 00:00:00.000000254,446.52
1970-01-01 00:00:00.000000255,-23.668
1970-01-01 00:00:00.000000256,274.134
1970-01-01 00:00:00.000000257,-458.964
1970-01-01 00:00:00.000000258,-281.332
1970-01-01 00:00:00.000000259,-290.36
1970-01-01 00:00:00.000000260,-491.904
1970-01-01 00:00:00.000000261,-372.222
1970-01-01 00:00:00.000000262,-55.022
1970-01-01 00:00:00.000000263,250.222
1970-01-01 00:00:00.000000264,174.338
1970-01-01 00:00:00.000000265,380.03
1970-01-01 00:00:00.000000266,735.05
1970-01-01 00:00:00.000000267,412.604
1970-01-01 00:00:00.000000268,202.032
1970-01-01 00:00:00.000000269,-246.928
1970-01-01 00:00:00.000000270,-196.542
1970-01-01 00:00:00.000000271,-343.552
1970-01-01 00:00:00.000000272,122.488
1970-01-01 00:00:00.000000273,-447.374
1970-01-01 00:00:00.000000274,-428.464
1970-01-01 00:00:00.000000275,-89.67
1970-01-01 00:00:00.000000276,296.338
1970-01-01 00:00:00.000000277,-35.624
1970-01-01 00:00:00.000000278,-35.868
1970-01-01 00:00:00.000000279,240.828
1970-01-01 00:00:00.000000280,-91.012
1970-01-01 00:00:00.000000281,108.458
1970-01-01 00:00:00.000000282,68.442
1970-01-01 00:00:00.000000283,-72.224
1970-01-01 00:00:00.000000284,-204.228
1970-01-01 00:00:00.000000285,-172.02
1970-01-01 00:00:00.000000286,-49.532
1970-01-01 00:00:00.000000287,171.044
1970-01-01 00:00:00.000000288,169.336
1970-01-01 00:00:00.000000289,734.684
1970-01-01 00:00:00.000000290,268.278
1970-01-01 00:00:00.000000291,-289.994
1970-01-01 00:00:00.000000292,-179.462
1970-01-01 00:00:00.000000293,-189.466
1970-01-01 00:00:00.000000294,-238.022
1970-01-01 00:00:00.000000295,12.566
1970-01-01 00:00:00.000000296,-203.252
1970-01-01 00:00:00.000000297,-149.328
1970-01-01 00:00:00.000000298,-365.756
1970-01-01 00:00:00.000000299,-41.48
1970-01-01 00:00:00.000000300,250.954
1970-01-01 00:00:00.000000301,218.136
1970-01-01 00:00:00.000000302,116.51
1970-01-01 00:00:00.000000303,254.98
1970-01-01 00:00:00.000000304,386.252
1970-01-01 00:00:00.000000305,143.472
1970-01-01 00:00:00.000000306,331.962
1970-01-01 00:00:00.000000307,-108.702
1970-01-01 00:00:00.000000308,-186.05
1970-01-01 00:00:00.000000309,48.19
1970-01-01 00:00:00.000000310,-528.87
1970-01-01 00:00:00.000000311,-251.198
1970-01-01 00:00:00.000000312,-216.55
1970-01-01 00:00:00.000000313,586.088
1970-01-01 00:00:00.000000314,99.186
1970-01-01 00:00:00.000000315,175.68
1970-01-01 00:00:00.000000316,9.15
1970-01-01 00:00:00.000000317,135.176
1970-01-01 00:00:00.000000318,12.566
1970-01-01 00:00:00.000000319,34.648
1970-01-01 00:00:00.000000320,-114.68
1970-01-01 00:00:00.000000321,-185.806
1970-01-01 00:00:00.000000322,25.254
1970-01-01 00:00:00.000000323,-3.904
1970-01-01 00:00:00.000000324,38.918
1970-01-01 00:00:00.000000325,363.072
1970-01-01 00:00:00.000000326,-409.798
1970-01-01 00:00:00.000000327,-409.798
1970-01-01 00:00:00.000000328,4.88
1970-01-01 00:00:00.000000329,21.838
1970-01-01 00:00:00.000000330,-461.892
1970-01-01 00:00:00.000000331,-109.19
1970-01-01 00:00:00.000000332,290.116
1970-01-01 00:00:00.000000333,-100.284
1970-01-01 00:00:00.000000334,-176.168
1970-01-01 00:00:00.000000335,-135.054
1970-01-01 00:00:00.000000336,111.02
1970-01-01 00:00:00.000000337,175.68
1970-01-01 00:00:00.000000338,21.106
1970-01-01 00:00:00.000000339,609.512
1970-01-01 00:00:00.000000340,66.246
1970-01-01 00:00:00.000000341,451.766
1970-01-01 00:00:00.000000342,259.616
1970-01-01 00:00:00.000000343,93.574
1970-01-01 00:00:00.000000344,-113.338
1970-01-01 00:00:00.000000345,-86.742
1970-01-01 00:00:00.000000346,-376.004
1970-01-01 00:00:00.000000347,-393.328
1970-01-01 00:00:00.000000348,93.208
1970-01-01 00:00:00.000000349,-256.566
1970-01-01 00:00:00.000000350,-267.79
1970-01-01 00:00:00.000000351,347.578
1970-01-01 00:00:00.000000352,232.166
1970-01-01 00:00:00.000000353,-136.64
1970-01-01 00:00:00.000000354,12.932
1970-01-01 00:00:00.000000355,42.334
1970-01-01 00:00:00.000000356,250.954
1970-01-01 00:00:00.000000357,-274.378
1970-01-01 00:00:00.000000358,-102.358
1970-01-01 00:00:00.000000359,-255.224
1970-01-01 00:00:00.000000360,-119.682
1970-01-01 00:00:00.000000361,-149.206
1970-01-01 00:00:00.000000362,137.128
1970-01-01 00:00:00.000000363,273.89
1970-01-01 00:00:00.000000364,52.094
1970-01-01 00:00:00.000000365,-5.002
1970-01-01 00:00:00.000000366,-188.734
1970-01-01 00:00:00.000000367,138.226
1970-01-01 00:00:00.000000368,195.2
1970-01-01 00:00:00.000000369,-126.026
1970-01-01 00:00:00.000000370,6.71
1970-01-01 00:00:00.000000371,-25.986
1970-01-01 00:00:00.000000372,-51.728
1970-01-01 00:00:00.000000373,-75.762
1970-01-01 00:00:00.000000374,164.212
1970-01-01 00:00:00.000000375,-64.782
1970-01-01 00:00:00.000000376,325.008
1970-01-01 00:00:00.000000377,297.436
1970-01-01 00:00:00.000000378,211.304
1970-01-01 00:00:00.000000379,182.756
1970-01-01 00:00:00.000000380,281.576
1970-01-01 00:00:00.000000381,-331.962
1970-01-01 00:00:00.000000382,-428.83
1970-01-01 00:00:00.000000383,-164.456
1970-01-01 00:00:00.000000384,-263.52
1970-01-01 00:00:00.000000385,-373.93
1970-01-01 00:00:00.000000386,-171.654
1970-01-01 00:00:00.000000387,-85.766
1970-01-01 00:00:00.000000388,-6.466
1970-01-01 00:00:00.000000389,-147.62
1970-01-01 00:00:00.000000390,248.392
1970-01-01 00:00:00.000000391,263.642
1970-01-01 00:00:00.000000392,392.108
1970-01-01 00:00:00.000000393,116.754
1970-01-01 00:00:00.000000394,-52.582
1970-01-01 00:00:00.000000395,-16.958
1970-01-01 00:00:00.000000396,-200.812
1970-01-01 00:00:00.000000397,-449.692
1970-01-01 00:00:00.000000398,-418.338
1970-01-01 00:00:00.000000399,-350.75
1970-01-01 00:00:00.000000400,-102.48
1970-01-01 00:00:00.000000401,-401.136
1970-01-01 00:00:00.000000402,-57.218
1970-01-01 00:00:00.000000403,146.644
1970-01-01 00:00:00.000000404,464.698
1970-01-01 00:00:00.000000405,192.394
1970-01-01 00:00:00.000000406,202.032
1970-01-01 00:00:00.000000407,456.89
1970-01-01 00:00:00.000000408,-243.024
1970-01-01 00:00:00.000000409,-78.69
1970-01-01 00:00:00.000000410,-275.476
1970-01-01 00:00:00.000000411,-212.28
1970-01-01 00:00:00.000000412,-98.942
1970-01-01 00:00:00.000000413,412.238
1970-01-01 00:00:00.000000414,603.778
1970-01-01 00:00:00.000000415,-462.38
1970-01-01 00:00:00.000000416,-393.572
1970-01-01 00:00:00.000000417,-124.074
1970-01-01 00:00:00.000000418,-319.152
1970-01-01 00:00:00.000000419,-680.15
1970-01-01 00:00:00.000000420,-169.946
1970-01-01 00:00:00.000000421,75.518
1970-01-01 00:00:00.000000422,102.968
1970-01-01 00:00:00.000000423,-60.268
1970-01-01 00:00:00.000000424,47.58
1970-01-01 00:00:00.000000425,421.266
1970-01-01 00:00:00.000000426,293.532
1970-01-01 00:00:00.000000427,306.708
1970-01-01 00:00:00.000000428,387.716
1970-01-01 00:00:00.000000429,352.946
1970-01-01 00:00:00.000000430,-40.504
1970-01-01 00:00:00.000000431,-108.824
1970-01-01 00:00:00.000000432,-150.914
1970-01-01 00:00:00.000000433,-26.23
1970-01-01 00:00:00.000000434,196.298
1970-01-01 00:00:00.000000435,-308.05
1970-01-01 00:00:00.000000436,-322.568
1970-01-01 00:00:00.000000437,-67.832
1970-01-01 00:00:00.000000438,2.44
1970-01-01 00:00:00.000000439,32.94
1970-01-01 00:00:00.000000440,3.416
1970-01-01 00:00:00.000000441,465.43
1970-01-01 00:00:00.000000442,179.828
1970-01-01 00:00:00.000000443,222.528
1970-01-01 00:00:00.000000444,37.82
1970-01-01 00:00:00.000000445,-340.38
1970-01-01 00:00:00.000000446,-282.552
1970-01-01 00:00:00.000000447,-246.562
1970-01-01 00:00:00.000000448,-299.022
1970-01-01 00:00:00.000000449,132.614
1970-01-01 00:00:00.000000450,374.174
1970-01-01 00:00:00.000000451,32.818
1970-01-01 00:00:00.000000452,-234.606
1970-01-01 00:00:00.000000453,247.66
1970-01-01 00:00:00.000000454,-724.802
1970-01-01 00:00:00.000000455,-349.408
1970-01-01 00:00:00.000000456,-289.872
1970-01-01 00:00:00.000000457,96.014
1970-01-01 00:00:00.000000458,-45.018
1970-01-01 00:00:00.000000459,-43.432
1970-01-01 00:00:00.000000460,186.66
1970-01-01 00:00:00.000000461,-6.832
1970-01-01 00:00:00.000000462,-18.178
1970-01-01 00:00:00.000000463,447.74
1970-01-01 00:00:00.000000464,248.026
1970-01-01 00:00:00.000000465,320.006
1970-01-01 00:00:00.000000466,26.84
1970-01-01 00:00:00.000000467,399.184
1970-01-01 00:00:00.000000468,171.776
1970-01-01 00:00:00.000000469,-56.486
1970-01-01 00:00:00.000000470,-76.738
1970-01-01 00:00:00.000000471,-236.07
1970-01-01 00:00:00.000000472,354.654
1970-01-01 00:00:00.000000473,-312.32
1970-01-01 00:00:00.000000474,-167.14
1970-01-01 00:00:00.000000475,25.132
1970-01-01 00:00:00.000000476,284.26
1970-01-01 00:00:00.000000477,322.69
1970-01-01 00:00:00.000000478,143.594
1970-01-01 00:00:00.000000479,-77.836
1970-01-01 00:00:00.000000480,-406.504
1970-01-01 00:00:00.000000481,-585.356
1970-01-01 00:00:00.000000482,57.584
1970-01-01 00:00:00.000000483,-351.726
1970-01-01 00:00:00.000000484,-729.682
1970-01-01 00:00:00.000000485,-184.464
1970-01-01 00:00:00.000000486,221.064
1970-01-01 00:00:00.000000487,-217.77
1970-01-01 00:00:00.000000488,75.03
1970-01-01 00:00:00.000000489,-42.578
1970-01-01 00:00:00.000000490,320.25
1970-01-01 00:00:00.000000491,-178.852
1970-01-01 00:00:00.000000492,-87.962
1970-01-01 00:00:00.000000493,-171.288
1970-01-01 00:00:00.000000494,100.528
1970-01-01 00:00:00.000000495,64.416
1970-01-01 00:00:00.000000496,-73.444
1970-01-01 00:00:00.000000497,331.474
1970-01-01 00:00:00.000000498,368.806
1970-01-01 00:00:00.000000499,154.94
1970-01-01 00:00:00.000000500,483.852
1970-01-01 00:00:00.000000501,119.438
1970-01-01 00:00:00.000000502,527.406
1970-01-01 00:00:00.000000503,409.676
1970-01-01 00:00:00.000000504,57.828
1970-01-01 00:00:00.000000505,-336.354
1970-01-01 00:00:00.000000506,-299.876
1970-01-01 00:00:00.000000507,-183.976
1970-01-01 00:00:00.000000508,-708.332
1970-01-01 00:00:00.000000509,47.58
1970-01-01 00:00:00.000000510,-172.508
1970-01-01 00:00:00.000000511,223.992
1970-01-01 00:00:00.000000512,-226.31
1970-01-01 00:00:00.000000513,104.554
1970-01-01 00:00:00.000000514,174.338
1970-01-01 00:00:00.000000515,338.916
1970-01-01 00:00:00.000000516,366.854
1970-01-01 00:00:00.000000517,117.608
1970-01-01 00:00:00.000000518,53.802
1970-01-01 00:00:00.000000519,-62.464
1970-01-01 00:00:00.000000520,-141.764
1970-01-01 00:00:00.000000521,-210.816
1970-01-01 00:00:00.000000522,-89.304
1970-01-01 00:00:00.000000523,-51.24
1970-01-01 00:00:00.000000524,81.862
1970-01-01 00:00:00.000000525,217.038
1970-01-01 00:00:00.000000526,291.336
1970-01-01 00:00:00.000000527,-75.152
1970-01-01 00:00:00.000000528,144.204
1970-01-01 00:00:00.000000529,271.084
1970-01-01 00:00:00.000000530,-32.574
1970-01-01 00:00:00.000000531,-81.618
1970-01-01 00:00:00.000000532,324.764
1970-01-01 00:00:00.000000533,87.596
1970-01-01 00:00:00.000000534,124.928
1970-01-01 00:00:00.000000535,40.138
1970-01-01 00:00:00.000000536,-148.718
1970-01-01 00:00:00.000000537,68.198
1970-01-01 00:00:00.000000538,-68.32
1970-01-01 00:00:00.000000539,-267.302
1970-01-01 00:00:00.000000540,-50.386
1970-01-01 00:00:00.000000541,-142.984
1970-01-01 00:00:00.000000542,47.946
1970-01-01 00:00:00.000000543,359.656
1970-01-01 00:00:00.000000544,359.656
1970-01-01 00:00:00.000000545,-69.784
1970-01-01 00:00:00.000000546,-431.636
1970-01-01 00:00:00.000000547,-256.2
1970-01-01 00:00:00.000000548,6.344
1970-01-01 00:00:00.000000549,401.868
1970-01-01 00:00:00.000000550,-184.586
1970-01-01 00:00:00.000000551,404.674
1970-01-01 00:00:00.000000552,483.608
1970-01-01 00:00:00.000000553,483.608
1970-01-01 00:00:00.000000554,-109.434
1970-01-01 00:00:00.000000555,473.116
1970-01-01 00:00:00.000000556,68.686
1970-01-01 00:00:00.000000557,115.778
1970-01-01 00:00:00.000000558,-165.31
1970-01-01 00:00:00.000000559,-305.122
1970-01-01 00:00:00.000000560,-169.092
1970-01-01 00:00:00.000000561,-688.812
1970-01-01 00:00:00.000000562,-123.342
1970-01-01 00:00:00.000000563,-37.82
1970-01-01 00:00:00.000000564,240.218
1970-01-01 00:00:00.000000565,184.342
1970-01-01 00:00:00.000000566,382.592
1970-01-01 00:00:00.000000567,211.182
1970-01-01 00:00:00.000000568,291.458
1970-01-01 00:00:00.000000569,-234.972
1970-01-01 00:00:00.000000570,-163.968
1970-01-01 00:00:00.000000571,-66.612
1970-01-01 00:00:00.000000572,-299.022
1970-01-01 00:00:00.000000573,66.978
1970-01-01 00:00:00.000000574,103.822
1970-01-01 00:00:00.000000575,229.604
1970-01-01 00:00:00.000000576,-291.946
1970-01-01 00:00:00.000000577,72.834
1970-01-01 00:00:00.000000578,-464.332
1970-01-01 00:00:00.000000579,-220.698
1970-01-01 00:00:00.000000580,-248.026
1970-01-01 00:00:00.000000581,-210.572
1970-01-01 00:00:00.000000582,210.206
1970-01-01 00:00:00.000000583,-29.036
1970-01-01 00:00:00.000000584,9.76
1970-01-01 00:00:00.000000585,-326.106
1970-01-01 00:00:00.000000586,175.68
1970-01-01 00:00:00.000000587,386.984
1970-01-01 00:00:00.000000588,-142.984
1970-01-01 00:00:00.000000589,-160.064
1970-01-01 00:00:00.000000590,459.452
1970-01-01 00:00:00.000000591,3.904
1970-01-01 00:00:00.000000592,192.516
1970-01-01 00:00:00.000000593,-105.896
1970-01-01 00:00:00.000000594,-399.672
1970-01-01 00:00:00.000000595,-370.392
1970-01-01 00:00:00.000000596,-176.412
1970-01-01 00:00:00.000000597,210.328
1970-01-01 00:00:00.000000598,-70.76
1970-01-01 00:00:00.000000599,83.936
1970-01-01 00:00:00.000000600,-29.768
1970-01-01 00:00:00.000000601,108.702
1970-01-01 00:00:00.000000602,292.434
1970-01-01 00:00:00.000000603,177.632
1970-01-01 00:00:00.000000604,560.468
1970-01-01 00:00:00.000000605,450.302
1970-01-01 00:00:00.000000606,281.21
1970-01-01 00:00:00.000000607,43.554
1970-01-01 00:00:00.000000608,53.558
1970-01-01 00:00:00.000000609,-157.014
1970-01-01 00:00:00.000000610,153.232
1970-01-01 00:00:00.000000611,-350.384
1970-01-01 00:00:00.000000612,-182.024
1970-01-01 00:00:00.000000613,-0.732
1970-01-01 00:00:00.000000614,437.37
1970-01-01 00:00:00.000000615,100.406
1970-01-01 00:00:00.000000616,351.482
1970-01-01 00:00:00.000000617,185.928
1970-01-01 00:00:00.000000618,137.128
1970-01-01 00:00:00.000000619,-100.162
1970-01-01 00:00:00.000000620,-57.95
1970-01-01 00:00:00.000000621,25.01
1970-01-01 00:00:00.000000622,-314.638
1970-01-01 00:00:00.000000623,-217.648
1970-01-01 00:00:00.000000624,-278.526
1970-01-01 00:00:00.000000625,278.526
1970-01-01 00:00:00.000000626,255.346
1970-01-01 00:00:00.000000627,-8.54
1970-01-01 00:00:00.000000628,232.044
1970-01-01 00:00:00.000000629,388.326
1970-01-01 00:00:00.000000630,26.84
1970-01-01 00:00:00.000000631,-106.14
1970-01-01 00:00:00.000000632,-117.73
1970-01-01 00:00:00.000000633,359.046
1970-01-01 00:00:00.000000634,-253.028
1970-01-01 00:00:00.000000635,-224.724
1970-01-01 00:00:00.000000636,-85.644
1970-01-01 00:00:00.000000637,-203.252
1970-01-01 00:00:00.000000638,9.394
1970-01-01 00:00:00.000000639,603.778
1970-01-01 00:00:00.000000640,664.656
1970-01-01 00:00:00.000000641,314.638
1970-01-01 00:00:00.000000642,507.032
1970-01-01 00:00:00.000000643,-221.918
1970-01-01 00:00:00.000000644,-169.58
1970-01-01 00:00:00.000000645,-277.306
1970-01-01 00:00:00.000000646,-280.356
1970-01-01 00:00:00.000000647,-354.41
1970-01-01 00:00:00.000000648,-169.092
