time_captured,03_cap_hrm_accX
1970-01-01 00:00:00.000000222,-646.478
1970-01-01 00:00:00.000000223,-214.20223691804
1970-01-01 00:00:00.000000224,684.373589395612
1970-01-01 00:00:00.000000225,1076.162
1970-01-01 00:00:00.000000226,-994.087183580992
1970-01-01 00:00:00.000000227,-648.48332897976
1970-01-01 00:00:00.000000228,-613.465841640406
1970-01-01 00:00:00.000000229,-372.325483302543
1970-01-01 00:00:00.000000230,188.972315405679
1970-01-01 00:00:00.000000231,1151.80741713589
1970-01-01 00:00:00.000000232,-560.620004308855
1970-01-01 00:00:00.000000233,-853.357051404334
1970-01-01 00:00:00.000000234,-533.384
1970-01-01 00:00:00.000000235,-142.854190789373
1970-01-01 00:00:00.000000236,-115.558560497172
1970-01-01 00:00:00.000000237,1221.098
1970-01-01 00:00:00.000000238,257.13552323501
1970-01-01 00:00:00.000000239,-1006.87790621902
1970-01-01 00:00:00.000000240,-671.28671214564
1970-01-01 00:00:00.000000241,-624.119402045044
1970-01-01 00:00:00.000000242,-246.237858921427
1970-01-01 00:00:00.000000243,921.905988255037
1970-01-01 00:00:00.000000244,522.69886914239
1970-01-01 00:00:00.000000245,-502.271106605072
1970-01-01 00:00:00.000000246,-607.316
1970-01-01 00:00:00.000000247,-479.545653472416
1970-01-01 00:00:00.000000248,66.3160717106298
1970-01-01 00:00:00.000000249,563.64
1970-01-01 00:00:00.000000250,1293.21112136509
1970-01-01 00:00:00.000000251,89.481252269948
1970-01-01 00:00:00.000000252,-992.430328749864
1970-01-01 00:00:00.000000253,-662.453305201151
1970-01-01 00:00:00.000000254,-163.305382361344
1970-01-01 00:00:00.000000255,372.113663656847
1970-01-01 00:00:00.000000256,1735.59105937078
1970-01-01 00:00:00.000000257,221.781621162246
1970-01-01 00:00:00.000000258,-473.876388578014
1970-01-01 00:00:00.000000259,-370.951663777726
1970-01-01 00:00:00.000000260,-348.916929426876
1970-01-01 00:00:00.000000261,-61.854
1970-01-01 00:00:00.000000262,854.889795958498
1970-01-01 00:00:00.000000263,1011.63441653
1970-01-01 00:00:00.000000264,-622.595834032559
1970-01-01 00:00:00.000000265,-534.586385073124
1970-01-01 00:00:00.000000266,-710.05960747804
1970-01-01 00:00:00.000000267,-70.4253947949479
1970-01-01 00:00:00.000000268,613.753351822232
1970-01-01 00:00:00.000000269,1437.59122933009
1970-01-01 00:00:00.000000270,-429.074
1970-01-01 00:00:00.000000271,-400.521367419096
1970-01-01 00:00:00.000000272,-510.381939273298
1970-01-01 00:00:00.000000273,-275.964
1970-01-01 00:00:00.000000274,474.438065204051
1970-01-01 00:00:00.000000275,1279.73524192866
1970-01-01 00:00:00.000000276,218.69310343188
1970-01-01 00:00:00.000000277,-1018.21859946683
1970-01-01 00:00:00.000000278,-548.471244601287
1970-01-01 00:00:00.000000279,-361.974
1970-01-01 00:00:00.000000280,-20.837656572513
1970-01-01 00:00:00.000000281,1550.08349589786
1970-01-01 00:00:00.000000282,332.694
1970-01-01 00:00:00.000000283,-658.933004910728
1970-01-01 00:00:00.000000284,-204.566903393679
1970-01-01 00:00:00.000000285,-609.082348125956
1970-01-01 00:00:00.000000286,16.3947736271844
1970-01-01 00:00:00.000000287,831.31089233964
1970-01-01 00:00:00.000000288,1192.53094634103
1970-01-01 00:00:00.000000289,-640.403224623885
1970-01-01 00:00:00.000000290,-171.53750364925
1970-01-01 00:00:00.000000291,-637.940192422151
1970-01-01 00:00:00.000000292,-222.828454340376
1970-01-01 00:00:00.000000293,306.585870457853
1970-01-01 00:00:00.000000294,1471.076
1970-01-01 00:00:00.000000295,-337.354856044422
1970-01-01 00:00:00.000000296,-392.433373687683
1970-01-01 00:00:00.000000297,-466.284
1970-01-01 00:00:00.000000298,-362.379323545138
1970-01-01 00:00:00.000000299,-76.0028059620495
1970-01-01 00:00:00.000000300,1329.8542099398
1970-01-01 00:00:00.000000301,414.364808409178
1970-01-01 00:00:00.000000302,-710.271780130846
1970-01-01 00:00:00.000000303,-402.468576215474
1970-01-01 00:00:00.000000304,-648.368143426201
1970-01-01 00:00:00.000000305,-86.0600441327913
1970-01-01 00:00:00.000000306,868.396
1970-01-01 00:00:00.000000307,730.162663446805
1970-01-01 00:00:00.000000308,-681.078341936844
1970-01-01 00:00:00.000000309,-447.601512005549
1970-01-01 00:00:00.000000310,-871.407303587554
1970-01-01 00:00:00.000000311,-23.0855315957045
1970-01-01 00:00:00.000000312,699.336139768431
1970-01-01 00:00:00.000000313,1194.99377343773
1970-01-01 00:00:00.000000314,-272.793716295795
1970-01-01 00:00:00.000000315,-518.988
1970-01-01 00:00:00.000000316,-592.407246785622
1970-01-01 00:00:00.000000317,-545.667116765842
1970-01-01 00:00:00.000000318,444.022933476863
1970-01-01 00:00:00.000000319,1443.37339220393
1970-01-01 00:00:00.000000320,-5.5131543299226
1970-01-01 00:00:00.000000321,-433.93438373318
1970-01-01 00:00:00.000000322,-445.143620269203
1970-01-01 00:00:00.000000323,-626.907958294774
1970-01-01 00:00:00.000000324,49.044
1970-01-01 00:00:00.000000325,1306.94311035197
1970-01-01 00:00:00.000000326,393.647830976218
1970-01-01 00:00:00.000000327,-864.98
1970-01-01 00:00:00.000000328,-304.179296872795
1970-01-01 00:00:00.000000329,-370.945114529748
1970-01-01 00:00:00.000000330,-267.041343745093
1970-01-01 00:00:00.000000331,853.855187316082
1970-01-01 00:00:00.000000332,1399.17543581158
1970-01-01 00:00:00.000000333,-816.362351461702
1970-01-01 00:00:00.000000334,-317.219480282249
1970-01-01 00:00:00.000000335,-400.758506973956
1970-01-01 00:00:00.000000336,-337.208
1970-01-01 00:00:00.000000337,337.038064465383
1970-01-01 00:00:00.000000338,1429.5129080606
1970-01-01 00:00:00.000000339,-82.9252103707703
1970-01-01 00:00:00.000000340,-428.496839332891
1970-01-01 00:00:00.000000341,-609.311584382048
1970-01-01 00:00:00.000000342,-533.64374716505
1970-01-01 00:00:00.000000343,26.9255954489032
1970-01-01 00:00:00.000000344,1511.12343381135
1970-01-01 00:00:00.000000345,295.118
1970-01-01 00:00:00.000000346,-736.842924116931
1970-01-01 00:00:00.000000347,-224.0667579644
1970-01-01 00:00:00.000000348,-678.564
1970-01-01 00:00:00.000000349,-42.4205889457698
1970-01-01 00:00:00.000000350,1296.22124793055
1970-01-01 00:00:00.000000351,1112.98728139949
1970-01-01 00:00:00.000000352,-911.907416602012
1970-01-01 00:00:00.000000353,-197.344762934717
1970-01-01 00:00:00.000000354,-717.482
1970-01-01 00:00:00.000000355,-241.588108267731
1970-01-01 00:00:00.000000356,840.426226088673
1970-01-01 00:00:00.000000357,1481.568
1970-01-01 00:00:00.000000358,-759.454006420809
1970-01-01 00:00:00.000000359,-352.95337813153
1970-01-01 00:00:00.000000360,-342.21
1970-01-01 00:00:00.000000361,-427.616195198311
1970-01-01 00:00:00.000000362,1045.4669573161
1970-01-01 00:00:00.000000363,1285.5923323326
1970-01-01 00:00:00.000000364,-51.1765992834171
1970-01-01 00:00:00.000000365,-653.398756146519
1970-01-01 00:00:00.000000366,-474.586704959142
1970-01-01 00:00:00.000000367,-626.165596623036
1970-01-01 00:00:00.000000368,590.754562215545
1970-01-01 00:00:00.000000369,1274.9
1970-01-01 00:00:00.000000370,290.76812261247
1970-01-01 00:00:00.000000371,-569.635194783545
1970-01-01 00:00:00.000000372,-467.992
1970-01-01 00:00:00.000000373,-573.325199431519
1970-01-01 00:00:00.000000374,74.8457744504215
1970-01-01 00:00:00.000000375,1077.77665696774
1970-01-01 00:00:00.000000376,713.811928334816
1970-01-01 00:00:00.000000377,-653.484639449833
1970-01-01 00:00:00.000000378,-625.264368956344
1970-01-01 00:00:00.000000379,-708.026823436564
1970-01-01 00:00:00.000000380,-543.929858860892
1970-01-01 00:00:00.000000381,1196.576
1970-01-01 00:00:00.000000382,768.47663531951
1970-01-01 00:00:00.000000383,-431.313277279912
1970-01-01 00:00:00.000000384,-481.385602700249
1970-01-01 00:00:00.000000385,-408.327071222069
1970-01-01 00:00:00.000000386,-412.83828341638
1970-01-01 00:00:00.000000387,560.843745286935
1970-01-01 00:00:00.000000388,1037.37939214883
1970-01-01 00:00:00.000000389,12.5656628439771
1970-01-01 00:00:00.000000390,-796.502369649647
1970-01-01 00:00:00.000000391,-388.181510035272
1970-01-01 00:00:00.000000392,-221.767017170891
1970-01-01 00:00:00.000000393,-103.578
1970-01-01 00:00:00.000000394,1702.99538890091
1970-01-01 00:00:00.000000395,499.415012063234
1970-01-01 00:00:00.000000396,-978.521111183883
1970-01-01 00:00:00.000000397,-533.259515520041
1970-01-01 00:00:00.000000398,-423.356111994637
1970-01-01 00:00:00.000000399,-296.387721910732
1970-01-01 00:00:00.000000400,872.875366336403
1970-01-01 00:00:00.000000401,1443.27560007048
1970-01-01 00:00:00.000000402,-105.763433451266
1970-01-01 00:00:00.000000403,-613.019703390358
1970-01-01 00:00:00.000000404,-485.178805155231
1970-01-01 00:00:00.000000405,-374.906
1970-01-01 00:00:00.000000406,300.463400487407
1970-01-01 00:00:00.000000407,1269.50981481567
1970-01-01 00:00:00.000000408,205.936
1970-01-01 00:00:00.000000409,-839.674868220632
1970-01-01 00:00:00.000000410,-155.534607996571
1970-01-01 00:00:00.000000411,-601.502573518607
1970-01-01 00:00:00.000000412,346.827154862393
1970-01-01 00:00:00.000000413,1662.85911733609
1970-01-01 00:00:00.000000414,614.918174375203
1970-01-01 00:00:00.000000415,-1084.67408312687
1970-01-01 00:00:00.000000416,-434.096141305152
1970-01-01 00:00:00.000000417,-733.22
1970-01-01 00:00:00.000000418,-332.708861685273
1970-01-01 00:00:00.000000419,1436.07549911077
1970-01-01 00:00:00.000000420,927.399547218699
1970-01-01 00:00:00.000000421,-619.188296502883
1970-01-01 00:00:00.000000422,-591.028980244697
1970-01-01 00:00:00.000000423,-587.639852469075
1970-01-01 00:00:00.000000424,-180.562999186034
1970-01-01 00:00:00.000000425,669.017982911055
1970-01-01 00:00:00.000000426,1369.694
1970-01-01 00:00:00.000000427,-121.986751759301
1970-01-01 00:00:00.000000428,-696.434107467992
1970-01-01 00:00:00.000000429,-639.294457307738
1970-01-01 00:00:00.000000430,-273.064569321542
1970-01-01 00:00:00.000000431,487.751090697387
1970-01-01 00:00:00.000000432,1502.41591307743
1970-01-01 00:00:00.000000433,39.5607861490065
1970-01-01 00:00:00.000000434,-613.63558246576
1970-01-01 00:00:00.000000435,-594.994
1970-01-01 00:00:00.000000436,-486.051910171163
1970-01-01 00:00:00.000000437,54.4694490752747
1970-01-01 00:00:00.000000438,1614.27731143005
1970-01-01 00:00:00.000000439,554.023962314877
1970-01-01 00:00:00.000000440,-753.950231328167
1970-01-01 00:00:00.000000441,-563.351060559458
1970-01-01 00:00:00.000000442,-542.6103617986
1970-01-01 00:00:00.000000443,-206.62831196395
1970-01-01 00:00:00.000000444,1630.652
1970-01-01 00:00:00.000000445,1136.27856940455
1970-01-01 00:00:00.000000446,-772.009811300552
1970-01-01 00:00:00.000000447,-887.55
1970-01-01 00:00:00.000000448,-323.85420926899
1970-01-01 00:00:00.000000449,-372.732425913822
1970-01-01 00:00:00.000000450,684.868202007528
1970-01-01 00:00:00.000000451,1416.11960724024
1970-01-01 00:00:00.000000452,-126.380690095004
1970-01-01 00:00:00.000000453,-1022.67766233337
1970-01-01 00:00:00.000000454,-396.946494555516
1970-01-01 00:00:00.000000455,-343.096579779753
1970-01-01 00:00:00.000000456,-101.26
1970-01-01 00:00:00.000000457,1677.48518292654
1970-01-01 00:00:00.000000458,369.486627306553
1970-01-01 00:00:00.000000459,-822.646
1970-01-01 00:00:00.000000460,-569.916885017275
1970-01-01 00:00:00.000000461,-479.389326280686
1970-01-01 00:00:00.000000462,-300.693297261861
1970-01-01 00:00:00.000000463,1220.36302216757
1970-01-01 00:00:00.000000464,1052.26864710842
1970-01-01 00:00:00.000000465,-822.256488237283
1970-01-01 00:00:00.000000466,-552.817127733842
1970-01-01 00:00:00.000000467,-413.940142899348
1970-01-01 00:00:00.000000468,-546.682
1970-01-01 00:00:00.000000469,836.604971548477
1970-01-01 00:00:00.000000470,1469.81836516252
1970-01-01 00:00:00.000000471,134.566
1970-01-01 00:00:00.000000472,-887.314836962961
1970-01-01 00:00:00.000000473,-446.743959483206
1970-01-01 00:00:00.000000474,-435.180385311394
1970-01-01 00:00:00.000000475,-55.005440267704
1970-01-01 00:00:00.000000476,1740.64211227261
1970-01-01 00:00:00.000000477,354.629573002699
1970-01-01 00:00:00.000000478,-1141.90608453924
1970-01-01 00:00:00.000000479,-337.688342773589
1970-01-01 00:00:00.000000480,-438.834
1970-01-01 00:00:00.000000481,-232.465457335376
1970-01-01 00:00:00.000000482,1189.42871974147
1970-01-01 00:00:00.000000483,1270.142
1970-01-01 00:00:00.000000484,-680.583762228084
1970-01-01 00:00:00.000000485,-609.634904733959
1970-01-01 00:00:00.000000486,-435.929251169303
1970-01-01 00:00:00.000000487,-351.929248878618
1970-01-01 00:00:00.000000488,720.968500427997
1970-01-01 00:00:00.000000489,1394.21996177327
1970-01-01 00:00:00.000000490,-5.06622048936958
1970-01-01 00:00:00.000000491,-493.024571841505
1970-01-01 00:00:00.000000492,-449.082
1970-01-01 00:00:00.000000493,-145.88745593727
1970-01-01 00:00:00.000000494,250.892636274938
1970-01-01 00:00:00.000000495,1335.72214964207
1970-01-01 00:00:00.000000496,503.325067821836
1970-01-01 00:00:00.000000497,-820.647678918827
1970-01-01 00:00:00.000000498,-517.517533313006
1970-01-01 00:00:00.000000499,-377.512896293515
1970-01-01 00:00:00.000000500,-55.6514954139093
1970-01-01 00:00:00.000000501,1351.028
1970-01-01 00:00:00.000000502,20.9152116673278
1970-01-01 00:00:00.000000503,-819.407073506627
1970-01-01 00:00:00.000000504,-581.758754860459
1970-01-01 00:00:00.000000505,-393.723462046963
1970-01-01 00:00:00.000000506,-158.507896502111
1970-01-01 00:00:00.000000507,712.594235236503
1970-01-01 00:00:00.000000508,1313.19116337353
1970-01-01 00:00:00.000000509,-371.699420261467
1970-01-01 00:00:00.000000510,-825.818
1970-01-01 00:00:00.000000511,-375.057250737705
1970-01-01 00:00:00.000000512,-226.34385128227
1970-01-01 00:00:00.000000513,327.692
1970-01-01 00:00:00.000000514,1395.14718875046
1970-01-01 00:00:00.000000515,438.428878748264
1970-01-01 00:00:00.000000516,-1071.68911364358
1970-01-01 00:00:00.000000517,-704.045837819119
1970-01-01 00:00:00.000000518,-132.904026781172
1970-01-01 00:00:00.000000519,277.184
1970-01-01 00:00:00.000000520,1183.7933834504
1970-01-01 00:00:00.000000521,1087.8974772595
1970-01-01 00:00:00.000000522,-897.31
1970-01-01 00:00:00.000000523,-599.517769240628
1970-01-01 00:00:00.000000524,-375.096228741835
1970-01-01 00:00:00.000000525,-299.125317405384
1970-01-01 00:00:00.000000526,1005.70460488264
1970-01-01 00:00:00.000000527,1155.81945633466
1970-01-01 00:00:00.000000528,-575.449190646999
1970-01-01 00:00:00.000000529,-410.742154737227
1970-01-01 00:00:00.000000530,-389.72575946756
1970-01-01 00:00:00.000000531,-459.718557110891
1970-01-01 00:00:00.000000532,676.90311716137
1970-01-01 00:00:00.000000533,580.35653422086
1970-01-01 00:00:00.000000534,-65.514
1970-01-01 00:00:00.000000535,-900.189489861902
1970-01-01 00:00:00.000000536,-405.530100993115
1970-01-01 00:00:00.000000537,-377.626493809917
