time_captured,05_unb_hrm_accY
1970-01-01 00:00:00.000000162,-46.238
1970-01-01 00:00:00.000000163,-320.624464790616
1970-01-01 00:00:00.000000164,244.533160843243
1970-01-01 00:00:00.000000165,-201.178
1970-01-01 00:00:00.000000166,58.2282700657425
1970-01-01 00:00:00.000000167,-136.245806121757
1970-01-01 00:00:00.000000168,26.9970921404172
1970-01-01 00:00:00.000000169,-110.819778266687
1970-01-01 00:00:00.000000170,-357.509096087842
1970-01-01 00:00:00.000000171,332.572
1970-01-01 00:00:00.000000172,-206.826266373349
1970-01-01 00:00:00.000000173,175.004064566746
1970-01-01 00:00:00.000000174,-298.9
1970-01-01 00:00:00.000000175,99.6489777551008
1970-01-01 00:00:00.000000176,62.1801734416543
1970-01-01 00:00:00.000000177,178.429105023647
1970-01-01 00:00:00.000000178,-323.998544857784
1970-01-01 00:00:00.000000179,99.6739697614555
1970-01-01 00:00:00.000000180,-311.222
1970-01-01 00:00:00.000000181,-190.95770901878
1970-01-01 00:00:00.000000182,791.17425459422
1970-01-01 00:00:00.000000183,-40.1322537707035
1970-01-01 00:00:00.000000184,175.408528249208
1970-01-01 00:00:00.000000185,-359.913001065767
1970-01-01 00:00:00.000000186,-308.291346453026
1970-01-01 00:00:00.000000187,-135.394435607354
1970-01-01 00:00:00.000000188,-309.484881278778
1970-01-01 00:00:00.000000189,466.162
1970-01-01 00:00:00.000000190,420.776132016532
1970-01-01 00:00:00.000000191,-157.659409458816
1970-01-01 00:00:00.000000192,-342.766037110738
1970-01-01 00:00:00.000000193,153.316545013053
1970-01-01 00:00:00.000000194,-419.836674940432
1970-01-01 00:00:00.000000195,106.970631852391
1970-01-01 00:00:00.000000196,214.454240368624
1970-01-01 00:00:00.000000197,-104.244463989188
1970-01-01 00:00:00.000000198,-89.8841866375576
1970-01-01 00:00:00.000000199,-220.925531343412
1970-01-01 00:00:00.000000200,25.2249270918001
1970-01-01 00:00:00.000000201,306.586
1970-01-01 00:00:00.000000202,-133.4247541447
1970-01-01 00:00:00.000000203,41.619068253433
1970-01-01 00:00:00.000000204,-519.195014279832
1970-01-01 00:00:00.000000205,-314.386300473542
1970-01-01 00:00:00.000000206,-270.056965102942
1970-01-01 00:00:00.000000207,-343.565848914769
1970-01-01 00:00:00.000000208,-141.895192385817
1970-01-01 00:00:00.000000209,339.966822192643
1970-01-01 00:00:00.000000210,401.319653387227
1970-01-01 00:00:00.000000211,210.26567572645
1970-01-01 00:00:00.000000212,37.7718776812872
1970-01-01 00:00:00.000000213,116.266
1970-01-01 00:00:00.000000214,71.7336007153304
1970-01-01 00:00:00.000000215,-568.032830820075
1970-01-01 00:00:00.000000216,-121.792542929419
1970-01-01 00:00:00.000000217,-190.462877026023
1970-01-01 00:00:00.000000218,-117.770416797198
1970-01-01 00:00:00.000000219,489.249069045488
1970-01-01 00:00:00.000000220,389.206345527737
1970-01-01 00:00:00.000000221,172.435914316124
1970-01-01 00:00:00.000000222,-228.008893456744
1970-01-01 00:00:00.000000223,-336.533357118649
1970-01-01 00:00:00.000000224,-408.195712143208
1970-01-01 00:00:00.000000225,223.626
1970-01-01 00:00:00.000000226,246.913876047973
1970-01-01 00:00:00.000000227,-62.041643598891
1970-01-01 00:00:00.000000228,58.316
1970-01-01 00:00:00.000000229,65.8968392723523
1970-01-01 00:00:00.000000230,109.318229605517
1970-01-01 00:00:00.000000231,227.129736149849
1970-01-01 00:00:00.000000232,-103.447074125621
1970-01-01 00:00:00.000000233,86.3794218142653
1970-01-01 00:00:00.000000234,-161.772
1970-01-01 00:00:00.000000235,-29.6040418834556
1970-01-01 00:00:00.000000236,99.7767728078583
1970-01-01 00:00:00.000000237,485.18964823582
1970-01-01 00:00:00.000000238,518.688823200321
