time_captured,02_on_hrm_accZ
1970-01-01 00:00:00.000000116,1217.37339454617
1970-01-01 00:00:00.000000117,600.842800644376
1970-01-01 00:00:00.000000118,826.55
1970-01-01 00:00:00.000000119,693.289531820512
1970-01-01 00:00:00.000000120,836.81239328806
1970-01-01 00:00:00.000000121,1441.87003527138
1970-01-01 00:00:00.000000122,1120.72831047631
1970-01-01 00:00:00.000000123,601.307808439216
1970-01-01 00:00:00.000000124,811.544
1970-01-01 00:00:00.000000125,916.052647879979
1970-01-01 00:00:00.000000126,856.238329527688
1970-01-01 00:00:00.000000127,1483.154
1970-01-01 00:00:00.000000128,998.899847233043
1970-01-01 00:00:00.000000129,991.340698324798
1970-01-01 00:00:00.000000130,639.524
1970-01-01 00:00:00.000000131,913.315255679008
1970-01-01 00:00:00.000000132,885.823289328445
1970-01-01 00:00:00.000000133,1419.32907106746
1970-01-01 00:00:00.000000134,1413.66346976181
1970-01-01 00:00:00.000000135,868.712786967189
1970-01-01 00:00:00.000000136,666.140805760341
1970-01-01 00:00:00.000000137,899.918696308828
1970-01-01 00:00:00.000000138,879.533891887351
1970-01-01 00:00:00.000000139,1250.012
1970-01-01 00:00:00.000000140,1224.70098626193
1970-01-01 00:00:00.000000141,922.29554640471
1970-01-01 00:00:00.000000142,915.462875611444
1970-01-01 00:00:00.000000143,673.584004305345
1970-01-01 00:00:00.000000144,1012.56507192485
1970-01-01 00:00:00.000000145,1184.10480028388
1970-01-01 00:00:00.000000146,930.657907153543
1970-01-01 00:00:00.000000147,1007.42238839027
1970-01-01 00:00:00.000000148,1012.844
1970-01-01 00:00:00.000000149,441.949421345349
1970-01-01 00:00:00.000000150,762.434444195914
1970-01-01 00:00:00.000000151,1315.48793020553
1970-01-01 00:00:00.000000152,1268.45949414682
1970-01-01 00:00:00.000000153,1027.31565423808
1970-01-01 00:00:00.000000154,1053.09040398999
1970-01-01 00:00:00.000000155,637.18850259919
1970-01-01 00:00:00.000000156,821.711840033526
1970-01-01 00:00:00.000000157,831.918
1970-01-01 00:00:00.000000158,1148.15776462568
1970-01-01 00:00:00.000000159,1352.97887444698
1970-01-01 00:00:00.000000160,1101.294
1970-01-01 00:00:00.000000161,363.788683206549
1970-01-01 00:00:00.000000162,1042.28653321393
1970-01-01 00:00:00.000000163,965.869251019008
1970-01-01 00:00:00.000000164,981.180370226522
1970-01-01 00:00:00.000000165,1425.53997120381
1970-01-01 00:00:00.000000166,1187.84886128891
1970-01-01 00:00:00.000000167,362.448753455459
1970-01-01 00:00:00.000000168,859.52839676204
1970-01-01 00:00:00.000000169,990.152
1970-01-01 00:00:00.000000170,1241.62996227717
1970-01-01 00:00:00.000000171,1433.17956265958
1970-01-01 00:00:00.000000172,1143.506
1970-01-01 00:00:00.000000173,652.640289848449
1970-01-01 00:00:00.000000174,803.83192471008
1970-01-01 00:00:00.000000175,911.261059217644
1970-01-01 00:00:00.000000176,938.407054953547
1970-01-01 00:00:00.000000177,1570.29089466163
1970-01-01 00:00:00.000000178,1192.916
1970-01-01 00:00:00.000000179,707.675085377975
1970-01-01 00:00:00.000000180,848.733877564471
1970-01-01 00:00:00.000000181,792.756
1970-01-01 00:00:00.000000182,1005.50414266784
1970-01-01 00:00:00.000000183,1330.59065877343
1970-01-01 00:00:00.000000184,1077.45511948766
1970-01-01 00:00:00.000000185,730.708640844058
1970-01-01 00:00:00.000000186,431.710675820657
1970-01-01 00:00:00.000000187,747.262534668092
1970-01-01 00:00:00.000000188,960.236665890559
1970-01-01 00:00:00.000000189,1293.44725184647
1970-01-01 00:00:00.000000190,1054.934
1970-01-01 00:00:00.000000191,1017.52058329371
1970-01-01 00:00:00.000000192,738.1927219493
1970-01-01 00:00:00.000000193,569.751234688293
1970-01-01 00:00:00.000000194,478.453168712667
1970-01-01 00:00:00.000000195,1512.86046420095
1970-01-01 00:00:00.000000196,1140.46725427315
1970-01-01 00:00:00.000000197,1453.33648610814
1970-01-01 00:00:00.000000198,742.954796147233
1970-01-01 00:00:00.000000199,917.562
1970-01-01 00:00:00.000000200,785.704926754176
1970-01-01 00:00:00.000000201,1223.42543535598
1970-01-01 00:00:00.000000202,1373.72
1970-01-01 00:00:00.000000203,1078.27990335907
1970-01-01 00:00:00.000000204,574.442324694744
1970-01-01 00:00:00.000000205,853.882743521265
1970-01-01 00:00:00.000000206,684.57055963511
1970-01-01 00:00:00.000000207,1013.74048884542
1970-01-01 00:00:00.000000208,1515.10287116663
1970-01-01 00:00:00.000000209,957.767100387055
1970-01-01 00:00:00.000000210,497.633920345316
1970-01-01 00:00:00.000000211,730.17
1970-01-01 00:00:00.000000212,663.766373540864
1970-01-01 00:00:00.000000213,524.783591259784
1970-01-01 00:00:00.000000214,1826.40931956628
1970-01-01 00:00:00.000000215,1005.04234314371
1970-01-01 00:00:00.000000216,866.283621574386
1970-01-01 00:00:00.000000217,530.438668296006
1970-01-01 00:00:00.000000218,987.513088609588
1970-01-01 00:00:00.000000219,645.017829823407
1970-01-01 00:00:00.000000220,1968.714
1970-01-01 00:00:00.000000221,891.678626050542
1970-01-01 00:00:00.000000222,991.505596453685
1970-01-01 00:00:00.000000223,805.444
1970-01-01 00:00:00.000000224,886.635301596917
1970-01-01 00:00:00.000000225,673.835688708221
1970-01-01 00:00:00.000000226,1188.91181213748
1970-01-01 00:00:00.000000227,1001.13844181025
1970-01-01 00:00:00.000000228,795.867486930132
1970-01-01 00:00:00.000000229,795.806
1970-01-01 00:00:00.000000230,494.834360592267
1970-01-01 00:00:00.000000231,882.638921527919
1970-01-01 00:00:00.000000232,1399.096
1970-01-01 00:00:00.000000233,1126.43507397022
1970-01-01 00:00:00.000000234,1156.20076137152
1970-01-01 00:00:00.000000235,910.755478329918
1970-01-01 00:00:00.000000236,455.162342582411
1970-01-01 00:00:00.000000237,840.435814851376
1970-01-01 00:00:00.000000238,1314.60553776231
1970-01-01 00:00:00.000000239,947.268695407053
1970-01-01 00:00:00.000000240,1033.84743399789
1970-01-01 00:00:00.000000241,672.342
1970-01-01 00:00:00.000000242,427.300658271224
1970-01-01 00:00:00.000000243,928.343571310287
1970-01-01 00:00:00.000000244,718.092
1970-01-01 00:00:00.000000245,1428.72598227298
1970-01-01 00:00:00.000000246,1133.0015764671
1970-01-01 00:00:00.000000247,905.758805686384
1970-01-01 00:00:00.000000248,504.579152939555
1970-01-01 00:00:00.000000249,855.490738148372
1970-01-01 00:00:00.000000250,928.77972306962
1970-01-01 00:00:00.000000251,882.703287237023
1970-01-01 00:00:00.000000252,1372.05361287157
1970-01-01 00:00:00.000000253,1116.422
1970-01-01 00:00:00.000000254,431.570451375784
1970-01-01 00:00:00.000000255,642.723054808594
1970-01-01 00:00:00.000000256,985.125548017132
1970-01-01 00:00:00.000000257,1176.5541256441
1970-01-01 00:00:00.000000258,848.672151796494
1970-01-01 00:00:00.000000259,1049.20936242841
1970-01-01 00:00:00.000000260,644.496816443333
1970-01-01 00:00:00.000000261,565.67440636116
1970-01-01 00:00:00.000000262,937.692
1970-01-01 00:00:00.000000263,1271.60613623176
1970-01-01 00:00:00.000000264,1577.97294973585
1970-01-01 00:00:00.000000265,871.08
1970-01-01 00:00:00.000000266,654.526200286217
1970-01-01 00:00:00.000000267,269.17506789729
