time_captured,08_vnt_hrm_accZ
1970-01-01 00:00:00.000000115,896.968669857418
1970-01-01 00:00:00.000000116,232.3975834241
1970-01-01 00:00:00.000000117,330.62
1970-01-01 00:00:00.000000118,1689.3592739117
1970-01-01 00:00:00.000000119,1372.03055298244
1970-01-01 00:00:00.000000120,1171.322
1970-01-01 00:00:00.000000121,1222.80564597604
1970-01-01 00:00:00.000000122,113.027947047903
1970-01-01 00:00:00.000000123,199.209274809643
1970-01-01 00:00:00.000000124,12.162540348875
1970-01-01 00:00:00.000000125,1452.49263352458
1970-01-01 00:00:00.000000126,1545.862
1970-01-01 00:00:00.000000127,978.562377318543
1970-01-01 00:00:00.000000128,392.048422379826
1970-01-01 00:00:00.000000129,-225.578
1970-01-01 00:00:00.000000130,1454.39523174602
1970-01-01 00:00:00.000000131,1398.52959848045
1970-01-01 00:00:00.000000132,1472.59369218758
1970-01-01 00:00:00.000000133,1079.20909852783
1970-01-01 00:00:00.000000134,635.361184553424
1970-01-01 00:00:00.000000135,-350.305351061369
1970-01-01 00:00:00.000000136,459.291499551039
1970-01-01 00:00:00.000000137,1150.14733837146
1970-01-01 00:00:00.000000138,1837.442
1970-01-01 00:00:00.000000139,1108.4208052605
1970-01-01 00:00:00.000000140,736.76518872019
1970-01-01 00:00:00.000000141,208.986
1970-01-01 00:00:00.000000142,510.993945172813
1970-01-01 00:00:00.000000143,-144.732978202446
1970-01-01 00:00:00.000000144,1185.2054202966
1970-01-01 00:00:00.000000145,1243.57844908987
1970-01-01 00:00:00.000000146,1231.13199245363
1970-01-01 00:00:00.000000147,171.340167136351
1970-01-01 00:00:00.000000148,375.793125945541
1970-01-01 00:00:00.000000149,841.617283526598
1970-01-01 00:00:00.000000150,1117.764
1970-01-01 00:00:00.000000151,1409.45735206429
1970-01-01 00:00:00.000000152,901.700338958087
1970-01-01 00:00:00.000000153,606.34
1970-01-01 00:00:00.000000154,296.042306178761
1970-01-01 00:00:00.000000155,1323.48691873604
1970-01-01 00:00:00.000000156,1317.83021649045
