time_captured,08_vnt_hrm_accY
1970-01-01 00:00:00.000000174,20.190403690726
1970-01-01 00:00:00.000000175,-128.28207164647
1970-01-01 00:00:00.000000176,-397.601184844999
1970-01-01 00:00:00.000000177,-231.188249034452
1970-01-01 00:00:00.000000178,-398.682254521914
1970-01-01 00:00:00.000000179,-122.226530008894
1970-01-01 00:00:00.000000180,149.068902163488
1970-01-01 00:00:00.000000181,16.8508332134302
1970-01-01 00:00:00.000000182,-255.339741079772
1970-01-01 00:00:00.000000183,-144.204
1970-01-01 00:00:00.000000184,16.0159920365882
1970-01-01 00:00:00.000000185,5.41863196103
1970-01-01 00:00:00.000000186,290.711769976145
1970-01-01 00:00:00.000000187,71.7087243898775
1970-01-01 00:00:00.000000188,-70.9847896862953
1970-01-01 00:00:00.000000189,8.22492500686533
1970-01-01 00:00:00.000000190,21.0145714669405
1970-01-01 00:00:00.000000191,-215.078041122578
1970-01-01 00:00:00.000000192,-165.676
1970-01-01 00:00:00.000000193,286.116539006462
1970-01-01 00:00:00.000000194,84.3875740121776
1970-01-01 00:00:00.000000195,-178.486
1970-01-01 00:00:00.000000196,-42.4758297455178
1970-01-01 00:00:00.000000197,71.8376606413187
1970-01-01 00:00:00.000000198,640.3741595321
1970-01-01 00:00:00.000000199,565.895159388938
1970-01-01 00:00:00.000000200,511.298733512871
1970-01-01 00:00:00.000000201,272.06
1970-01-01 00:00:00.000000202,-476.300825239326
1970-01-01 00:00:00.000000203,-554.444075108463
1970-01-01 00:00:00.000000204,-0.244
1970-01-01 00:00:00.000000205,-27.916009113407
1970-01-01 00:00:00.000000206,145.238141866465
1970-01-01 00:00:00.000000207,72.7167994741537
1970-01-01 00:00:00.000000208,-142.457777251454
1970-01-01 00:00:00.000000209,-123.842818101164
1970-01-01 00:00:00.000000210,-9.5295030695861
1970-01-01 00:00:00.000000211,58.2569822518743
1970-01-01 00:00:00.000000212,-85.5390720236938
1970-01-01 00:00:00.000000213,-258.006517581642
1970-01-01 00:00:00.000000214,-352.022843956359
1970-01-01 00:00:00.000000215,38.1913766654456
1970-01-01 00:00:00.000000216,27.694
1970-01-01 00:00:00.000000217,241.403052415629
1970-01-01 00:00:00.000000218,190.677006780111
1970-01-01 00:00:00.000000219,-14.4366046049082
1970-01-01 00:00:00.000000220,46.1613185913487
1970-01-01 00:00:00.000000221,-413.833880958197
1970-01-01 00:00:00.000000222,-259.029608193558
1970-01-01 00:00:00.000000223,193.361716872575
1970-01-01 00:00:00.000000224,398.170060602379
1970-01-01 00:00:00.000000225,53.07
1970-01-01 00:00:00.000000226,183.034705360556
1970-01-01 00:00:00.000000227,-127.647235483938
1970-01-01 00:00:00.000000228,277.573638678796
1970-01-01 00:00:00.000000229,-474.962454888018
1970-01-01 00:00:00.000000230,318.75239435286
1970-01-01 00:00:00.000000231,224.124210476921
1970-01-01 00:00:00.000000232,-1.94751858553865
1970-01-01 00:00:00.000000233,-501.133022548594
1970-01-01 00:00:00.000000234,426.512
1970-01-01 00:00:00.000000235,60.682057309302
1970-01-01 00:00:00.000000236,298.590571765997
1970-01-01 00:00:00.000000237,608.536
1970-01-01 00:00:00.000000238,-213.312448724638
1970-01-01 00:00:00.000000239,28.1830152007203
1970-01-01 00:00:00.000000240,-363.659783029826
1970-01-01 00:00:00.000000241,-225.029907420964
1970-01-01 00:00:00.000000242,318.144389288181
1970-01-01 00:00:00.000000243,-334.684047146935
1970-01-01 00:00:00.000000244,103.740751202686
1970-01-01 00:00:00.000000245,-416.201696569463
1970-01-01 00:00:00.000000246,101.754935863111
1970-01-01 00:00:00.000000247,-248.921843972577
1970-01-01 00:00:00.000000248,28.1074315988018
1970-01-01 00:00:00.000000249,-310.856
1970-01-01 00:00:00.000000250,-246.781699918717
1970-01-01 00:00:00.000000251,-206.547788257264
1970-01-01 00:00:00.000000252,72.834
