time_captured,06_c25_raw_accZ
1970-01-01 00:00:00.000000066,937.204
1970-01-01 00:00:00.000000067,705.16
1970-01-01 00:00:00.000000068,321.226
1970-01-01 00:00:00.000000069,775.31
1970-01-01 00:00:00.000000070,751.764
1970-01-01 00:00:00.000000071,423.706
1970-01-01 00:00:00.000000072,1268.312
1970-01-01 00:00:00.000000073,923.784
1970-01-01 00:00:00.000000074,1257.21
1970-01-01 00:00:00.000000075,1218.292
1970-01-01 00:00:00.000000076,702.354
1970-01-01 00:00:00.000000077,578.158
1970-01-01 00:00:00.000000078,908.412
1970-01-01 00:00:00.000000079,458.964
1970-01-01 00:00:00.000000080,1236.226
1970-01-01 00:00:00.000000081,1156.316
1970-01-01 00:00:00.000000082,1204.14
1970-01-01 00:00:00.000000083,984.784
1970-01-01 00:00:00.000000084,757.376
1970-01-01 00:00:00.000000085,518.256
1970-01-01 00:00:00.000000086,658.19
1970-01-01 00:00:00.000000087,772.504
1970-01-01 00:00:00.000000088,352.824
1970-01-01 00:00:00.000000089,1040.904
1970-01-01 00:00:00.000000090,1197.552
1970-01-01 00:00:00.000000091,1444.846
1970-01-01 00:00:00.000000092,1407.27
1970-01-01 00:00:00.000000093,684.786
1970-01-01 00:00:00.000000094,734.196
1970-01-01 00:00:00.000000095,464.21
1970-01-01 00:00:00.000000096,1119.228
1970-01-01 00:00:00.000000097,676.978
1970-01-01 00:00:00.000000098,918.172
1970-01-01 00:00:00.000000099,1732.644
1970-01-01 00:00:00.000000100,917.318
1970-01-01 00:00:00.000000101,1034.926
1970-01-01 00:00:00.000000102,613.05
1970-01-01 00:00:00.000000103,629.642
1970-01-01 00:00:00.000000104,986.492
1970-01-01 00:00:00.000000105,752.496
1970-01-01 00:00:00.000000106,181.536
1970-01-01 00:00:00.000000107,931.348
1970-01-01 00:00:00.000000108,1133.746
1970-01-01 00:00:00.000000109,1767.292
1970-01-01 00:00:00.000000110,927.688
1970-01-01 00:00:00.000000111,1334.314
1970-01-01 00:00:00.000000112,650.016
1970-01-01 00:00:00.000000113,868.64
1970-01-01 00:00:00.000000114,846.802
1970-01-01 00:00:00.000000115,861.076
1970-01-01 00:00:00.000000116,1334.558
1970-01-01 00:00:00.000000117,1836.466
1970-01-01 00:00:00.000000118,952.82
1970-01-01 00:00:00.000000119,1265.018
1970-01-01 00:00:00.000000120,433.222
1970-01-01 00:00:00.000000121,596.702
1970-01-01 00:00:00.000000122,596.702
1970-01-01 00:00:00.000000123,434.32
1970-01-01 00:00:00.000000124,383.812
1970-01-01 00:00:00.000000125,1327.604
1970-01-01 00:00:00.000000126,1051.152
1970-01-01 00:00:00.000000127,2012.268
1970-01-01 00:00:00.000000128,1326.628
1970-01-01 00:00:00.000000129,1050.664
1970-01-01 00:00:00.000000130,515.328
1970-01-01 00:00:00.000000131,856.562
1970-01-01 00:00:00.000000132,726.266
1970-01-01 00:00:00.000000133,586.942
1970-01-01 00:00:00.000000134,1659.078
1970-01-01 00:00:00.000000135,1212.558
1970-01-01 00:00:00.000000136,1326.14
1970-01-01 00:00:00.000000137,790.804
1970-01-01 00:00:00.000000138,635.62
1970-01-01 00:00:00.000000139,476.654
1970-01-01 00:00:00.000000140,971.364
1970-01-01 00:00:00.000000141,307.44
1970-01-01 00:00:00.000000142,606.706
1970-01-01 00:00:00.000000143,750.788
1970-01-01 00:00:00.000000144,1714.71
1970-01-01 00:00:00.000000145,1046.516
1970-01-01 00:00:00.000000146,1152.534
1970-01-01 00:00:00.000000147,861.564
1970-01-01 00:00:00.000000148,811.666
1970-01-01 00:00:00.000000149,784.216
1970-01-01 00:00:00.000000150,702.232
1970-01-01 00:00:00.000000151,819.474
1970-01-01 00:00:00.000000152,1943.094
1970-01-01 00:00:00.000000153,1081.408
1970-01-01 00:00:00.000000154,1107.516
1970-01-01 00:00:00.000000155,544.12
1970-01-01 00:00:00.000000156,750.3
1970-01-01 00:00:00.000000157,951.844
1970-01-01 00:00:00.000000158,832.528
1970-01-01 00:00:00.000000159,423.096
1970-01-01 00:00:00.000000160,404.186
1970-01-01 00:00:00.000000161,1051.03
1970-01-01 00:00:00.000000162,750.788
1970-01-01 00:00:00.000000163,2066.924
1970-01-01 00:00:00.000000164,1260.138
1970-01-01 00:00:00.000000165,729.316
1970-01-01 00:00:00.000000166,928.542
1970-01-01 00:00:00.000000167,528.87
1970-01-01 00:00:00.000000168,663.314
1970-01-01 00:00:00.000000169,1115.69
1970-01-01 00:00:00.000000170,1601.616
1970-01-01 00:00:00.000000171,1370.548
1970-01-01 00:00:00.000000172,795.074
1970-01-01 00:00:00.000000173,1106.906
1970-01-01 00:00:00.000000174,1055.666
1970-01-01 00:00:00.000000175,438.102
1970-01-01 00:00:00.000000176,567.91
1970-01-01 00:00:00.000000177,167.14
1970-01-01 00:00:00.000000178,813.618
1970-01-01 00:00:00.000000179,1275.876
1970-01-01 00:00:00.000000180,1148.386
1970-01-01 00:00:00.000000181,1519.144
1970-01-01 00:00:00.000000182,1104.466
1970-01-01 00:00:00.000000183,777.506
1970-01-01 00:00:00.000000184,696.376
1970-01-01 00:00:00.000000185,394.548
1970-01-01 00:00:00.000000186,652.456
1970-01-01 00:00:00.000000187,1216.584
1970-01-01 00:00:00.000000188,1889.658
1970-01-01 00:00:00.000000189,1072.99
1970-01-01 00:00:00.000000190,1050.542
1970-01-01 00:00:00.000000191,968.558
1970-01-01 00:00:00.000000192,711.382
1970-01-01 00:00:00.000000193,1105.442
1970-01-01 00:00:00.000000194,824.354
1970-01-01 00:00:00.000000195,432.368
1970-01-01 00:00:00.000000196,1239.032
1970-01-01 00:00:00.000000197,772.016
1970-01-01 00:00:00.000000198,1732.888
1970-01-01 00:00:00.000000199,1128.988
1970-01-01 00:00:00.000000200,1685.308
1970-01-01 00:00:00.000000201,682.712
1970-01-01 00:00:00.000000202,542.168
1970-01-01 00:00:00.000000203,734.44
1970-01-01 00:00:00.000000204,1089.216
1970-01-01 00:00:00.000000205,1712.514
1970-01-01 00:00:00.000000206,1701.778
1970-01-01 00:00:00.000000207,636.474
1970-01-01 00:00:00.000000208,1246.352
1970-01-01 00:00:00.000000209,1064.694
1970-01-01 00:00:00.000000210,381.494
1970-01-01 00:00:00.000000211,589.87
1970-01-01 00:00:00.000000212,327.814
1970-01-01 00:00:00.000000213,795.806
1970-01-01 00:00:00.000000214,1182.424
1970-01-01 00:00:00.000000215,1112.03
1970-01-01 00:00:00.000000216,1506.212
1970-01-01 00:00:00.000000217,1230.126
1970-01-01 00:00:00.000000218,627.446
1970-01-01 00:00:00.000000219,466.162
1970-01-01 00:00:00.000000220,263.398
1970-01-01 00:00:00.000000221,671.854
1970-01-01 00:00:00.000000222,1125.328
1970-01-01 00:00:00.000000223,917.44
1970-01-01 00:00:00.000000224,1090.436
1970-01-01 00:00:00.000000225,1096.414
1970-01-01 00:00:00.000000226,1145.458
1970-01-01 00:00:00.000000227,486.536
1970-01-01 00:00:00.000000228,779.214
1970-01-01 00:00:00.000000229,674.904
1970-01-01 00:00:00.000000230,623.176
1970-01-01 00:00:00.000000231,999.302
1970-01-01 00:00:00.000000232,372.71
1970-01-01 00:00:00.000000233,1456.924
1970-01-01 00:00:00.000000234,1375.184
1970-01-01 00:00:00.000000235,463.722
1970-01-01 00:00:00.000000236,613.538
1970-01-01 00:00:00.000000237,762.256
1970-01-01 00:00:00.000000238,1073.478
1970-01-01 00:00:00.000000239,714.92
1970-01-01 00:00:00.000000240,1200.358
1970-01-01 00:00:00.000000241,1689.334
1970-01-01 00:00:00.000000242,733.464
1970-01-01 00:00:00.000000243,652.7
1970-01-01 00:00:00.000000244,715.408
1970-01-01 00:00:00.000000245,616.1
1970-01-01 00:00:00.000000246,519.842
1970-01-01 00:00:00.000000247,679.906
1970-01-01 00:00:00.000000248,315.248
1970-01-01 00:00:00.000000249,1055.788
1970-01-01 00:00:00.000000250,839.36
1970-01-01 00:00:00.000000251,1775.222
1970-01-01 00:00:00.000000252,1326.384
1970-01-01 00:00:00.000000253,743.468
1970-01-01 00:00:00.000000254,495.32
1970-01-01 00:00:00.000000255,797.148
1970-01-01 00:00:00.000000256,695.644
1970-01-01 00:00:00.000000257,1005.036
1970-01-01 00:00:00.000000258,1140.822
1970-01-01 00:00:00.000000259,1579.412
1970-01-01 00:00:00.000000260,974.536
1970-01-01 00:00:00.000000261,993.812
1970-01-01 00:00:00.000000262,473.97
1970-01-01 00:00:00.000000263,730.658
1970-01-01 00:00:00.000000264,620.736
1970-01-01 00:00:00.000000265,672.342
1970-01-01 00:00:00.000000266,510.326
1970-01-01 00:00:00.000000267,537.776
1970-01-01 00:00:00.000000268,1480.836
1970-01-01 00:00:00.000000269,1707.512
1970-01-01 00:00:00.000000270,1007.11
1970-01-01 00:00:00.000000271,818.498
1970-01-01 00:00:00.000000272,734.074
1970-01-01 00:00:00.000000273,538.996
1970-01-01 00:00:00.000000274,738.222
1970-01-01 00:00:00.000000275,929.518
1970-01-01 00:00:00.000000276,1432.036
1970-01-01 00:00:00.000000277,1432.036
1970-01-01 00:00:00.000000278,1169.37
1970-01-01 00:00:00.000000279,1078.358
1970-01-01 00:00:00.000000280,996.252
1970-01-01 00:00:00.000000281,260.958
1970-01-01 00:00:00.000000282,1071.892
1970-01-01 00:00:00.000000283,575.84
1970-01-01 00:00:00.000000284,547.658
1970-01-01 00:00:00.000000285,944.768
1970-01-01 00:00:00.000000286,944.768
1970-01-01 00:00:00.000000287,836.432
1970-01-01 00:00:00.000000288,1397.632
1970-01-01 00:00:00.000000289,620.248
1970-01-01 00:00:00.000000290,699.182
1970-01-01 00:00:00.000000291,901.214
1970-01-01 00:00:00.000000292,646.844
1970-01-01 00:00:00.000000293,588.894
1970-01-01 00:00:00.000000294,1686.284
1970-01-01 00:00:00.000000295,983.686
1970-01-01 00:00:00.000000296,1074.332
1970-01-01 00:00:00.000000297,642.208
1970-01-01 00:00:00.000000298,1095.804
1970-01-01 00:00:00.000000299,568.764
1970-01-01 00:00:00.000000300,1042.612
1970-01-01 00:00:00.000000301,563.762
1970-01-01 00:00:00.000000302,1555.622
1970-01-01 00:00:00.000000303,1076.894
1970-01-01 00:00:00.000000304,1681.77
1970-01-01 00:00:00.000000305,1455.948
1970-01-01 00:00:00.000000306,890.966
1970-01-01 00:00:00.000000307,676.124
1970-01-01 00:00:00.000000308,852.048
1970-01-01 00:00:00.000000309,352.58
1970-01-01 00:00:00.000000310,373.076
1970-01-01 00:00:00.000000311,1390.312
1970-01-01 00:00:00.000000312,1551.718
1970-01-01 00:00:00.000000313,731.024
1970-01-01 00:00:00.000000314,562.176
1970-01-01 00:00:00.000000315,1129.598
1970-01-01 00:00:00.000000316,429.562
1970-01-01 00:00:00.000000317,991.25
1970-01-01 00:00:00.000000318,573.278
1970-01-01 00:00:00.000000319,517.402
1970-01-01 00:00:00.000000320,1067.5
1970-01-01 00:00:00.000000321,1446.188
1970-01-01 00:00:00.000000322,1055.056
1970-01-01 00:00:00.000000323,1122.644
1970-01-01 00:00:00.000000324,686.738
1970-01-01 00:00:00.000000325,881.572
1970-01-01 00:00:00.000000326,417.972
1970-01-01 00:00:00.000000327,548.268
1970-01-01 00:00:00.000000328,900.97
1970-01-01 00:00:00.000000329,2094.74
1970-01-01 00:00:00.000000330,753.35
1970-01-01 00:00:00.000000331,1166.198
1970-01-01 00:00:00.000000332,585.966
1970-01-01 00:00:00.000000333,1054.934
1970-01-01 00:00:00.000000334,752.13
1970-01-01 00:00:00.000000335,639.89
1970-01-01 00:00:00.000000336,625.372
1970-01-01 00:00:00.000000337,1404.342
1970-01-01 00:00:00.000000338,637.694
1970-01-01 00:00:00.000000339,1941.752
1970-01-01 00:00:00.000000340,1072.38
1970-01-01 00:00:00.000000341,1205.848
1970-01-01 00:00:00.000000342,851.316
1970-01-01 00:00:00.000000343,898.408
1970-01-01 00:00:00.000000344,657.824
1970-01-01 00:00:00.000000345,654.286
1970-01-01 00:00:00.000000346,1616.134
1970-01-01 00:00:00.000000347,971.364
1970-01-01 00:00:00.000000348,738.954
1970-01-01 00:00:00.000000349,1098.732
1970-01-01 00:00:00.000000350,820.816
1970-01-01 00:00:00.000000351,965.508
1970-01-01 00:00:00.000000352,348.188
1970-01-01 00:00:00.000000353,432.612
1970-01-01 00:00:00.000000354,631.594
1970-01-01 00:00:00.000000355,732.366
1970-01-01 00:00:00.000000356,1357.86
1970-01-01 00:00:00.000000357,1251.354
1970-01-01 00:00:00.000000358,883.036
1970-01-01 00:00:00.000000359,1164.124
1970-01-01 00:00:00.000000360,630.008
1970-01-01 00:00:00.000000361,561.81
1970-01-01 00:00:00.000000362,1077.382
1970-01-01 00:00:00.000000363,489.22
1970-01-01 00:00:00.000000364,1325.408
1970-01-01 00:00:00.000000365,1644.438
1970-01-01 00:00:00.000000366,731.634
1970-01-01 00:00:00.000000367,667.096
1970-01-01 00:00:00.000000368,1069.086
1970-01-01 00:00:00.000000369,601.46
1970-01-01 00:00:00.000000370,690.642
1970-01-01 00:00:00.000000371,411.872
1970-01-01 00:00:00.000000372,816.424
1970-01-01 00:00:00.000000373,981.002
1970-01-01 00:00:00.000000374,644.892
1970-01-01 00:00:00.000000375,1103.612
1970-01-01 00:00:00.000000376,1218.292
1970-01-01 00:00:00.000000377,817.522
1970-01-01 00:00:00.000000378,851.194
1970-01-01 00:00:00.000000379,604.266
1970-01-01 00:00:00.000000380,971.974
1970-01-01 00:00:00.000000381,951.112
1970-01-01 00:00:00.000000382,1431.304
1970-01-01 00:00:00.000000383,1766.072
1970-01-01 00:00:00.000000384,1312.72
1970-01-01 00:00:00.000000385,854.854
1970-01-01 00:00:00.000000386,630.862
1970-01-01 00:00:00.000000387,480.802
1970-01-01 00:00:00.000000388,669.292
1970-01-01 00:00:00.000000389,228.14
1970-01-01 00:00:00.000000390,797.27
1970-01-01 00:00:00.000000391,539.484
1970-01-01 00:00:00.000000392,1459.12
1970-01-01 00:00:00.000000393,1369.816
1970-01-01 00:00:00.000000394,789.584
1970-01-01 00:00:00.000000395,903.898
1970-01-01 00:00:00.000000396,480.68
1970-01-01 00:00:00.000000397,952.21
1970-01-01 00:00:00.000000398,706.136
1970-01-01 00:00:00.000000399,1112.884
1970-01-01 00:00:00.000000400,1121.668
1970-01-01 00:00:00.000000401,1404.098
1970-01-01 00:00:00.000000402,1116.178
1970-01-01 00:00:00.000000403,629.276
1970-01-01 00:00:00.000000404,506.91
1970-01-01 00:00:00.000000405,881.572
1970-01-01 00:00:00.000000406,839.482
1970-01-01 00:00:00.000000407,585.112
1970-01-01 00:00:00.000000408,1022.36
1970-01-01 00:00:00.000000409,301.95
1970-01-01 00:00:00.000000410,1001.498
1970-01-01 00:00:00.000000411,1538.054
1970-01-01 00:00:00.000000412,638.426
1970-01-01 00:00:00.000000413,538.386
1970-01-01 00:00:00.000000414,552.05
1970-01-01 00:00:00.000000415,944.646
1970-01-01 00:00:00.000000416,948.306
1970-01-01 00:00:00.000000417,861.808
1970-01-01 00:00:00.000000418,1922.964
1970-01-01 00:00:00.000000419,1414.468
1970-01-01 00:00:00.000000420,621.224
1970-01-01 00:00:00.000000421,415.166
1970-01-01 00:00:00.000000422,683.078
1970-01-01 00:00:00.000000423,832.894
1970-01-01 00:00:00.000000424,493.368
1970-01-01 00:00:00.000000425,201.544
1970-01-01 00:00:00.000000426,1095.072
1970-01-01 00:00:00.000000427,1227.93
1970-01-01 00:00:00.000000428,1165.466
1970-01-01 00:00:00.000000429,1350.906
1970-01-01 00:00:00.000000430,643.062
1970-01-01 00:00:00.000000431,681.736
1970-01-01 00:00:00.000000432,577.182
1970-01-01 00:00:00.000000433,655.872
1970-01-01 00:00:00.000000434,923.662
1970-01-01 00:00:00.000000435,2004.582
1970-01-01 00:00:00.000000436,849.364
1970-01-01 00:00:00.000000437,1339.072
1970-01-01 00:00:00.000000438,1100.196
1970-01-01 00:00:00.000000439,453.352
1970-01-01 00:00:00.000000440,869.006
1970-01-01 00:00:00.000000441,620.248
1970-01-01 00:00:00.000000442,339.038
1970-01-01 00:00:00.000000443,554.734
1970-01-01 00:00:00.000000444,879.498
1970-01-01 00:00:00.000000445,1207.678
1970-01-01 00:00:00.000000446,1616.378
1970-01-01 00:00:00.000000447,836.31
1970-01-01 00:00:00.000000448,722.362
1970-01-01 00:00:00.000000449,745.664
1970-01-01 00:00:00.000000450,827.282
1970-01-01 00:00:00.000000451,818.864
1970-01-01 00:00:00.000000452,953.674
1970-01-01 00:00:00.000000453,1690.92
1970-01-01 00:00:00.000000454,1177.544
1970-01-01 00:00:00.000000455,864.004
1970-01-01 00:00:00.000000456,982.1
1970-01-01 00:00:00.000000457,780.312
1970-01-01 00:00:00.000000458,1071.892
1970-01-01 00:00:00.000000459,412.238
1970-01-01 00:00:00.000000460,699.06
1970-01-01 00:00:00.000000461,788.242
1970-01-01 00:00:00.000000462,980.026
1970-01-01 00:00:00.000000463,1776.32
1970-01-01 00:00:00.000000464,864.248
1970-01-01 00:00:00.000000465,1415.932
1970-01-01 00:00:00.000000466,878.888
1970-01-01 00:00:00.000000467,761.524
1970-01-01 00:00:00.000000468,701.378
1970-01-01 00:00:00.000000469,617.076
1970-01-01 00:00:00.000000470,1644.316
1970-01-01 00:00:00.000000471,1301.008
1970-01-01 00:00:00.000000472,897.92
1970-01-01 00:00:00.000000473,1641.998
1970-01-01 00:00:00.000000474,144.814
1970-01-01 00:00:00.000000475,678.564
1970-01-01 00:00:00.000000476,413.092
1970-01-01 00:00:00.000000477,239.608
1970-01-01 00:00:00.000000478,646.6
1970-01-01 00:00:00.000000479,1302.472
1970-01-01 00:00:00.000000480,1082.872
1970-01-01 00:00:00.000000481,1781.322
1970-01-01 00:00:00.000000482,1288.686
1970-01-01 00:00:00.000000483,888.16
1970-01-01 00:00:00.000000484,858.88
1970-01-01 00:00:00.000000485,443.104
1970-01-01 00:00:00.000000486,533.872
1970-01-01 00:00:00.000000487,1035.292
1970-01-01 00:00:00.000000488,1134.356
1970-01-01 00:00:00.000000489,1429.108
1970-01-01 00:00:00.000000490,800.808
1970-01-01 00:00:00.000000491,729.926
1970-01-01 00:00:00.000000492,1002.23
1970-01-01 00:00:00.000000493,888.038
1970-01-01 00:00:00.000000494,479.46
1970-01-01 00:00:00.000000495,727.486
1970-01-01 00:00:00.000000496,569.008
1970-01-01 00:00:00.000000497,1282.708
1970-01-01 00:00:00.000000498,1143.994
1970-01-01 00:00:00.000000499,1319.796
1970-01-01 00:00:00.000000500,994.422
1970-01-01 00:00:00.000000501,920.978
1970-01-01 00:00:00.000000502,238.144
1970-01-01 00:00:00.000000503,1108.37
1970-01-01 00:00:00.000000504,655.14
1970-01-01 00:00:00.000000505,1190.476
1970-01-01 00:00:00.000000506,1879.41
1970-01-01 00:00:00.000000507,866.688
1970-01-01 00:00:00.000000508,1176.568
1970-01-01 00:00:00.000000509,520.452
1970-01-01 00:00:00.000000510,470.31
1970-01-01 00:00:00.000000511,567.91
1970-01-01 00:00:00.000000512,119.194
1970-01-01 00:00:00.000000513,665.754
1970-01-01 00:00:00.000000514,1109.834
1970-01-01 00:00:00.000000515,604.632
1970-01-01 00:00:00.000000516,1805.112
1970-01-01 00:00:00.000000517,1069.818
1970-01-01 00:00:00.000000518,1403.976
1970-01-01 00:00:00.000000519,766.038
1970-01-01 00:00:00.000000520,799.222
1970-01-01 00:00:00.000000521,340.99
1970-01-01 00:00:00.000000522,1072.624
1970-01-01 00:00:00.000000523,967.216
1970-01-01 00:00:00.000000524,1201.456
1970-01-01 00:00:00.000000525,957.944
1970-01-01 00:00:00.000000526,984.418
1970-01-01 00:00:00.000000527,677.1
1970-01-01 00:00:00.000000528,697.352
1970-01-01 00:00:00.000000529,850.218
1970-01-01 00:00:00.000000530,552.66
1970-01-01 00:00:00.000000531,1051.884
1970-01-01 00:00:00.000000532,825.33
1970-01-01 00:00:00.000000533,1220.0
1970-01-01 00:00:00.000000534,1292.224
1970-01-01 00:00:00.000000535,1201.334
1970-01-01 00:00:00.000000536,622.688
1970-01-01 00:00:00.000000537,380.152
1970-01-01 00:00:00.000000538,1072.502
1970-01-01 00:00:00.000000539,788.242
1970-01-01 00:00:00.000000540,1079.456
1970-01-01 00:00:00.000000541,1618.94
1970-01-01 00:00:00.000000542,1034.804
1970-01-01 00:00:00.000000543,1074.088
1970-01-01 00:00:00.000000544,535.458
1970-01-01 00:00:00.000000545,776.164
1970-01-01 00:00:00.000000546,414.19
1970-01-01 00:00:00.000000547,755.18
1970-01-01 00:00:00.000000548,235.338
1970-01-01 00:00:00.000000549,1168.15
1970-01-01 00:00:00.000000550,73.566
1970-01-01 00:00:00.000000551,2161.108
1970-01-01 00:00:00.000000552,1090.192
1970-01-01 00:00:00.000000553,1209.63
1970-01-01 00:00:00.000000554,691.862
1970-01-01 00:00:00.000000555,555.466
1970-01-01 00:00:00.000000556,638.426
1970-01-01 00:00:00.000000557,964.654
1970-01-01 00:00:00.000000558,1424.96
1970-01-01 00:00:00.000000559,1801.452
1970-01-01 00:00:00.000000560,1051.64
1970-01-01 00:00:00.000000561,1197.186
1970-01-01 00:00:00.000000562,744.322
1970-01-01 00:00:00.000000563,779.214
1970-01-01 00:00:00.000000564,501.664
1970-01-01 00:00:00.000000565,335.744
1970-01-01 00:00:00.000000566,534.97
1970-01-01 00:00:00.000000567,852.414
1970-01-01 00:00:00.000000568,1370.426
1970-01-01 00:00:00.000000569,1781.81
1970-01-01 00:00:00.000000570,1591.734
1970-01-01 00:00:00.000000571,921.1
1970-01-01 00:00:00.000000572,796.05
1970-01-01 00:00:00.000000573,597.068
1970-01-01 00:00:00.000000574,824.842
1970-01-01 00:00:00.000000575,894.138
1970-01-01 00:00:00.000000576,1172.908
1970-01-01 00:00:00.000000577,1180.228
1970-01-01 00:00:00.000000578,1486.326
1970-01-01 00:00:00.000000579,490.562
1970-01-01 00:00:00.000000580,738.1
1970-01-01 00:00:00.000000581,445.3
1970-01-01 00:00:00.000000582,854.488
1970-01-01 00:00:00.000000583,670.634
1970-01-01 00:00:00.000000584,679.906
1970-01-01 00:00:00.000000585,541.436
1970-01-01 00:00:00.000000586,1453.996
1970-01-01 00:00:00.000000587,1310.89
1970-01-01 00:00:00.000000588,1007.598
1970-01-01 00:00:00.000000589,418.338
1970-01-01 00:00:00.000000590,433.954
1970-01-01 00:00:00.000000591,577.67
1970-01-01 00:00:00.000000592,968.68
1970-01-01 00:00:00.000000593,689.3
1970-01-01 00:00:00.000000594,719.434
1970-01-01 00:00:00.000000595,1176.812
1970-01-01 00:00:00.000000596,1046.15
1970-01-01 00:00:00.000000597,549.61
1970-01-01 00:00:00.000000598,702.476
1970-01-01 00:00:00.000000599,1094.34
1970-01-01 00:00:00.000000600,1006.988
1970-01-01 00:00:00.000000601,672.586
1970-01-01 00:00:00.000000602,967.094
1970-01-01 00:00:00.000000603,1351.638
1970-01-01 00:00:00.000000604,1762.046
1970-01-01 00:00:00.000000605,600.24
1970-01-01 00:00:00.000000606,1208.41
1970-01-01 00:00:00.000000607,733.83
1970-01-01 00:00:00.000000608,964.044
1970-01-01 00:00:00.000000609,960.14
1970-01-01 00:00:00.000000610,1093.486
1970-01-01 00:00:00.000000611,1501.088
1970-01-01 00:00:00.000000612,1427.766
1970-01-01 00:00:00.000000613,976.0
1970-01-01 00:00:00.000000614,1007.598
1970-01-01 00:00:00.000000615,510.448
1970-01-01 00:00:00.000000616,889.502
1970-01-01 00:00:00.000000617,597.434
1970-01-01 00:00:00.000000618,638.548
1970-01-01 00:00:00.000000619,537.898
1970-01-01 00:00:00.000000620,1027.118
1970-01-01 00:00:00.000000621,1004.548
1970-01-01 00:00:00.000000622,1525.854
1970-01-01 00:00:00.000000623,1317.722
1970-01-01 00:00:00.000000624,769.332
1970-01-01 00:00:00.000000625,834.724
1970-01-01 00:00:00.000000626,523.502
1970-01-01 00:00:00.000000627,744.444
1970-01-01 00:00:00.000000628,1451.922
1970-01-01 00:00:00.000000629,1959.564
1970-01-01 00:00:00.000000630,895.602
1970-01-01 00:00:00.000000631,1063.108
1970-01-01 00:00:00.000000632,591.944
1970-01-01 00:00:00.000000633,1079.09
1970-01-01 00:00:00.000000634,570.96
1970-01-01 00:00:00.000000635,207.156
1970-01-01 00:00:00.000000636,601.216
1970-01-01 00:00:00.000000637,900.36
1970-01-01 00:00:00.000000638,1066.158
1970-01-01 00:00:00.000000639,1770.586
1970-01-01 00:00:00.000000640,842.166
1970-01-01 00:00:00.000000641,1629.554
1970-01-01 00:00:00.000000642,756.156
1970-01-01 00:00:00.000000643,886.818
1970-01-01 00:00:00.000000644,1227.686
1970-01-01 00:00:00.000000645,653.676
1970-01-01 00:00:00.000000646,1592.588
1970-01-01 00:00:00.000000647,1778.882
1970-01-01 00:00:00.000000648,973.926
1970-01-01 00:00:00.000000649,1425.57
1970-01-01 00:00:00.000000650,559.492
1970-01-01 00:00:00.000000651,1046.15
1970-01-01 00:00:00.000000652,925.858
