time_captured,08_vnt_hrm_accX
1970-01-01 00:00:00.000000114,-430.416
1970-01-01 00:00:00.000000115,-464.183556163872
1970-01-01 00:00:00.000000116,-324.362079200529
1970-01-01 00:00:00.000000117,910.364
1970-01-01 00:00:00.000000118,1744.42576886044
1970-01-01 00:00:00.000000119,37.467327665039
1970-01-01 00:00:00.000000120,-711.26
1970-01-01 00:00:00.000000121,-822.212821637478
1970-01-01 00:00:00.000000122,-726.61482770745
1970-01-01 00:00:00.000000123,449.214265562895
1970-01-01 00:00:00.000000124,1113.81453144892
1970-01-01 00:00:00.000000125,-4.36839183723697
1970-01-01 00:00:00.000000126,-598.288
1970-01-01 00:00:00.000000127,-323.023981294538
1970-01-01 00:00:00.000000128,-423.09872816102
1970-01-01 00:00:00.000000129,540.46
1970-01-01 00:00:00.000000130,1224.52706009127
1970-01-01 00:00:00.000000131,1174.63705500377
1970-01-01 00:00:00.000000132,-620.333900523571
1970-01-01 00:00:00.000000133,-837.212534501982
1970-01-01 00:00:00.000000134,-946.164724064952
1970-01-01 00:00:00.000000135,-195.382179785775
1970-01-01 00:00:00.000000136,1118.0615675628
1970-01-01 00:00:00.000000137,299.4181633975
1970-01-01 00:00:00.000000138,-496.54
1970-01-01 00:00:00.000000139,-438.461757694699
1970-01-01 00:00:00.000000140,-286.804554585493
1970-01-01 00:00:00.000000141,-2.806
1970-01-01 00:00:00.000000142,895.192142451579
1970-01-01 00:00:00.000000143,1518.26265126972
1970-01-01 00:00:00.000000144,-255.891134280305
1970-01-01 00:00:00.000000145,-681.35010404488
1970-01-01 00:00:00.000000146,-743.455035607032
1970-01-01 00:00:00.000000147,-555.584714493007
1970-01-01 00:00:00.000000148,612.36676257337
1970-01-01 00:00:00.000000149,1235.88442049192
1970-01-01 00:00:00.000000150,-91.134
1970-01-01 00:00:00.000000151,-574.895708979735
1970-01-01 00:00:00.000000152,-306.156818588384
1970-01-01 00:00:00.000000153,-175.192
1970-01-01 00:00:00.000000154,346.990207322037
1970-01-01 00:00:00.000000155,1497.21980123534
1970-01-01 00:00:00.000000156,347.467433407851
1970-01-01 00:00:00.000000157,-807.796530243019
1970-01-01 00:00:00.000000158,-779.991984876797
1970-01-01 00:00:00.000000159,-1141.83422069073
1970-01-01 00:00:00.000000160,23.4399129807208
1970-01-01 00:00:00.000000161,972.866961258452
1970-01-01 00:00:00.000000162,47.4883525192765
1970-01-01 00:00:00.000000163,-699.987302255645
1970-01-01 00:00:00.000000164,-363.755243391774
1970-01-01 00:00:00.000000165,-219.478
1970-01-01 00:00:00.000000166,-141.899690475028
1970-01-01 00:00:00.000000167,1039.94333154472
1970-01-01 00:00:00.000000168,763.598
1970-01-01 00:00:00.000000169,-830.664600415269
1970-01-01 00:00:00.000000170,-585.865796209713
1970-01-01 00:00:00.000000171,-966.287120734613
1970-01-01 00:00:00.000000172,-677.999314136079
1970-01-01 00:00:00.000000173,1114.05026265585
1970-01-01 00:00:00.000000174,425.125278428103
1970-01-01 00:00:00.000000175,-842.472240018296
1970-01-01 00:00:00.000000176,-369.650409682977
1970-01-01 00:00:00.000000177,-270.02521819178
1970-01-01 00:00:00.000000178,-151.925171401163
1970-01-01 00:00:00.000000179,917.314873733978
1970-01-01 00:00:00.000000180,1559.50184706069
1970-01-01 00:00:00.000000181,-17.536383436143
1970-01-01 00:00:00.000000182,-741.257191940543
1970-01-01 00:00:00.000000183,-724.68
1970-01-01 00:00:00.000000184,-701.249064966079
1970-01-01 00:00:00.000000185,586.616581008861
1970-01-01 00:00:00.000000186,1216.85903070463
1970-01-01 00:00:00.000000187,-215.808040174136
1970-01-01 00:00:00.000000188,-672.263679087016
1970-01-01 00:00:00.000000189,-424.523504088375
1970-01-01 00:00:00.000000190,-347.091652858422
1970-01-01 00:00:00.000000191,503.065732319636
1970-01-01 00:00:00.000000192,1361.032
1970-01-01 00:00:00.000000193,509.968126298379
1970-01-01 00:00:00.000000194,-619.337820959952
1970-01-01 00:00:00.000000195,-875.594
1970-01-01 00:00:00.000000196,-923.497397520426
1970-01-01 00:00:00.000000197,132.830110276646
1970-01-01 00:00:00.000000198,1323.19897135692
1970-01-01 00:00:00.000000199,-242.546627306225
1970-01-01 00:00:00.000000200,-611.531510943534
1970-01-01 00:00:00.000000201,-259.738
1970-01-01 00:00:00.000000202,-288.425225159202
1970-01-01 00:00:00.000000203,208.391873757463
1970-01-01 00:00:00.000000204,1050.176
1970-01-01 00:00:00.000000205,1286.23867597704
1970-01-01 00:00:00.000000206,-330.813591943449
1970-01-01 00:00:00.000000207,-875.195218206294
1970-01-01 00:00:00.000000208,-918.132301817553
1970-01-01 00:00:00.000000209,-688.861132351381
1970-01-01 00:00:00.000000210,794.743859288307
1970-01-01 00:00:00.000000211,1036.14600265398
1970-01-01 00:00:00.000000212,-500.691227380727
1970-01-01 00:00:00.000000213,-506.712820525384
1970-01-01 00:00:00.000000214,-282.002275043393
1970-01-01 00:00:00.000000215,-90.7370324461686
1970-01-01 00:00:00.000000216,1059.936
1970-01-01 00:00:00.000000217,1367.98559970268
1970-01-01 00:00:00.000000218,22.739192267044
1970-01-01 00:00:00.000000219,-723.484333309541
1970-01-01 00:00:00.000000220,-906.905410899132
1970-01-01 00:00:00.000000221,-573.311982471845
1970-01-01 00:00:00.000000222,427.408840384332
1970-01-01 00:00:00.000000223,998.903955243742
1970-01-01 00:00:00.000000224,-256.766155181284
1970-01-01 00:00:00.000000225,-561.444
1970-01-01 00:00:00.000000226,-343.133731765377
1970-01-01 00:00:00.000000227,-89.6328973839389
1970-01-01 00:00:00.000000228,205.778791546376
1970-01-01 00:00:00.000000229,1358.19172476411
1970-01-01 00:00:00.000000230,667.574273424639
1970-01-01 00:00:00.000000231,-609.122407232374
1970-01-01 00:00:00.000000232,-815.558982474788
1970-01-01 00:00:00.000000233,-773.947851146501
1970-01-01 00:00:00.000000234,-677.1
1970-01-01 00:00:00.000000235,1159.16984981809
1970-01-01 00:00:00.000000236,-19.962987817504
1970-01-01 00:00:00.000000237,-585.356
1970-01-01 00:00:00.000000238,-386.158726305021
1970-01-01 00:00:00.000000239,-15.5761955094785
1970-01-01 00:00:00.000000240,-121.121594505877
1970-01-01 00:00:00.000000241,672.027513476173
1970-01-01 00:00:00.000000242,1172.56842428749
1970-01-01 00:00:00.000000243,-474.822630053185
1970-01-01 00:00:00.000000244,-827.061971795554
1970-01-01 00:00:00.000000245,-901.747186456674
1970-01-01 00:00:00.000000246,-466.729130838798
1970-01-01 00:00:00.000000247,884.511717462334
1970-01-01 00:00:00.000000248,807.529622270674
1970-01-01 00:00:00.000000249,-407.358
1970-01-01 00:00:00.000000250,-700.911935523316
1970-01-01 00:00:00.000000251,-256.52886521265
1970-01-01 00:00:00.000000252,-82.96
1970-01-01 00:00:00.000000253,529.920451659176
1970-01-01 00:00:00.000000254,1482.70650983602
1970-01-01 00:00:00.000000255,533.825796271219
1970-01-01 00:00:00.000000256,-1125.68667245293
1970-01-01 00:00:00.000000257,-806.110618583999
1970-01-01 00:00:00.000000258,-731.268
1970-01-01 00:00:00.000000259,437.609082497285
1970-01-01 00:00:00.000000260,1167.20616759059
1970-01-01 00:00:00.000000261,-222.982597564282
1970-01-01 00:00:00.000000262,-547.508624449409
1970-01-01 00:00:00.000000263,-592.363604573064
1970-01-01 00:00:00.000000264,-205.092644433856
1970-01-01 00:00:00.000000265,335.721348208178
1970-01-01 00:00:00.000000266,1222.16679470806
1970-01-01 00:00:00.000000267,972.548852346389
1970-01-01 00:00:00.000000268,-625.789240675321
1970-01-01 00:00:00.000000269,-732.625080972143
1970-01-01 00:00:00.000000270,-807.03
1970-01-01 00:00:00.000000271,-417.489403732169
1970-01-01 00:00:00.000000272,1237.56326390687
1970-01-01 00:00:00.000000273,848.754
1970-01-01 00:00:00.000000274,-685.913621056711
1970-01-01 00:00:00.000000275,-345.318113409116
1970-01-01 00:00:00.000000276,-425.652978157417
1970-01-01 00:00:00.000000277,-124.572695245856
1970-01-01 00:00:00.000000278,993.531655092149
1970-01-01 00:00:00.000000279,1517.68092217591
1970-01-01 00:00:00.000000280,-179.501581594745
1970-01-01 00:00:00.000000281,-732.60666540821
1970-01-01 00:00:00.000000282,-906.704
1970-01-01 00:00:00.000000283,-696.720245685325
1970-01-01 00:00:00.000000284,704.543128576726
1970-01-01 00:00:00.000000285,1174.72612676481
1970-01-01 00:00:00.000000286,-193.028058936616
1970-01-01 00:00:00.000000287,-625.892094963792
1970-01-01 00:00:00.000000288,-289.323112006656
1970-01-01 00:00:00.000000289,-43.4860798800429
1970-01-01 00:00:00.000000290,708.683062167315
1970-01-01 00:00:00.000000291,1201.578
1970-01-01 00:00:00.000000292,272.333416097845
1970-01-01 00:00:00.000000293,-620.572245862863
1970-01-01 00:00:00.000000294,-762.160914509688
1970-01-01 00:00:00.000000295,-853.126277700218
1970-01-01 00:00:00.000000296,598.204269414808
1970-01-01 00:00:00.000000297,1352.34491502292
1970-01-01 00:00:00.000000298,-151.678459135477
1970-01-01 00:00:00.000000299,-588.593721702745
1970-01-01 00:00:00.000000300,-371.002
1970-01-01 00:00:00.000000301,-275.489845121716
1970-01-01 00:00:00.000000302,395.914562171383
1970-01-01 00:00:00.000000303,1496.6283444652
1970-01-01 00:00:00.000000304,896.55329431164
1970-01-01 00:00:00.000000305,-295.311209029488
1970-01-01 00:00:00.000000306,-904.820987817287
1970-01-01 00:00:00.000000307,-990.168769219322
1970-01-01 00:00:00.000000308,-41.4598243551836
1970-01-01 00:00:00.000000309,1141.92385762972
1970-01-01 00:00:00.000000310,615.789959304255
1970-01-01 00:00:00.000000311,-715.646285065689
1970-01-01 00:00:00.000000312,-513.62
1970-01-01 00:00:00.000000313,-281.718650447292
1970-01-01 00:00:00.000000314,103.322551063874
1970-01-01 00:00:00.000000315,1247.38691751189
1970-01-01 00:00:00.000000316,1516.37431999925
1970-01-01 00:00:00.000000317,-439.430400868103
1970-01-01 00:00:00.000000318,-716.915963085705
1970-01-01 00:00:00.000000319,-914.045643050583
1970-01-01 00:00:00.000000320,-572.588505824586
1970-01-01 00:00:00.000000321,721.508
1970-01-01 00:00:00.000000322,1114.92999508722
1970-01-01 00:00:00.000000323,-348.94176558069
1970-01-01 00:00:00.000000324,-690.52
1970-01-01 00:00:00.000000325,-446.904278738023
1970-01-01 00:00:00.000000326,-52.2777735385368
1970-01-01 00:00:00.000000327,722.825401207379
1970-01-01 00:00:00.000000328,1263.05600172388
1970-01-01 00:00:00.000000329,630.6309693925
1970-01-01 00:00:00.000000330,-793.78932249094
1970-01-01 00:00:00.000000331,-809.629355203584
1970-01-01 00:00:00.000000332,-1055.46397537607
1970-01-01 00:00:00.000000333,482.388
1970-01-01 00:00:00.000000334,1000.82078744105
1970-01-01 00:00:00.000000335,-106.800751770244
1970-01-01 00:00:00.000000336,-513.412331229756
1970-01-01 00:00:00.000000337,-417.704910196164
1970-01-01 00:00:00.000000338,-202.711818738242
1970-01-01 00:00:00.000000339,457.084290818668
1970-01-01 00:00:00.000000340,964.951079746576
1970-01-01 00:00:00.000000341,1219.11591690913
1970-01-01 00:00:00.000000342,-649.65
1970-01-01 00:00:00.000000343,-742.919176297571
1970-01-01 00:00:00.000000344,-780.949962794752
1970-01-01 00:00:00.000000345,-269.986
1970-01-01 00:00:00.000000346,1105.35222328612
1970-01-01 00:00:00.000000347,805.888501252013
1970-01-01 00:00:00.000000348,-625.789982895423
1970-01-01 00:00:00.000000349,-695.065068519653
1970-01-01 00:00:00.000000350,-270.036023496972
1970-01-01 00:00:00.000000351,18.7039657324417
1970-01-01 00:00:00.000000352,946.793820523593
1970-01-01 00:00:00.000000353,1612.41163921785
1970-01-01 00:00:00.000000354,-194.224
1970-01-01 00:00:00.000000355,-899.438111543373
1970-01-01 00:00:00.000000356,-707.428644053735
1970-01-01 00:00:00.000000357,-869.494
1970-01-01 00:00:00.000000358,583.200861297001
1970-01-01 00:00:00.000000359,817.661802010699
1970-01-01 00:00:00.000000360,-63.181224936009
1970-01-01 00:00:00.000000361,-514.820160751111
1970-01-01 00:00:00.000000362,-382.6002911212
1970-01-01 00:00:00.000000363,-251.93
1970-01-01 00:00:00.000000364,688.670906958293
1970-01-01 00:00:00.000000365,1185.32657086498
1970-01-01 00:00:00.000000366,770.186
1970-01-01 00:00:00.000000367,-709.016956702075
1970-01-01 00:00:00.000000368,-634.81463705058
1970-01-01 00:00:00.000000369,-1026.41954125518
1970-01-01 00:00:00.000000370,106.921972073854
1970-01-01 00:00:00.000000371,1240.09154848358
1970-01-01 00:00:00.000000372,410.295448690347
1970-01-01 00:00:00.000000373,-752.685227192476
1970-01-01 00:00:00.000000374,-151.396439016932
1970-01-01 00:00:00.000000375,-347.73913238056
1970-01-01 00:00:00.000000376,209.750663235817
1970-01-01 00:00:00.000000377,1394.11290286782
1970-01-01 00:00:00.000000378,1196.21
1970-01-01 00:00:00.000000379,-611.10821266638
1970-01-01 00:00:00.000000380,-769.191742658865
1970-01-01 00:00:00.000000381,-831.280208391867
1970-01-01 00:00:00.000000382,-456.346697756406
1970-01-01 00:00:00.000000383,1022.2272866833
1970-01-01 00:00:00.000000384,898.967186646665
1970-01-01 00:00:00.000000385,-401.994769909743
1970-01-01 00:00:00.000000386,-558.337842766349
1970-01-01 00:00:00.000000387,-451.644
1970-01-01 00:00:00.000000388,-65.5657683759109
1970-01-01 00:00:00.000000389,904.29403918419
1970-01-01 00:00:00.000000390,1320.74906005106
1970-01-01 00:00:00.000000391,108.598403567548
1970-01-01 00:00:00.000000392,-817.264416831992
1970-01-01 00:00:00.000000393,-1042.0776235585
1970-01-01 00:00:00.000000394,-886.340631067613
1970-01-01 00:00:00.000000395,770.7860245302
1970-01-01 00:00:00.000000396,1147.30793146041
1970-01-01 00:00:00.000000397,-148.563363227281
1970-01-01 00:00:00.000000398,-567.531331094647
1970-01-01 00:00:00.000000399,-359.412
1970-01-01 00:00:00.000000400,-310.486641245556
1970-01-01 00:00:00.000000401,512.452921372407
1970-01-01 00:00:00.000000402,1297.57316735495
1970-01-01 00:00:00.000000403,846.317878158268
1970-01-01 00:00:00.000000404,-624.83221717786
1970-01-01 00:00:00.000000405,-884.41045339024
1970-01-01 00:00:00.000000406,-992.715264901932
1970-01-01 00:00:00.000000407,-3.56846499103077
1970-01-01 00:00:00.000000408,1164.978
1970-01-01 00:00:00.000000409,509.215309536659
1970-01-01 00:00:00.000000410,-649.194377119108
1970-01-01 00:00:00.000000411,-373.442
1970-01-01 00:00:00.000000412,-441.416648618508
1970-01-01 00:00:00.000000413,-12.3470077876171
1970-01-01 00:00:00.000000414,1375.65354822138
1970-01-01 00:00:00.000000415,944.431948253374
1970-01-01 00:00:00.000000416,-318.430709701471
1970-01-01 00:00:00.000000417,-537.898
1970-01-01 00:00:00.000000418,-1037.93325295007
1970-01-01 00:00:00.000000419,-444.620769129877
1970-01-01 00:00:00.000000420,737.734
1970-01-01 00:00:00.000000421,493.611890541749
1970-01-01 00:00:00.000000422,-444.7352936643
1970-01-01 00:00:00.000000423,-411.822971461109
1970-01-01 00:00:00.000000424,-202.441095540821
1970-01-01 00:00:00.000000425,-137.308420813147
1970-01-01 00:00:00.000000426,718.797261696911
1970-01-01 00:00:00.000000427,1359.88777868758
1970-01-01 00:00:00.000000428,477.84964907344
1970-01-01 00:00:00.000000429,-699.182
1970-01-01 00:00:00.000000430,-981.191575459126
1970-01-01 00:00:00.000000431,-816.114391350858
1970-01-01 00:00:00.000000432,645.258
1970-01-01 00:00:00.000000433,1213.18589750655
1970-01-01 00:00:00.000000434,6.14116622909387
1970-01-01 00:00:00.000000435,-523.941788673302
1970-01-01 00:00:00.000000436,-374.808848069971
1970-01-01 00:00:00.000000437,-181.173790274994
1970-01-01 00:00:00.000000438,314.906140125995
1970-01-01 00:00:00.000000439,925.476844276136
1970-01-01 00:00:00.000000440,1272.18996793265
1970-01-01 00:00:00.000000441,-539.715135543004
1970-01-01 00:00:00.000000442,-883.059925084568
1970-01-01 00:00:00.000000443,-934.519437364745
1970-01-01 00:00:00.000000444,-255.956
1970-01-01 00:00:00.000000445,864.42828065541
1970-01-01 00:00:00.000000446,601.468327580855
1970-01-01 00:00:00.000000447,-849.12
1970-01-01 00:00:00.000000448,-338.551368613064
1970-01-01 00:00:00.000000449,-211.029971469985
1970-01-01 00:00:00.000000450,-144.265996944328
1970-01-01 00:00:00.000000451,614.655012709725
1970-01-01 00:00:00.000000452,1262.19482227529
1970-01-01 00:00:00.000000453,-633.95772758557
1970-01-01 00:00:00.000000454,-999.283704018412
1970-01-01 00:00:00.000000455,-833.591620653952
1970-01-01 00:00:00.000000456,-142.518414060818
1970-01-01 00:00:00.000000457,243.566329197562
1970-01-01 00:00:00.000000458,1058.78995374094
1970-01-01 00:00:00.000000459,-280.423531656024
1970-01-01 00:00:00.000000460,-269.811712271473
1970-01-01 00:00:00.000000461,-584.316239643191
1970-01-01 00:00:00.000000462,-193.022300307847
1970-01-01 00:00:00.000000463,616.071367115486
1970-01-01 00:00:00.000000464,1095.23149251657
1970-01-01 00:00:00.000000465,655.262
1970-01-01 00:00:00.000000466,-596.085048642228
1970-01-01 00:00:00.000000467,-869.061227207784
1970-01-01 00:00:00.000000468,-930.494
1970-01-01 00:00:00.000000469,98.8836309650542
1970-01-01 00:00:00.000000470,1244.26976447625
1970-01-01 00:00:00.000000471,323.541392744379
1970-01-01 00:00:00.000000472,-767.755908260679
1970-01-01 00:00:00.000000473,-213.205960840445
1970-01-01 00:00:00.000000474,-264.014266749076
1970-01-01 00:00:00.000000475,91.6557395888442
1970-01-01 00:00:00.000000476,1054.7428857621
1970-01-01 00:00:00.000000477,1233.908
1970-01-01 00:00:00.000000478,-1019.75677222928
1970-01-01 00:00:00.000000479,-857.155517523663
1970-01-01 00:00:00.000000480,-629.764
1970-01-01 00:00:00.000000481,-149.159811140998
1970-01-01 00:00:00.000000482,549.502627187065
1970-01-01 00:00:00.000000483,1101.92939763374
1970-01-01 00:00:00.000000484,-808.760917021672
1970-01-01 00:00:00.000000485,-326.422660351459
1970-01-01 00:00:00.000000486,-466.499666487791
1970-01-01 00:00:00.000000487,2.97420954960278
1970-01-01 00:00:00.000000488,701.42224147618
1970-01-01 00:00:00.000000489,1620.77
1970-01-01 00:00:00.000000490,-379.064827061392
1970-01-01 00:00:00.000000491,-867.24502921049
1970-01-01 00:00:00.000000492,-904.996
1970-01-01 00:00:00.000000493,-436.893689916357
1970-01-01 00:00:00.000000494,974.747347762505
1970-01-01 00:00:00.000000495,1281.60258431575
1970-01-01 00:00:00.000000496,-333.230864955733
1970-01-01 00:00:00.000000497,-433.735306506199
1970-01-01 00:00:00.000000498,-453.86407135983
1970-01-01 00:00:00.000000499,-222.030281002335
1970-01-01 00:00:00.000000500,755.396054671347
1970-01-01 00:00:00.000000501,1441.064
1970-01-01 00:00:00.000000502,321.446248368624
1970-01-01 00:00:00.000000503,-797.774681130241
1970-01-01 00:00:00.000000504,-725.412
1970-01-01 00:00:00.000000505,-859.805097821979
1970-01-01 00:00:00.000000506,253.918691152213
1970-01-01 00:00:00.000000507,1253.60761684639
1970-01-01 00:00:00.000000508,140.264276228787
1970-01-01 00:00:00.000000509,-729.506444286053
1970-01-01 00:00:00.000000510,-424.622474238174
1970-01-01 00:00:00.000000511,-369.126771337969
1970-01-01 00:00:00.000000512,438.964324292455
1970-01-01 00:00:00.000000513,1303.082
1970-01-01 00:00:00.000000514,960.018191032813
1970-01-01 00:00:00.000000515,-429.822245552414
1970-01-01 00:00:00.000000516,-573.341306191154
1970-01-01 00:00:00.000000517,-995.472713518373
1970-01-01 00:00:00.000000518,-139.74834077659
1970-01-01 00:00:00.000000519,1226.50320126022
1970-01-01 00:00:00.000000520,497.764212024403
1970-01-01 00:00:00.000000521,-561.045111427445
1970-01-01 00:00:00.000000522,-362.788209099169
1970-01-01 00:00:00.000000523,-501.902903554177
1970-01-01 00:00:00.000000524,64.9244927553232
1970-01-01 00:00:00.000000525,1057.13
1970-01-01 00:00:00.000000526,1303.45540698339
1970-01-01 00:00:00.000000527,6.07721847800985
1970-01-01 00:00:00.000000528,-812.154
1970-01-01 00:00:00.000000529,-729.393392611958
1970-01-01 00:00:00.000000530,-753.717873091589
1970-01-01 00:00:00.000000531,783.640156631389
1970-01-01 00:00:00.000000532,1183.90750458373
