time_captured,07_c75_hrm_accY
1970-01-01 00:00:00.000000156,-513.376
1970-01-01 00:00:00.000000157,-79.8327139529198
1970-01-01 00:00:00.000000158,91.3260501743695
1970-01-01 00:00:00.000000159,11.956
1970-01-01 00:00:00.000000160,234.267972545875
1970-01-01 00:00:00.000000161,121.170848605278
1970-01-01 00:00:00.000000162,171.978820985698
1970-01-01 00:00:00.000000163,186.13402188347
1970-01-01 00:00:00.000000164,-281.420866074418
1970-01-01 00:00:00.000000165,-129.686
1970-01-01 00:00:00.000000166,-163.433924757785
1970-01-01 00:00:00.000000167,-45.7187907575092
1970-01-01 00:00:00.000000168,203.862
1970-01-01 00:00:00.000000169,-224.578174294527
1970-01-01 00:00:00.000000170,90.5590544871879
1970-01-01 00:00:00.000000171,-388.008023881354
1970-01-01 00:00:00.000000172,-45.5700228999652
1970-01-01 00:00:00.000000173,117.951115546004
1970-01-01 00:00:00.000000174,-133.834
1970-01-01 00:00:00.000000175,455.407423766246
1970-01-01 00:00:00.000000176,376.609458331115
1970-01-01 00:00:00.000000177,-118.828
1970-01-01 00:00:00.000000178,277.47606957802
1970-01-01 00:00:00.000000179,278.504360287185
1970-01-01 00:00:00.000000180,-566.022155220782
1970-01-01 00:00:00.000000181,-243.616082415199
1970-01-01 00:00:00.000000182,-518.038253416368
1970-01-01 00:00:00.000000183,-222.834939955045
1970-01-01 00:00:00.000000184,234.365960796067
1970-01-01 00:00:00.000000185,204.028895565166
1970-01-01 00:00:00.000000186,710.061579111667
1970-01-01 00:00:00.000000187,368.398212224687
1970-01-01 00:00:00.000000188,-92.8944503525703
1970-01-01 00:00:00.000000189,-196.542
1970-01-01 00:00:00.000000190,-84.8194487043711
1970-01-01 00:00:00.000000191,-364.029417316532
1970-01-01 00:00:00.000000192,-348.128788249636
1970-01-01 00:00:00.000000193,224.988020795339
1970-01-01 00:00:00.000000194,-132.044405613244
1970-01-01 00:00:00.000000195,158.680638090916
1970-01-01 00:00:00.000000196,-97.0391380469582
1970-01-01 00:00:00.000000197,153.029202325827
1970-01-01 00:00:00.000000198,-72.224
1970-01-01 00:00:00.000000199,-217.487894010225
1970-01-01 00:00:00.000000200,-83.7638696622334
1970-01-01 00:00:00.000000201,127.202900665383
1970-01-01 00:00:00.000000202,603.426788343771
1970-01-01 00:00:00.000000203,62.4123889929807
1970-01-01 00:00:00.000000204,-250.637107672448
1970-01-01 00:00:00.000000205,-208.715044248637
1970-01-01 00:00:00.000000206,-140.361236947806
1970-01-01 00:00:00.000000207,-203.252
1970-01-01 00:00:00.000000208,-175.676251192211
1970-01-01 00:00:00.000000209,-271.517717771329
1970-01-01 00:00:00.000000210,250.954
1970-01-01 00:00:00.000000211,144.909855865456
1970-01-01 00:00:00.000000212,219.893187087867
1970-01-01 00:00:00.000000213,258.217937182675
1970-01-01 00:00:00.000000214,342.084360588369
1970-01-01 00:00:00.000000215,-204.687751336691
1970-01-01 00:00:00.000000216,106.520097393393
1970-01-01 00:00:00.000000217,-531.643540962492
1970-01-01 00:00:00.000000218,-334.289725859592
1970-01-01 00:00:00.000000219,586.088
1970-01-01 00:00:00.000000220,111.223496691303
1970-01-01 00:00:00.000000221,14.3905211029472
1970-01-01 00:00:00.000000222,88.9342003722558
1970-01-01 00:00:00.000000223,36.7411853168715
1970-01-01 00:00:00.000000224,-167.732863598713
1970-01-01 00:00:00.000000225,25.254
1970-01-01 00:00:00.000000226,-19.2161603825543
1970-01-01 00:00:00.000000227,349.493088120007
1970-01-01 00:00:00.000000228,-409.798
1970-01-01 00:00:00.000000229,-123.549099151898
1970-01-01 00:00:00.000000230,-95.5623208396379
1970-01-01 00:00:00.000000231,-350.398612606233
1970-01-01 00:00:00.000000232,292.836861728875
1970-01-01 00:00:00.000000233,-157.403026645606
1970-01-01 00:00:00.000000234,-135.054
1970-01-01 00:00:00.000000235,143.220985895969
1970-01-01 00:00:00.000000236,-9.29165856760955
1970-01-01 00:00:00.000000237,512.509466117845
1970-01-01 00:00:00.000000238,323.435750317825
1970-01-01 00:00:00.000000239,195.660167320491
1970-01-01 00:00:00.000000240,-24.2549856898495
1970-01-01 00:00:00.000000241,-112.302835048077
1970-01-01 00:00:00.000000242,-526.574367159623
1970-01-01 00:00:00.000000243,93.208
1970-01-01 00:00:00.000000244,-304.310949430299
1970-01-01 00:00:00.000000245,257.510534570961
1970-01-01 00:00:00.000000246,232.166
1970-01-01 00:00:00.000000247,-114.778227189682
1970-01-01 00:00:00.000000248,16.3008773862291
1970-01-01 00:00:00.000000249,6.28164283201596
1970-01-01 00:00:00.000000250,-150.069661666419
1970-01-01 00:00:00.000000251,-258.009047387128
1970-01-01 00:00:00.000000252,-146.657544596702
1970-01-01 00:00:00.000000253,185.838389785941
1970-01-01 00:00:00.000000254,200.553484681481
1970-01-01 00:00:00.000000255,-5.002
1970-01-01 00:00:00.000000256,4.22796464429007
1970-01-01 00:00:00.000000257,239.794153391964
1970-01-01 00:00:00.000000258,-90.5680800184122
1970-01-01 00:00:00.000000259,-3.60341867916526
1970-01-01 00:00:00.000000260,-75.4163575097598
1970-01-01 00:00:00.000000261,151.730585090599
1970-01-01 00:00:00.000000262,-31.9402024965897
1970-01-01 00:00:00.000000263,321.189600160833
1970-01-01 00:00:00.000000264,211.304
1970-01-01 00:00:00.000000265,279.910893653813
1970-01-01 00:00:00.000000266,-265.251935735986
1970-01-01 00:00:00.000000267,-298.257161129202
1970-01-01 00:00:00.000000268,-204.427796117423
1970-01-01 00:00:00.000000269,-353.381705632261
1970-01-01 00:00:00.000000270,-126.998370653623
1970-01-01 00:00:00.000000271,-23.9243726779039
1970-01-01 00:00:00.000000272,-27.6203954156609
1970-01-01 00:00:00.000000273,263.642
1970-01-01 00:00:00.000000274,365.927020978435
1970-01-01 00:00:00.000000275,-43.3306863639418
1970-01-01 00:00:00.000000276,-29.6431195485207
1970-01-01 00:00:00.000000277,-389.822821069042
1970-01-01 00:00:00.000000278,-418.061812083453
1970-01-01 00:00:00.000000279,-186.105187991104
1970-01-01 00:00:00.000000280,-415.593307626427
1970-01-01 00:00:00.000000281,13.5302771086243
1970-01-01 00:00:00.000000282,464.698
1970-01-01 00:00:00.000000283,162.364909720382
1970-01-01 00:00:00.000000284,457.019340648677
1970-01-01 00:00:00.000000285,-243.024
1970-01-01 00:00:00.000000286,-192.015170968264
1970-01-01 00:00:00.000000287,-232.722491797998
1970-01-01 00:00:00.000000288,13.9084182145055
1970-01-01 00:00:00.000000289,677.233172366951
1970-01-01 00:00:00.000000290,-648.618298915656
1970-01-01 00:00:00.000000291,-211.293061684807
1970-01-01 00:00:00.000000292,-386.106054630881
1970-01-01 00:00:00.000000293,-546.22180734191
1970-01-01 00:00:00.000000294,75.518
1970-01-01 00:00:00.000000295,76.7120945924399
1970-01-01 00:00:00.000000296,7.07985132352719
1970-01-01 00:00:00.000000297,421.266
1970-01-01 00:00:00.000000298,286.33279523897
1970-01-01 00:00:00.000000299,377.079690121709
1970-01-01 00:00:00.000000300,161.138607157839
1970-01-01 00:00:00.000000301,-116.814881390886
1970-01-01 00:00:00.000000302,-138.653604979541
1970-01-01 00:00:00.000000303,237.192416248688
1970-01-01 00:00:00.000000304,-354.183272794993
1970-01-01 00:00:00.000000305,-168.036831555566
1970-01-01 00:00:00.000000306,2.44
1970-01-01 00:00:00.000000307,-37.6447890233672
1970-01-01 00:00:00.000000308,487.719945019076
1970-01-01 00:00:00.000000309,171.703572420635
1970-01-01 00:00:00.000000310,142.107651117283
1970-01-01 00:00:00.000000311,-362.218485814934
1970-01-01 00:00:00.000000312,-222.509991055544
1970-01-01 00:00:00.000000313,-281.151838234455
1970-01-01 00:00:00.000000314,256.478636771237
1970-01-01 00:00:00.000000315,32.818
1970-01-01 00:00:00.000000316,112.109873795762
1970-01-01 00:00:00.000000317,-619.79344676134
1970-01-01 00:00:00.000000318,-262.056665006101
1970-01-01 00:00:00.000000319,-14.3898989944071
1970-01-01 00:00:00.000000320,-105.222367472359
