time_captured,02_on_hrm_accY
1970-01-01 00:00:00.000000306,-276.775317463128
1970-01-01 00:00:00.000000307,-139.898206259963
1970-01-01 00:00:00.000000308,-66.7345395062322
1970-01-01 00:00:00.000000309,84.9166199309104
1970-01-01 00:00:00.000000310,383.324
1970-01-01 00:00:00.000000311,255.567446765741
1970-01-01 00:00:00.000000312,-317.889643202817
1970-01-01 00:00:00.000000313,80.032
1970-01-01 00:00:00.000000314,-92.3336105154672
1970-01-01 00:00:00.000000315,497.053071372817
1970-01-01 00:00:00.000000316,8.74038628132888
1970-01-01 00:00:00.000000317,160.137845859256
1970-01-01 00:00:00.000000318,-12.09358068648
1970-01-01 00:00:00.000000319,-67.7456185401527
1970-01-01 00:00:00.000000320,-516.273026028739
1970-01-01 00:00:00.000000321,374.166094412399
1970-01-01 00:00:00.000000322,-102.724
1970-01-01 00:00:00.000000323,-36.7620614986292
1970-01-01 00:00:00.000000324,83.9766753560363
1970-01-01 00:00:00.000000325,-94.5984183042528
1970-01-01 00:00:00.000000326,-599.387172723801
1970-01-01 00:00:00.000000327,257.661015639365
1970-01-01 00:00:00.000000328,-147.498
1970-01-01 00:00:00.000000329,186.894107601114
1970-01-01 00:00:00.000000330,259.461864921475
1970-01-01 00:00:00.000000331,376.248
1970-01-01 00:00:00.000000332,-197.408433982285
1970-01-01 00:00:00.000000333,-53.4265871291627
1970-01-01 00:00:00.000000334,-235.193208334948
1970-01-01 00:00:00.000000335,53.4048109216464
1970-01-01 00:00:00.000000336,-21.7017322765588
1970-01-01 00:00:00.000000337,124.578537567246
1970-01-01 00:00:00.000000338,-235.575863677549
1970-01-01 00:00:00.000000339,136.289157949239
1970-01-01 00:00:00.000000340,-409.188
1970-01-01 00:00:00.000000341,518.464861215479
1970-01-01 00:00:00.000000342,-200.474444612545
1970-01-01 00:00:00.000000343,-292.8
1970-01-01 00:00:00.000000344,-260.219917738989
1970-01-01 00:00:00.000000345,-148.669104802731
1970-01-01 00:00:00.000000346,-72.0632014003597
1970-01-01 00:00:00.000000347,480.84686126337
1970-01-01 00:00:00.000000348,112.3192725314
1970-01-01 00:00:00.000000349,-104.597415631933
1970-01-01 00:00:00.000000350,-182.093422016899
1970-01-01 00:00:00.000000351,48.5173928905631
1970-01-01 00:00:00.000000352,290.116
1970-01-01 00:00:00.000000353,315.272808626666
1970-01-01 00:00:00.000000354,-63.3102994955731
1970-01-01 00:00:00.000000355,56.3885945365628
1970-01-01 00:00:00.000000356,-54.3630156537709
1970-01-01 00:00:00.000000357,60.7563887874395
1970-01-01 00:00:00.000000358,410.078160837959
1970-01-01 00:00:00.000000359,266.615271046271
1970-01-01 00:00:00.000000360,264.89508771225
1970-01-01 00:00:00.000000361,4.392
1970-01-01 00:00:00.000000362,-659.890252847459
1970-01-01 00:00:00.000000363,-774.135995655644
1970-01-01 00:00:00.000000364,89.304
1970-01-01 00:00:00.000000365,159.591801407449
1970-01-01 00:00:00.000000366,-230.750673801052
1970-01-01 00:00:00.000000367,-120.223502823207
1970-01-01 00:00:00.000000368,87.8017415003658
1970-01-01 00:00:00.000000369,-435.217511020401
1970-01-01 00:00:00.000000370,-51.3266561283969
1970-01-01 00:00:00.000000371,374.400378889396
1970-01-01 00:00:00.000000372,37.5776786329068
1970-01-01 00:00:00.000000373,-174.826
1970-01-01 00:00:00.000000374,-78.4675204428307
1970-01-01 00:00:00.000000375,-27.057963708109
1970-01-01 00:00:00.000000376,-116.876
1970-01-01 00:00:00.000000377,147.401581997571
1970-01-01 00:00:00.000000378,73.3046708349811
1970-01-01 00:00:00.000000379,134.25049787082
1970-01-01 00:00:00.000000380,12.3155290883412
1970-01-01 00:00:00.000000381,-94.2120407401247
1970-01-01 00:00:00.000000382,-219.441188460193
1970-01-01 00:00:00.000000383,-105.579893025315
1970-01-01 00:00:00.000000384,381.701084157112
1970-01-01 00:00:00.000000385,-26.23
1970-01-01 00:00:00.000000386,-228.991151791618
1970-01-01 00:00:00.000000387,-22.0201581785618
1970-01-01 00:00:00.000000388,-43.5341315473957
1970-01-01 00:00:00.000000389,-49.0072305937738
1970-01-01 00:00:00.000000390,-241.435169781982
1970-01-01 00:00:00.000000391,278.605548111081
1970-01-01 00:00:00.000000392,332.836568610123
1970-01-01 00:00:00.000000393,-91.0332978332414
1970-01-01 00:00:00.000000394,99.064
1970-01-01 00:00:00.000000395,287.731489485925
1970-01-01 00:00:00.000000396,1.73671304577317
1970-01-01 00:00:00.000000397,-217.326731580064
1970-01-01 00:00:00.000000398,60.9024058010659
1970-01-01 00:00:00.000000399,-214.578455217061
1970-01-01 00:00:00.000000400,-82.0010089116831
1970-01-01 00:00:00.000000401,148.896540056605
1970-01-01 00:00:00.000000402,-16.2368712821343
1970-01-01 00:00:00.000000403,-291.701181973383
1970-01-01 00:00:00.000000404,-140.906328476904
1970-01-01 00:00:00.000000405,112.075664865074
1970-01-01 00:00:00.000000406,-287.432
1970-01-01 00:00:00.000000407,-296.138229603988
1970-01-01 00:00:00.000000408,250.059905761662
1970-01-01 00:00:00.000000409,-27.6459540973418
1970-01-01 00:00:00.000000410,-127.648265205827
1970-01-01 00:00:00.000000411,-3.48299040916184
1970-01-01 00:00:00.000000412,-101.431425833254
1970-01-01 00:00:00.000000413,-207.156062286367
1970-01-01 00:00:00.000000414,-36.8798813831071
1970-01-01 00:00:00.000000415,-58.194
1970-01-01 00:00:00.000000416,-71.4896950296255
1970-01-01 00:00:00.000000417,107.938032731291
1970-01-01 00:00:00.000000418,35.9975331965167
1970-01-01 00:00:00.000000419,-105.464106338753
1970-01-01 00:00:00.000000420,-176.792223648418
1970-01-01 00:00:00.000000421,46.8371371600222
1970-01-01 00:00:00.000000422,-64.8397266249155
1970-01-01 00:00:00.000000423,223.891111349803
1970-01-01 00:00:00.000000424,-204.716
1970-01-01 00:00:00.000000425,-68.2411608779917
1970-01-01 00:00:00.000000426,54.2550001374542
1970-01-01 00:00:00.000000427,77.348
1970-01-01 00:00:00.000000428,243.796092999892
1970-01-01 00:00:00.000000429,64.473177989121
1970-01-01 00:00:00.000000430,-202.088886746879
1970-01-01 00:00:00.000000431,-297.225718015239
1970-01-01 00:00:00.000000432,318.685163274013
1970-01-01 00:00:00.000000433,33.3225202045881
1970-01-01 00:00:00.000000434,262.628153279597
1970-01-01 00:00:00.000000435,41.9420093111318
1970-01-01 00:00:00.000000436,136.03
1970-01-01 00:00:00.000000437,-168.094003837275
1970-01-01 00:00:00.000000438,-122.33350448848
1970-01-01 00:00:00.000000439,332.539348873373
1970-01-01 00:00:00.000000440,-36.6838594553887
1970-01-01 00:00:00.000000441,-227.830849192414
1970-01-01 00:00:00.000000442,-10.960717536262
1970-01-01 00:00:00.000000443,113.130199334483
1970-01-01 00:00:00.000000444,17.5561541936858
1970-01-01 00:00:00.000000445,132.858
1970-01-01 00:00:00.000000446,52.8942910293023
1970-01-01 00:00:00.000000447,-300.985362860503
1970-01-01 00:00:00.000000448,-124.035852369124
1970-01-01 00:00:00.000000449,-111.500519794052
1970-01-01 00:00:00.000000450,-723.032297163874
1970-01-01 00:00:00.000000451,-427.348330904859
1970-01-01 00:00:00.000000452,-149.441377474899
1970-01-01 00:00:00.000000453,-88.2488541001083
1970-01-01 00:00:00.000000454,59.1128909577739
1970-01-01 00:00:00.000000455,5.0704062066506
1970-01-01 00:00:00.000000456,44.6662027818705
1970-01-01 00:00:00.000000457,-15.982
1970-01-01 00:00:00.000000458,148.134984495499
1970-01-01 00:00:00.000000459,98.4592101624865
1970-01-01 00:00:00.000000460,87.4318118291074
1970-01-01 00:00:00.000000461,160.039511640472
1970-01-01 00:00:00.000000462,-234.452539039887
1970-01-01 00:00:00.000000463,-191.149509664208
1970-01-01 00:00:00.000000464,143.8195337179
1970-01-01 00:00:00.000000465,324.364335295303
1970-01-01 00:00:00.000000466,-75.274
1970-01-01 00:00:00.000000467,-34.6475950810409
1970-01-01 00:00:00.000000468,-215.631716044273
1970-01-01 00:00:00.000000469,-80.5059891032661
1970-01-01 00:00:00.000000470,-178.062933683825
1970-01-01 00:00:00.000000471,-162.987620546137
1970-01-01 00:00:00.000000472,148.033235238311
1970-01-01 00:00:00.000000473,-51.7580944219413
1970-01-01 00:00:00.000000474,204.653652236033
1970-01-01 00:00:00.000000475,91.744
1970-01-01 00:00:00.000000476,206.095654254735
1970-01-01 00:00:00.000000477,-166.83085668603
1970-01-01 00:00:00.000000478,-52.1870353559894
1970-01-01 00:00:00.000000479,-68.9022521698657
1970-01-01 00:00:00.000000480,-107.665548385061
1970-01-01 00:00:00.000000481,-84.391873098829
1970-01-01 00:00:00.000000482,485.233153371697
1970-01-01 00:00:00.000000483,226.288929904003
1970-01-01 00:00:00.000000484,303.78
