time_captured,01_off_hrm_accZ
1970-01-01 00:00:00.000000239,960.708385885973
1970-01-01 00:00:00.000000240,965.264
1970-01-01 00:00:00.000000241,958.472434907636
1970-01-01 00:00:00.000000242,966.941269425374
1970-01-01 00:00:00.000000243,961.36
1970-01-01 00:00:00.000000244,965.751385416217
1970-01-01 00:00:00.000000245,961.372028059705
1970-01-01 00:00:00.000000246,962.37519033421
1970-01-01 00:00:00.000000247,967.437851327232
1970-01-01 00:00:00.000000248,964.017421280641
1970-01-01 00:00:00.000000249,965.18872357944
1970-01-01 00:00:00.000000250,963.425164472219
1970-01-01 00:00:00.000000251,961.686612902554
1970-01-01 00:00:00.000000252,965.874
1970-01-01 00:00:00.000000253,969.070334199896
1970-01-01 00:00:00.000000254,958.608957223206
1970-01-01 00:00:00.000000255,967.094
1970-01-01 00:00:00.000000256,962.218395556818
1970-01-01 00:00:00.000000257,965.102427755723
1970-01-01 00:00:00.000000258,963.068
1970-01-01 00:00:00.000000259,960.049457277258
1970-01-01 00:00:00.000000260,958.752424040665
1970-01-01 00:00:00.000000261,966.380413524363
1970-01-01 00:00:00.000000262,958.52613181738
1970-01-01 00:00:00.000000263,965.196496924646
1970-01-01 00:00:00.000000264,959.851828262057
1970-01-01 00:00:00.000000265,963.728250263036
1970-01-01 00:00:00.000000266,962.434598811437
1970-01-01 00:00:00.000000267,963.891625523858
1970-01-01 00:00:00.000000268,960.715956554935
1970-01-01 00:00:00.000000269,960.861326055954
1970-01-01 00:00:00.000000270,961.604
1970-01-01 00:00:00.000000271,960.913625431121
1970-01-01 00:00:00.000000272,963.419892634323
1970-01-01 00:00:00.000000273,961.848
1970-01-01 00:00:00.000000274,963.108268350382
1970-01-01 00:00:00.000000275,962.850731008879
1970-01-01 00:00:00.000000276,962.636978683988
1970-01-01 00:00:00.000000277,962.997086962907
1970-01-01 00:00:00.000000278,962.951019465288
1970-01-01 00:00:00.000000279,962.531185222569
1970-01-01 00:00:00.000000280,962.715548273007
1970-01-01 00:00:00.000000281,957.243402282483
1970-01-01 00:00:00.000000282,963.507663225559
1970-01-01 00:00:00.000000283,959.92276594029
1970-01-01 00:00:00.000000284,963.695611441841
1970-01-01 00:00:00.000000285,961.36
1970-01-01 00:00:00.000000286,960.424948348945
1970-01-01 00:00:00.000000287,959.193743665473
1970-01-01 00:00:00.000000288,959.774
1970-01-01 00:00:00.000000289,959.913814609614
1970-01-01 00:00:00.000000290,961.402300796049
1970-01-01 00:00:00.000000291,961.222855623114
1970-01-01 00:00:00.000000292,960.032046011868
1970-01-01 00:00:00.000000293,963.678398539458
1970-01-01 00:00:00.000000294,957.097766570069
1970-01-01 00:00:00.000000295,963.787857168281
1970-01-01 00:00:00.000000296,956.921436912368
1970-01-01 00:00:00.000000297,960.628
1970-01-01 00:00:00.000000298,958.19898153509
1970-01-01 00:00:00.000000299,962.642234888488
1970-01-01 00:00:00.000000300,958.188
1970-01-01 00:00:00.000000301,965.962291250954
1970-01-01 00:00:00.000000302,961.649214743878
1970-01-01 00:00:00.000000303,965.874
1970-01-01 00:00:00.000000304,962.41564678402
1970-01-01 00:00:00.000000305,961.685070303065
1970-01-01 00:00:00.000000306,959.867397817784
1970-01-01 00:00:00.000000307,960.857678449226
1970-01-01 00:00:00.000000308,958.316542356493
1970-01-01 00:00:00.000000309,958.65599311549
1970-01-01 00:00:00.000000310,963.968239310682
1970-01-01 00:00:00.000000311,958.387243849739
1970-01-01 00:00:00.000000312,962.702
1970-01-01 00:00:00.000000313,959.872773155247
1970-01-01 00:00:00.000000314,965.541763800604
1970-01-01 00:00:00.000000315,963.068
1970-01-01 00:00:00.000000316,962.990448049455
1970-01-01 00:00:00.000000317,959.897432259685
1970-01-01 00:00:00.000000318,963.312
1970-01-01 00:00:00.000000319,959.657272513006
1970-01-01 00:00:00.000000320,965.905702932762
1970-01-01 00:00:00.000000321,959.344484473615
1970-01-01 00:00:00.000000322,960.130638977239
1970-01-01 00:00:00.000000323,965.305691134981
1970-01-01 00:00:00.000000324,961.348829429044
1970-01-01 00:00:00.000000325,964.687302412271
1970-01-01 00:00:00.000000326,965.704464239516
1970-01-01 00:00:00.000000327,957.7
1970-01-01 00:00:00.000000328,958.16321523431
1970-01-01 00:00:00.000000329,963.384619172451
1970-01-01 00:00:00.000000330,957.7
1970-01-01 00:00:00.000000331,962.190520412994
1970-01-01 00:00:00.000000332,960.975739981341
1970-01-01 00:00:00.000000333,957.771282164814
1970-01-01 00:00:00.000000334,957.291122898208
1970-01-01 00:00:00.000000335,962.085477288724
1970-01-01 00:00:00.000000336,957.310118481125
1970-01-01 00:00:00.000000337,966.117417250023
1970-01-01 00:00:00.000000338,960.194332301241
1970-01-01 00:00:00.000000339,963.912392310866
1970-01-01 00:00:00.000000340,964.693637102521
1970-01-01 00:00:00.000000341,960.557418540346
1970-01-01 00:00:00.000000342,958.554
1970-01-01 00:00:00.000000343,960.901909282952
1970-01-01 00:00:00.000000344,959.466283128668
1970-01-01 00:00:00.000000345,966.606
1970-01-01 00:00:00.000000346,960.992516982423
1970-01-01 00:00:00.000000347,958.98468404623
1970-01-01 00:00:00.000000348,962.038050625297
1970-01-01 00:00:00.000000349,957.305022577351
1970-01-01 00:00:00.000000350,964.446919493135
1970-01-01 00:00:00.000000351,959.656030661017
1970-01-01 00:00:00.000000352,961.461663319168
1970-01-01 00:00:00.000000353,964.000426907908
1970-01-01 00:00:00.000000354,964.211126022829
1970-01-01 00:00:00.000000355,960.477665458379
1970-01-01 00:00:00.000000356,963.89146675723
1970-01-01 00:00:00.000000357,960.628
1970-01-01 00:00:00.000000358,965.242925672656
1970-01-01 00:00:00.000000359,959.231376608276
1970-01-01 00:00:00.000000360,961.604
1970-01-01 00:00:00.000000361,959.281480872036
1970-01-01 00:00:00.000000362,960.77486725594
1970-01-01 00:00:00.000000363,963.454121753136
1970-01-01 00:00:00.000000364,960.378483639526
1970-01-01 00:00:00.000000365,962.111774134925
1970-01-01 00:00:00.000000366,963.04642777861
1970-01-01 00:00:00.000000367,962.169998502825
1970-01-01 00:00:00.000000368,962.938377438303
1970-01-01 00:00:00.000000369,962.750542546498
1970-01-01 00:00:00.000000370,963.062351631126
1970-01-01 00:00:00.000000371,962.449910474747
1970-01-01 00:00:00.000000372,963.556
1970-01-01 00:00:00.000000373,960.504482292902
1970-01-01 00:00:00.000000374,961.260792428458
1970-01-01 00:00:00.000000375,963.312
1970-01-01 00:00:00.000000376,958.004690529416
1970-01-01 00:00:00.000000377,960.584928707128
1970-01-01 00:00:00.000000378,963.090590197236
1970-01-01 00:00:00.000000379,961.213209413633
1970-01-01 00:00:00.000000380,963.919229334687
1970-01-01 00:00:00.000000381,960.324112918306
1970-01-01 00:00:00.000000382,960.284814346044
1970-01-01 00:00:00.000000383,965.567347928192
1970-01-01 00:00:00.000000384,959.647156949116
1970-01-01 00:00:00.000000385,961.610386949629
1970-01-01 00:00:00.000000386,962.148978014526
1970-01-01 00:00:00.000000387,958.798
1970-01-01 00:00:00.000000388,965.825149241289
1970-01-01 00:00:00.000000389,959.099677393964
1970-01-01 00:00:00.000000390,962.702
1970-01-01 00:00:00.000000391,960.74557942467
1970-01-01 00:00:00.000000392,963.079539270982
1970-01-01 00:00:00.000000393,961.738145807254
1970-01-01 00:00:00.000000394,966.37517672993
1970-01-01 00:00:00.000000395,959.197412521178
1970-01-01 00:00:00.000000396,965.414865625461
1970-01-01 00:00:00.000000397,963.760977527337
1970-01-01 00:00:00.000000398,963.405994547929
1970-01-01 00:00:00.000000399,963.339391359049
1970-01-01 00:00:00.000000400,967.589017963616
1970-01-01 00:00:00.000000401,960.940171539443
1970-01-01 00:00:00.000000402,964.044
1970-01-01 00:00:00.000000403,964.749453084482
1970-01-01 00:00:00.000000404,960.239788699753
1970-01-01 00:00:00.000000405,965.63
1970-01-01 00:00:00.000000406,962.561885671737
1970-01-01 00:00:00.000000407,959.139819940447
1970-01-01 00:00:00.000000408,963.021528253071
1970-01-01 00:00:00.000000409,964.903248876872
1970-01-01 00:00:00.000000410,961.667212441532
1970-01-01 00:00:00.000000411,967.983488000557
1970-01-01 00:00:00.000000412,961.905387190781
1970-01-01 00:00:00.000000413,963.995119989745
1970-01-01 00:00:00.000000414,961.973659343757
1970-01-01 00:00:00.000000415,961.799279508405
1970-01-01 00:00:00.000000416,962.939415369528
1970-01-01 00:00:00.000000417,962.336
1970-01-01 00:00:00.000000418,960.678188849826
1970-01-01 00:00:00.000000419,964.624342767322
1970-01-01 00:00:00.000000420,957.212
1970-01-01 00:00:00.000000421,965.158771881524
1970-01-01 00:00:00.000000422,962.701078213095
1970-01-01 00:00:00.000000423,962.69194136464
1970-01-01 00:00:00.000000424,963.869421933285
1970-01-01 00:00:00.000000425,963.678289198836
1970-01-01 00:00:00.000000426,961.91359106657
1970-01-01 00:00:00.000000427,962.561149269834
1970-01-01 00:00:00.000000428,960.687277996486
1970-01-01 00:00:00.000000429,962.971876438337
1970-01-01 00:00:00.000000430,961.977202607399
1970-01-01 00:00:00.000000431,959.872895844599
1970-01-01 00:00:00.000000432,961.238
1970-01-01 00:00:00.000000433,963.895876336976
1970-01-01 00:00:00.000000434,960.549707147271
1970-01-01 00:00:00.000000435,965.752
1970-01-01 00:00:00.000000436,963.512839978587
1970-01-01 00:00:00.000000437,960.075927253954
1970-01-01 00:00:00.000000438,962.72402165523
1970-01-01 00:00:00.000000439,958.554561034792
1970-01-01 00:00:00.000000440,963.981648637261
1970-01-01 00:00:00.000000441,959.447840815233
1970-01-01 00:00:00.000000442,960.448399732379
1970-01-01 00:00:00.000000443,964.564473022571
1970-01-01 00:00:00.000000444,961.712228116341
1970-01-01 00:00:00.000000445,959.394032692099
1970-01-01 00:00:00.000000446,963.128078144851
1970-01-01 00:00:00.000000447,960.506
1970-01-01 00:00:00.000000448,961.894274971724
1970-01-01 00:00:00.000000449,959.753598443623
1970-01-01 00:00:00.000000450,962.214
1970-01-01 00:00:00.000000451,963.549284607758
1970-01-01 00:00:00.000000452,961.001389412265
1970-01-01 00:00:00.000000453,960.527663422345
1970-01-01 00:00:00.000000454,965.04060633218
1970-01-01 00:00:00.000000455,961.353585636241
