time_captured,07_c75_hrm_accX
1970-01-01 00:00:00.000000186,-772.602908056801
1970-01-01 00:00:00.000000187,532.184411274106
1970-01-01 00:00:00.000000188,234.678197534419
1970-01-01 00:00:00.000000189,-358.68
1970-01-01 00:00:00.000000190,-538.237964101267
1970-01-01 00:00:00.000000191,-7.02113549534789
1970-01-01 00:00:00.000000192,135.999892130565
1970-01-01 00:00:00.000000193,573.891356761984
1970-01-01 00:00:00.000000194,759.473936900685
1970-01-01 00:00:00.000000195,483.854386508435
1970-01-01 00:00:00.000000196,-844.641981977708
1970-01-01 00:00:00.000000197,-944.536089266573
1970-01-01 00:00:00.000000198,-663.192
1970-01-01 00:00:00.000000199,49.4539537248896
1970-01-01 00:00:00.000000200,1003.49626434917
1970-01-01 00:00:00.000000201,86.8916314357238
1970-01-01 00:00:00.000000202,-691.694795819088
1970-01-01 00:00:00.000000203,-169.39755821123
1970-01-01 00:00:00.000000204,199.608777156831
1970-01-01 00:00:00.000000205,301.208796691925
1970-01-01 00:00:00.000000206,894.429122122556
1970-01-01 00:00:00.000000207,1348.466
1970-01-01 00:00:00.000000208,-372.617286250031
1970-01-01 00:00:00.000000209,-848.107643447981
1970-01-01 00:00:00.000000210,-1163.148
1970-01-01 00:00:00.000000211,-436.536160039046
1970-01-01 00:00:00.000000212,768.662473382753
1970-01-01 00:00:00.000000213,330.486852312129
1970-01-01 00:00:00.000000214,-722.90968517682
1970-01-01 00:00:00.000000215,-484.163045083501
1970-01-01 00:00:00.000000216,137.94705405426
1970-01-01 00:00:00.000000217,309.721286936876
1970-01-01 00:00:00.000000218,764.119870534959
1970-01-01 00:00:00.000000219,1147.288
1970-01-01 00:00:00.000000220,-83.4084624231152
1970-01-01 00:00:00.000000221,-903.795747419036
1970-01-01 00:00:00.000000222,-840.700144056257
1970-01-01 00:00:00.000000223,-588.81926899463
1970-01-01 00:00:00.000000224,681.398105855828
1970-01-01 00:00:00.000000225,664.656
1970-01-01 00:00:00.000000226,-421.378466077485
1970-01-01 00:00:00.000000227,-427.650686960472
1970-01-01 00:00:00.000000228,-248.636
1970-01-01 00:00:00.000000229,129.330186148557
1970-01-01 00:00:00.000000230,494.331238457543
1970-01-01 00:00:00.000000231,1455.99642453699
1970-01-01 00:00:00.000000232,-163.654122777502
1970-01-01 00:00:00.000000233,-925.105348812693
1970-01-01 00:00:00.000000234,-761.402
1970-01-01 00:00:00.000000235,-930.167642080478
1970-01-01 00:00:00.000000236,-150.962304073342
1970-01-01 00:00:00.000000237,711.682892828433
1970-01-01 00:00:00.000000238,-261.67254296741
1970-01-01 00:00:00.000000239,-725.843270819599
1970-01-01 00:00:00.000000240,-127.29391742621
1970-01-01 00:00:00.000000241,184.393780492675
1970-01-01 00:00:00.000000242,181.312166460081
1970-01-01 00:00:00.000000243,956.48
1970-01-01 00:00:00.000000244,781.771820554223
1970-01-01 00:00:00.000000245,-916.951752600637
1970-01-01 00:00:00.000000246,-885.11
1970-01-01 00:00:00.000000247,-912.465199309622
1970-01-01 00:00:00.000000248,-699.10792292072
1970-01-01 00:00:00.000000249,753.79541592175
1970-01-01 00:00:00.000000250,6.51752084896668
1970-01-01 00:00:00.000000251,-784.696996443322
1970-01-01 00:00:00.000000252,-182.716515505262
1970-01-01 00:00:00.000000253,47.1038938701096
1970-01-01 00:00:00.000000254,144.766844972176
1970-01-01 00:00:00.000000255,618.784
1970-01-01 00:00:00.000000256,1402.69765705906
1970-01-01 00:00:00.000000257,-568.037436016423
1970-01-01 00:00:00.000000258,-759.837101954179
1970-01-01 00:00:00.000000259,-852.327453115287
1970-01-01 00:00:00.000000260,-658.503281579107
1970-01-01 00:00:00.000000261,480.639386597952
1970-01-01 00:00:00.000000262,983.999513200787
1970-01-01 00:00:00.000000263,-574.404778075469
1970-01-01 00:00:00.000000264,-173.728
1970-01-01 00:00:00.000000265,-188.95293704218
1970-01-01 00:00:00.000000266,143.616888677137
1970-01-01 00:00:00.000000267,643.489198365715
1970-01-01 00:00:00.000000268,1553.78693845498
1970-01-01 00:00:00.000000269,658.152139087453
1970-01-01 00:00:00.000000270,-1183.47805898452
1970-01-01 00:00:00.000000271,-1003.5217424584
1970-01-01 00:00:00.000000272,-914.963724632544
