time_captured,03_cap_hrm_accZ
1970-01-01 00:00:00.000000116,689.542260110194
1970-01-01 00:00:00.000000117,1092.64075631317
1970-01-01 00:00:00.000000118,1132.7007536209
1970-01-01 00:00:00.000000119,1090.52585906417
1970-01-01 00:00:00.000000120,640.599433220461
1970-01-01 00:00:00.000000121,702.631414363113
1970-01-01 00:00:00.000000122,416.672273449438
1970-01-01 00:00:00.000000123,920.246
1970-01-01 00:00:00.000000124,1789.09194483391
1970-01-01 00:00:00.000000125,894.089062616139
1970-01-01 00:00:00.000000126,870.860302657121
1970-01-01 00:00:00.000000127,439.387217270276
1970-01-01 00:00:00.000000128,544.558690569831
1970-01-01 00:00:00.000000129,1040.40907643326
1970-01-01 00:00:00.000000130,1616.13401079999
1970-01-01 00:00:00.000000131,1126.36675556608
1970-01-01 00:00:00.000000132,620.004
1970-01-01 00:00:00.000000133,562.784760576707
1970-01-01 00:00:00.000000134,602.350584434044
1970-01-01 00:00:00.000000135,405.502113866869
1970-01-01 00:00:00.000000136,1338.78227246545
1970-01-01 00:00:00.000000137,1166.40844272217
1970-01-01 00:00:00.000000138,846.170801804847
1970-01-01 00:00:00.000000139,438.596935618913
1970-01-01 00:00:00.000000140,624.944504247887
1970-01-01 00:00:00.000000141,953.812807375955
1970-01-01 00:00:00.000000142,627.016293636046
1970-01-01 00:00:00.000000143,1258.00768568077
1970-01-01 00:00:00.000000144,1095.804
1970-01-01 00:00:00.000000145,569.861186014436
1970-01-01 00:00:00.000000146,207.608298946056
1970-01-01 00:00:00.000000147,1036.38941925416
1970-01-01 00:00:00.000000148,1192.96477484798
1970-01-01 00:00:00.000000149,1268.30045392993
1970-01-01 00:00:00.000000150,882.938642053885
1970-01-01 00:00:00.000000151,427.149927277955
1970-01-01 00:00:00.000000152,405.496030035656
1970-01-01 00:00:00.000000153,1174.128
1970-01-01 00:00:00.000000154,812.69576357709
1970-01-01 00:00:00.000000155,1279.63722418773
1970-01-01 00:00:00.000000156,1319.43
1970-01-01 00:00:00.000000157,520.311964161665
1970-01-01 00:00:00.000000158,510.96784603277
1970-01-01 00:00:00.000000159,1133.99735092413
1970-01-01 00:00:00.000000160,1024.91677925494
1970-01-01 00:00:00.000000161,1166.45453817727
1970-01-01 00:00:00.000000162,843.02
1970-01-01 00:00:00.000000163,1444.87724840081
1970-01-01 00:00:00.000000164,338.285400465527
1970-01-01 00:00:00.000000165,823.134
1970-01-01 00:00:00.000000166,1025.87745551902
1970-01-01 00:00:00.000000167,674.846158048604
1970-01-01 00:00:00.000000168,1300.4575975915
1970-01-01 00:00:00.000000169,1872.22841139745
1970-01-01 00:00:00.000000170,217.39634736665
1970-01-01 00:00:00.000000171,782.227731283762
1970-01-01 00:00:00.000000172,884.836740158234
1970-01-01 00:00:00.000000173,675.582357732025
1970-01-01 00:00:00.000000174,1552.694
1970-01-01 00:00:00.000000175,1293.20639365935
1970-01-01 00:00:00.000000176,544.268315398446
1970-01-01 00:00:00.000000177,805.820590749532
1970-01-01 00:00:00.000000178,1120.26316045003
1970-01-01 00:00:00.000000179,205.301619384399
1970-01-01 00:00:00.000000180,1095.36218890837
1970-01-01 00:00:00.000000181,1349.45665781387
1970-01-01 00:00:00.000000182,912.404566553182
1970-01-01 00:00:00.000000183,453.979107113556
1970-01-01 00:00:00.000000184,812.515278994825
1970-01-01 00:00:00.000000185,587.272553295477
1970-01-01 00:00:00.000000186,949.526
1970-01-01 00:00:00.000000187,1794.31869919222
1970-01-01 00:00:00.000000188,340.734933955859
1970-01-01 00:00:00.000000189,739.635465085759
1970-01-01 00:00:00.000000190,731.328308478126
1970-01-01 00:00:00.000000191,383.757714257553
1970-01-01 00:00:00.000000192,768.527073991501
1970-01-01 00:00:00.000000193,1251.79081057058
1970-01-01 00:00:00.000000194,1152.93804696937
1970-01-01 00:00:00.000000195,866.444
1970-01-01 00:00:00.000000196,356.312151122511
1970-01-01 00:00:00.000000197,768.874517631024
1970-01-01 00:00:00.000000198,605.12
1970-01-01 00:00:00.000000199,1456.65525981601
1970-01-01 00:00:00.000000200,1211.27526160287
1970-01-01 00:00:00.000000201,929.396
1970-01-01 00:00:00.000000202,564.064127974095
1970-01-01 00:00:00.000000203,617.342426187103
1970-01-01 00:00:00.000000204,859.183064855411
1970-01-01 00:00:00.000000205,1027.15783124905
1970-01-01 00:00:00.000000206,1499.20618218539
1970-01-01 00:00:00.000000207,1650.06098814021
1970-01-01 00:00:00.000000208,407.663129513829
1970-01-01 00:00:00.000000209,438.868478257507
1970-01-01 00:00:00.000000210,1336.022
1970-01-01 00:00:00.000000211,1409.75326327412
1970-01-01 00:00:00.000000212,224.794288788403
1970-01-01 00:00:00.000000213,1189.988
1970-01-01 00:00:00.000000214,678.975856668506
1970-01-01 00:00:00.000000215,352.914934565158
1970-01-01 00:00:00.000000216,760.567286310172
1970-01-01 00:00:00.000000217,602.579503224512
1970-01-01 00:00:00.000000218,1687.00749382577
1970-01-01 00:00:00.000000219,1180.16855505972
1970-01-01 00:00:00.000000220,1189.06145913004
1970-01-01 00:00:00.000000221,265.403695466492
1970-01-01 00:00:00.000000222,1278.194
1970-01-01 00:00:00.000000223,1002.16550723328
1970-01-01 00:00:00.000000224,1363.71119739024
1970-01-01 00:00:00.000000225,1418.86
1970-01-01 00:00:00.000000226,1242.96852261924
1970-01-01 00:00:00.000000227,407.986621239186
1970-01-01 00:00:00.000000228,1179.75582939303
1970-01-01 00:00:00.000000229,880.400491125004
1970-01-01 00:00:00.000000230,746.302367906801
1970-01-01 00:00:00.000000231,1673.3886339426
1970-01-01 00:00:00.000000232,838.947098017501
1970-01-01 00:00:00.000000233,449.914478112071
1970-01-01 00:00:00.000000234,1086.044
1970-01-01 00:00:00.000000235,660.041594080244
1970-01-01 00:00:00.000000236,904.294295317125
1970-01-01 00:00:00.000000237,1515.24
1970-01-01 00:00:00.000000238,1117.74393457453
1970-01-01 00:00:00.000000239,641.856196430986
1970-01-01 00:00:00.000000240,348.983078068577
1970-01-01 00:00:00.000000241,919.675912001033
1970-01-01 00:00:00.000000242,445.747469001344
1970-01-01 00:00:00.000000243,1486.50105738332
1970-01-01 00:00:00.000000244,1638.58929847013
1970-01-01 00:00:00.000000245,215.606427646513
1970-01-01 00:00:00.000000246,733.708
1970-01-01 00:00:00.000000247,773.814554877714
1970-01-01 00:00:00.000000248,889.23505314606
1970-01-01 00:00:00.000000249,911.34
1970-01-01 00:00:00.000000250,1511.19064937752
1970-01-01 00:00:00.000000251,401.289087195395
1970-01-01 00:00:00.000000252,523.512021216272
1970-01-01 00:00:00.000000253,766.685620935354
1970-01-01 00:00:00.000000254,739.538725945936
1970-01-01 00:00:00.000000255,934.189882561572
1970-01-01 00:00:00.000000256,1849.43067295233
1970-01-01 00:00:00.000000257,628.630607582047
1970-01-01 00:00:00.000000258,1285.86240708577
1970-01-01 00:00:00.000000259,577.971927944881
1970-01-01 00:00:00.000000260,1356.64508055724
1970-01-01 00:00:00.000000261,227.164
1970-01-01 00:00:00.000000262,1509.51222514457
1970-01-01 00:00:00.000000263,322.0651453843
1970-01-01 00:00:00.000000264,1435.05100751313
1970-01-01 00:00:00.000000265,456.461268425013
1970-01-01 00:00:00.000000266,410.368280213159
1970-01-01 00:00:00.000000267,849.479622837226
1970-01-01 00:00:00.000000268,1920.72382833096
1970-01-01 00:00:00.000000269,964.107959826187
1970-01-01 00:00:00.000000270,1150.216
1970-01-01 00:00:00.000000271,436.215754743892
1970-01-01 00:00:00.000000272,321.671829811098
1970-01-01 00:00:00.000000273,1226.222
1970-01-01 00:00:00.000000274,1140.33751473292
1970-01-01 00:00:00.000000275,774.899110485398
1970-01-01 00:00:00.000000276,1090.66599942526
1970-01-01 00:00:00.000000277,398.706058144372
1970-01-01 00:00:00.000000278,265.220854787151
1970-01-01 00:00:00.000000279,1033.462
1970-01-01 00:00:00.000000280,968.253793460706
1970-01-01 00:00:00.000000281,1620.58863652376
1970-01-01 00:00:00.000000282,1302.96
1970-01-01 00:00:00.000000283,729.179435025635
1970-01-01 00:00:00.000000284,226.579893417568
1970-01-01 00:00:00.000000285,1452.87015624981
1970-01-01 00:00:00.000000286,969.248245446906
1970-01-01 00:00:00.000000287,312.433543031185
1970-01-01 00:00:00.000000288,1506.13448189076
1970-01-01 00:00:00.000000289,483.167794965492
1970-01-01 00:00:00.000000290,312.198296640574
1970-01-01 00:00:00.000000291,888.423068992642
1970-01-01 00:00:00.000000292,595.197909715438
1970-01-01 00:00:00.000000293,1403.1536788464
1970-01-01 00:00:00.000000294,1040.172
1970-01-01 00:00:00.000000295,716.916616961134
1970-01-01 00:00:00.000000296,534.285301337923
1970-01-01 00:00:00.000000297,566.446
1970-01-01 00:00:00.000000298,760.259231968263
1970-01-01 00:00:00.000000299,976.645734805239
1970-01-01 00:00:00.000000300,1649.81708258127
1970-01-01 00:00:00.000000301,664.31384721567
1970-01-01 00:00:00.000000302,232.16373750068
1970-01-01 00:00:00.000000303,553.038849336345
1970-01-01 00:00:00.000000304,1068.73288945801
1970-01-01 00:00:00.000000305,827.378769256271
1970-01-01 00:00:00.000000306,2076.318
1970-01-01 00:00:00.000000307,717.133451856465
1970-01-01 00:00:00.000000308,553.197432108946
1970-01-01 00:00:00.000000309,724.875662473488
1970-01-01 00:00:00.000000310,890.907140793701
1970-01-01 00:00:00.000000311,166.594324486918
1970-01-01 00:00:00.000000312,1762.34789074424
1970-01-01 00:00:00.000000313,960.386598864562
1970-01-01 00:00:00.000000314,833.299713109524
1970-01-01 00:00:00.000000315,925.858
1970-01-01 00:00:00.000000316,570.683008493905
1970-01-01 00:00:00.000000317,689.497221002545
1970-01-01 00:00:00.000000318,852.031962379037
1970-01-01 00:00:00.000000319,1539.76730347002
1970-01-01 00:00:00.000000320,900.640847649763
1970-01-01 00:00:00.000000321,1192.88350044661
1970-01-01 00:00:00.000000322,664.305080622257
1970-01-01 00:00:00.000000323,405.003910607298
1970-01-01 00:00:00.000000324,1373.964
1970-01-01 00:00:00.000000325,1749.07297826228
1970-01-01 00:00:00.000000326,683.770045671841
1970-01-01 00:00:00.000000327,1424.96
1970-01-01 00:00:00.000000328,496.276446012868
1970-01-01 00:00:00.000000329,395.133582266515
1970-01-01 00:00:00.000000330,461.315798041086
1970-01-01 00:00:00.000000331,1935.45764823118
1970-01-01 00:00:00.000000332,693.27416277775
1970-01-01 00:00:00.000000333,1580.42019491639
1970-01-01 00:00:00.000000334,473.502339478759
1970-01-01 00:00:00.000000335,346.247386894535
1970-01-01 00:00:00.000000336,1121.668
1970-01-01 00:00:00.000000337,1222.73774573942
1970-01-01 00:00:00.000000338,1127.70036102507
1970-01-01 00:00:00.000000339,1002.91656959554
1970-01-01 00:00:00.000000340,371.411902232095
1970-01-01 00:00:00.000000341,443.161228912829
1970-01-01 00:00:00.000000342,962.797908396215
1970-01-01 00:00:00.000000343,1065.14066713616
1970-01-01 00:00:00.000000344,1224.58494591544
1970-01-01 00:00:00.000000345,1204.872
1970-01-01 00:00:00.000000346,814.593015902576
1970-01-01 00:00:00.000000347,397.127857721361
