time_captured,04_out_hrm_accZ
1970-01-01 00:00:00.000000175,972.539829858469
1970-01-01 00:00:00.000000176,1036.96416708618
1970-01-01 00:00:00.000000177,1422.30686451068
1970-01-01 00:00:00.000000178,483.969430437735
1970-01-01 00:00:00.000000179,216.726248050103
1970-01-01 00:00:00.000000180,500.688
1970-01-01 00:00:00.000000181,1094.16355781005
1970-01-01 00:00:00.000000182,1077.6718899286
1970-01-01 00:00:00.000000183,1413.42959154029
1970-01-01 00:00:00.000000184,660.740176547621
1970-01-01 00:00:00.000000185,515.26960624205
1970-01-01 00:00:00.000000186,535.58
1970-01-01 00:00:00.000000187,670.524559905702
1970-01-01 00:00:00.000000188,770.820187538451
1970-01-01 00:00:00.000000189,1821.68608639005
1970-01-01 00:00:00.000000190,539.550040829554
1970-01-01 00:00:00.000000191,459.585062674074
1970-01-01 00:00:00.000000192,395.563955967527
1970-01-01 00:00:00.000000193,685.604333374052
1970-01-01 00:00:00.000000194,598.81493765441
1970-01-01 00:00:00.000000195,1864.8513952898
1970-01-01 00:00:00.000000196,1310.16831905544
1970-01-01 00:00:00.000000197,474.934285046473
1970-01-01 00:00:00.000000198,367.418599932246
1970-01-01 00:00:00.000000199,981.000381285727
1970-01-01 00:00:00.000000200,744.803239310484
1970-01-01 00:00:00.000000201,1192.672
1970-01-01 00:00:00.000000202,1114.527880824
1970-01-01 00:00:00.000000203,721.205652435433
1970-01-01 00:00:00.000000204,357.573939148273
1970-01-01 00:00:00.000000205,994.259419954921
1970-01-01 00:00:00.000000206,660.585390027222
1970-01-01 00:00:00.000000207,1321.26
1970-01-01 00:00:00.000000208,1135.57947849719
1970-01-01 00:00:00.000000209,889.388508291946
1970-01-01 00:00:00.000000210,368.45582405697
1970-01-01 00:00:00.000000211,633.89200636024
1970-01-01 00:00:00.000000212,578.83399481807
1970-01-01 00:00:00.000000213,1524.512
1970-01-01 00:00:00.000000214,1292.87813521152
1970-01-01 00:00:00.000000215,1354.43572080961
1970-01-01 00:00:00.000000216,614.258932736022
1970-01-01 00:00:00.000000217,1096.41316790409
1970-01-01 00:00:00.000000218,446.67410123924
1970-01-01 00:00:00.000000219,988.322
1970-01-01 00:00:00.000000220,1496.37025188037
1970-01-01 00:00:00.000000221,1035.16659077049
1970-01-01 00:00:00.000000222,434.686
1970-01-01 00:00:00.000000223,944.083327834141
1970-01-01 00:00:00.000000224,109.0365717706
1970-01-01 00:00:00.000000225,694.260047400797
1970-01-01 00:00:00.000000226,1476.98419119773
1970-01-01 00:00:00.000000227,958.853599935586
1970-01-01 00:00:00.000000228,67.588
1970-01-01 00:00:00.000000229,716.345950349928
1970-01-01 00:00:00.000000230,-110.018488869527
1970-01-01 00:00:00.000000231,700.718737134119
1970-01-01 00:00:00.000000232,1383.30165455719
1970-01-01 00:00:00.000000233,1377.33335453122
1970-01-01 00:00:00.000000234,-46.97
1970-01-01 00:00:00.000000235,559.093616032236
1970-01-01 00:00:00.000000236,359.100409387602
1970-01-01 00:00:00.000000237,811.436025666666
1970-01-01 00:00:00.000000238,598.93597765419
1970-01-01 00:00:00.000000239,1242.51441976778
1970-01-01 00:00:00.000000240,771.65
1970-01-01 00:00:00.000000241,529.895987109009
1970-01-01 00:00:00.000000242,278.834700210346
1970-01-01 00:00:00.000000243,732.39703472958
1970-01-01 00:00:00.000000244,1462.7289856971
1970-01-01 00:00:00.000000245,1652.32746114536
1970-01-01 00:00:00.000000246,647.698
1970-01-01 00:00:00.000000247,692.899547767742
