time_captured,06_c25_raw_accX
1970-01-01 00:00:00.000000079,162.382
1970-01-01 00:00:00.000000080,355.752
1970-01-01 00:00:00.000000081,1156.438
1970-01-01 00:00:00.000000082,1044.198
1970-01-01 00:00:00.000000083,671.61
1970-01-01 00:00:00.000000084,-581.696
1970-01-01 00:00:00.000000085,-866.2
1970-01-01 00:00:00.000000086,-834.968
1970-01-01 00:00:00.000000087,-920.49
1970-01-01 00:00:00.000000088,-375.15
1970-01-01 00:00:00.000000089,524.356
1970-01-01 00:00:00.000000090,1268.556
1970-01-01 00:00:00.000000091,455.548
1970-01-01 00:00:00.000000092,-251.198
1970-01-01 00:00:00.000000093,-1057.74
1970-01-01 00:00:00.000000094,-288.042
1970-01-01 00:00:00.000000095,-178.73
1970-01-01 00:00:00.000000096,55.144
1970-01-01 00:00:00.000000097,295.484
1970-01-01 00:00:00.000000098,599.508
1970-01-01 00:00:00.000000099,1279.536
1970-01-01 00:00:00.000000100,1469.246
1970-01-01 00:00:00.000000101,-70.882
1970-01-01 00:00:00.000000102,-868.64
1970-01-01 00:00:00.000000103,-767.624
1970-01-01 00:00:00.000000104,-751.154
1970-01-01 00:00:00.000000105,-834.724
1970-01-01 00:00:00.000000106,-44.896
1970-01-01 00:00:00.000000107,883.28
1970-01-01 00:00:00.000000108,1196.576
1970-01-01 00:00:00.000000109,-223.138
1970-01-01 00:00:00.000000110,-757.742
1970-01-01 00:00:00.000000111,-618.052
1970-01-01 00:00:00.000000112,-39.284
1970-01-01 00:00:00.000000113,-36.722
1970-01-01 00:00:00.000000114,9.76
1970-01-01 00:00:00.000000115,252.54
1970-01-01 00:00:00.000000116,979.538
1970-01-01 00:00:00.000000117,1551.962
1970-01-01 00:00:00.000000118,1551.962
1970-01-01 00:00:00.000000119,-347.334
1970-01-01 00:00:00.000000120,-1111.664
1970-01-01 00:00:00.000000121,-1006.5
1970-01-01 00:00:00.000000122,-939.034
1970-01-01 00:00:00.000000123,-900.238
1970-01-01 00:00:00.000000124,-547.292
1970-01-01 00:00:00.000000125,1003.816
1970-01-01 00:00:00.000000126,621.468
1970-01-01 00:00:00.000000127,621.468
1970-01-01 00:00:00.000000128,-505.812
1970-01-01 00:00:00.000000129,-439.566
1970-01-01 00:00:00.000000130,-110.898
1970-01-01 00:00:00.000000131,-122.61
1970-01-01 00:00:00.000000132,94.916
1970-01-01 00:00:00.000000133,322.08
1970-01-01 00:00:00.000000134,785.558
1970-01-01 00:00:00.000000135,1389.824
1970-01-01 00:00:00.000000136,1389.824
1970-01-01 00:00:00.000000137,444.568
1970-01-01 00:00:00.000000138,-1005.524
1970-01-01 00:00:00.000000139,-789.462
1970-01-01 00:00:00.000000140,-1035.902
1970-01-01 00:00:00.000000141,-672.708
1970-01-01 00:00:00.000000142,-306.464
1970-01-01 00:00:00.000000143,720.41
1970-01-01 00:00:00.000000144,176.534
1970-01-01 00:00:00.000000145,176.534
1970-01-01 00:00:00.000000146,-380.518
1970-01-01 00:00:00.000000147,-141.764
1970-01-01 00:00:00.000000148,-204.96
1970-01-01 00:00:00.000000149,138.104
1970-01-01 00:00:00.000000150,269.742
1970-01-01 00:00:00.000000151,372.588
1970-01-01 00:00:00.000000152,764.452
1970-01-01 00:00:00.000000153,1495.232
1970-01-01 00:00:00.000000154,1495.232
1970-01-01 00:00:00.000000155,-298.656
1970-01-01 00:00:00.000000156,-976.244
1970-01-01 00:00:00.000000157,-762.866
1970-01-01 00:00:00.000000158,-1041.392
1970-01-01 00:00:00.000000159,-639.768
1970-01-01 00:00:00.000000160,101.26
1970-01-01 00:00:00.000000161,921.588
1970-01-01 00:00:00.000000162,1005.28
1970-01-01 00:00:00.000000163,-359.656
1970-01-01 00:00:00.000000164,-390.4
1970-01-01 00:00:00.000000165,-532.652
1970-01-01 00:00:00.000000166,-181.658
1970-01-01 00:00:00.000000167,237.168
1970-01-01 00:00:00.000000168,270.962
1970-01-01 00:00:00.000000169,447.496
1970-01-01 00:00:00.000000170,963.312
1970-01-01 00:00:00.000000171,1018.09
1970-01-01 00:00:00.000000172,928.542
1970-01-01 00:00:00.000000173,-609.756
1970-01-01 00:00:00.000000174,-778.604
1970-01-01 00:00:00.000000175,-970.388
1970-01-01 00:00:00.000000176,-819.352
1970-01-01 00:00:00.000000177,-522.404
1970-01-01 00:00:00.000000178,438.346
1970-01-01 00:00:00.000000179,1177.178
1970-01-01 00:00:00.000000180,607.316
1970-01-01 00:00:00.000000181,-383.812
1970-01-01 00:00:00.000000182,-770.308
1970-01-01 00:00:00.000000183,-580.354
1970-01-01 00:00:00.000000184,-188.246
1970-01-01 00:00:00.000000185,175.436
1970-01-01 00:00:00.000000186,266.936
1970-01-01 00:00:00.000000187,519.354
1970-01-01 00:00:00.000000188,1241.228
1970-01-01 00:00:00.000000189,1534.638
1970-01-01 00:00:00.000000190,94.55
1970-01-01 00:00:00.000000191,-849.486
1970-01-01 00:00:00.000000192,-797.392
1970-01-01 00:00:00.000000193,-747.982
1970-01-01 00:00:00.000000194,-804.346
1970-01-01 00:00:00.000000195,-89.304
1970-01-01 00:00:00.000000196,462.014
1970-01-01 00:00:00.000000197,1093.974
1970-01-01 00:00:00.000000198,81.13
1970-01-01 00:00:00.000000199,-449.936
1970-01-01 00:00:00.000000200,-771.894
1970-01-01 00:00:00.000000201,-181.17
1970-01-01 00:00:00.000000202,-239.242
1970-01-01 00:00:00.000000203,230.458
1970-01-01 00:00:00.000000204,298.9
1970-01-01 00:00:00.000000205,890.6
1970-01-01 00:00:00.000000206,1399.706
1970-01-01 00:00:00.000000207,1050.786
1970-01-01 00:00:00.000000208,-363.438
1970-01-01 00:00:00.000000209,-1034.56
1970-01-01 00:00:00.000000210,-925.736
1970-01-01 00:00:00.000000211,-843.752
1970-01-01 00:00:00.000000212,-1112.152
1970-01-01 00:00:00.000000213,128.954
1970-01-01 00:00:00.000000214,1295.518
1970-01-01 00:00:00.000000215,843.874
1970-01-01 00:00:00.000000216,-308.538
1970-01-01 00:00:00.000000217,-842.532
1970-01-01 00:00:00.000000218,-405.772
1970-01-01 00:00:00.000000219,-86.132
1970-01-01 00:00:00.000000220,30.866
1970-01-01 00:00:00.000000221,192.516
1970-01-01 00:00:00.000000222,558.882
1970-01-01 00:00:00.000000223,1115.568
1970-01-01 00:00:00.000000224,1373.232
1970-01-01 00:00:00.000000225,211.67
1970-01-01 00:00:00.000000226,-763.598
1970-01-01 00:00:00.000000227,-773.236
1970-01-01 00:00:00.000000228,-683.81
1970-01-01 00:00:00.000000229,-956.846
1970-01-01 00:00:00.000000230,-170.922
1970-01-01 00:00:00.000000231,482.266
1970-01-01 00:00:00.000000232,1097.756
1970-01-01 00:00:00.000000233,184.098
1970-01-01 00:00:00.000000234,-201.91
1970-01-01 00:00:00.000000235,-814.228
1970-01-01 00:00:00.000000236,-227.774
1970-01-01 00:00:00.000000237,-218.38
1970-01-01 00:00:00.000000238,114.802
1970-01-01 00:00:00.000000239,352.946
1970-01-01 00:00:00.000000240,730.17
1970-01-01 00:00:00.000000241,1556.964
1970-01-01 00:00:00.000000242,1228.296
1970-01-01 00:00:00.000000243,-344.65
1970-01-01 00:00:00.000000244,-696.864
1970-01-01 00:00:00.000000245,-696.864
1970-01-01 00:00:00.000000246,-796.05
1970-01-01 00:00:00.000000247,-874.13
1970-01-01 00:00:00.000000248,153.598
1970-01-01 00:00:00.000000249,960.872
1970-01-01 00:00:00.000000250,1055.666
1970-01-01 00:00:00.000000251,-380.64
1970-01-01 00:00:00.000000252,-716.14
1970-01-01 00:00:00.000000253,-604.51
1970-01-01 00:00:00.000000254,-52.338
1970-01-01 00:00:00.000000255,58.56
1970-01-01 00:00:00.000000256,9.15
1970-01-01 00:00:00.000000257,278.038
1970-01-01 00:00:00.000000258,205.692
1970-01-01 00:00:00.000000259,1326.14
1970-01-01 00:00:00.000000260,858.514
1970-01-01 00:00:00.000000261,-526.796
1970-01-01 00:00:00.000000262,-906.826
1970-01-01 00:00:00.000000263,-919.148
1970-01-01 00:00:00.000000264,-982.954
1970-01-01 00:00:00.000000265,-796.172
1970-01-01 00:00:00.000000266,-417.118
1970-01-01 00:00:00.000000267,549.366
1970-01-01 00:00:00.000000268,904.264
1970-01-01 00:00:00.000000269,360.998
1970-01-01 00:00:00.000000270,-696.986
1970-01-01 00:00:00.000000271,-318.42
1970-01-01 00:00:00.000000272,-199.836
1970-01-01 00:00:00.000000273,-34.404
1970-01-01 00:00:00.000000274,147.498
1970-01-01 00:00:00.000000275,450.058
1970-01-01 00:00:00.000000276,692.716
1970-01-01 00:00:00.000000277,990.64
1970-01-01 00:00:00.000000278,1521.584
1970-01-01 00:00:00.000000279,-823.744
1970-01-01 00:00:00.000000280,-914.268
1970-01-01 00:00:00.000000281,-792.756
1970-01-01 00:00:00.000000282,-1131.306
1970-01-01 00:00:00.000000283,-728.95
1970-01-01 00:00:00.000000284,-179.706
1970-01-01 00:00:00.000000285,816.79
1970-01-01 00:00:00.000000286,1041.514
1970-01-01 00:00:00.000000287,-164.944
1970-01-01 00:00:00.000000288,-575.23
1970-01-01 00:00:00.000000289,35.624
1970-01-01 00:00:00.000000290,-143.716
1970-01-01 00:00:00.000000291,-143.716
1970-01-01 00:00:00.000000292,145.424
1970-01-01 00:00:00.000000293,507.642
1970-01-01 00:00:00.000000294,838.872
1970-01-01 00:00:00.000000295,1464.244
1970-01-01 00:00:00.000000296,1096.658
1970-01-01 00:00:00.000000297,-427.244
1970-01-01 00:00:00.000000298,-849.242
1970-01-01 00:00:00.000000299,-880.84
1970-01-01 00:00:00.000000300,-1115.446
1970-01-01 00:00:00.000000301,-591.578
1970-01-01 00:00:00.000000302,305.976
1970-01-01 00:00:00.000000303,1186.938
1970-01-01 00:00:00.000000304,716.994
1970-01-01 00:00:00.000000305,-738.954
1970-01-01 00:00:00.000000306,-495.076
1970-01-01 00:00:00.000000307,-200.568
1970-01-01 00:00:00.000000308,24.278
1970-01-01 00:00:00.000000309,318.298
1970-01-01 00:00:00.000000310,239.242
1970-01-01 00:00:00.000000311,570.35
1970-01-01 00:00:00.000000312,910.12
1970-01-01 00:00:00.000000313,1421.3
1970-01-01 00:00:00.000000314,-743.102
1970-01-01 00:00:00.000000315,-737.124
1970-01-01 00:00:00.000000316,-949.77
1970-01-01 00:00:00.000000317,-1068.232
1970-01-01 00:00:00.000000318,-751.886
1970-01-01 00:00:00.000000319,-369.66
1970-01-01 00:00:00.000000320,649.04
1970-01-01 00:00:00.000000321,1065.182
1970-01-01 00:00:00.000000322,-307.196
1970-01-01 00:00:00.000000323,-688.446
1970-01-01 00:00:00.000000324,-213.744
1970-01-01 00:00:00.000000325,-395.646
1970-01-01 00:00:00.000000326,226.066
1970-01-01 00:00:00.000000327,82.106
1970-01-01 00:00:00.000000328,369.05
1970-01-01 00:00:00.000000329,716.994
1970-01-01 00:00:00.000000330,1476.81
1970-01-01 00:00:00.000000331,-304.146
1970-01-01 00:00:00.000000332,-847.168
1970-01-01 00:00:00.000000333,-942.572
1970-01-01 00:00:00.000000334,-684.664
1970-01-01 00:00:00.000000335,-1022.238
1970-01-01 00:00:00.000000336,-709.918
1970-01-01 00:00:00.000000337,30.5
1970-01-01 00:00:00.000000338,943.792
1970-01-01 00:00:00.000000339,1053.47
1970-01-01 00:00:00.000000340,-617.198
1970-01-01 00:00:00.000000341,-705.038
1970-01-01 00:00:00.000000342,-63.074
1970-01-01 00:00:00.000000343,-156.892
1970-01-01 00:00:00.000000344,129.32
1970-01-01 00:00:00.000000345,86.742
1970-01-01 00:00:00.000000346,425.536
1970-01-01 00:00:00.000000347,1033.096
1970-01-01 00:00:00.000000348,1328.458
1970-01-01 00:00:00.000000349,-572.912
1970-01-01 00:00:00.000000350,-807.518
1970-01-01 00:00:00.000000351,-851.926
1970-01-01 00:00:00.000000352,-840.214
1970-01-01 00:00:00.000000353,-836.798
1970-01-01 00:00:00.000000354,-468.48
1970-01-01 00:00:00.000000355,350.75
1970-01-01 00:00:00.000000356,1150.704
1970-01-01 00:00:00.000000357,486.536
1970-01-01 00:00:00.000000358,-664.168
1970-01-01 00:00:00.000000359,-378.078
1970-01-01 00:00:00.000000360,-325.496
1970-01-01 00:00:00.000000361,110.898
1970-01-01 00:00:00.000000362,160.918
1970-01-01 00:00:00.000000363,315.492
1970-01-01 00:00:00.000000364,542.534
1970-01-01 00:00:00.000000365,1389.336
1970-01-01 00:00:00.000000366,1465.342
1970-01-01 00:00:00.000000367,60.39
1970-01-01 00:00:00.000000368,-885.232
1970-01-01 00:00:00.000000369,-557.54
1970-01-01 00:00:00.000000370,-987.102
1970-01-01 00:00:00.000000371,-858.636
1970-01-01 00:00:00.000000372,-89.426
1970-01-01 00:00:00.000000373,705.16
1970-01-01 00:00:00.000000374,1094.218
1970-01-01 00:00:00.000000375,-74.786
1970-01-01 00:00:00.000000376,-522.404
1970-01-01 00:00:00.000000377,-820.938
1970-01-01 00:00:00.000000378,-163.724
1970-01-01 00:00:00.000000379,60.268
1970-01-01 00:00:00.000000380,129.93
1970-01-01 00:00:00.000000381,299.998
1970-01-01 00:00:00.000000382,1062.132
1970-01-01 00:00:00.000000383,1635.532
1970-01-01 00:00:00.000000384,1060.79
1970-01-01 00:00:00.000000385,-436.882
1970-01-01 00:00:00.000000386,-1081.042
1970-01-01 00:00:00.000000387,-902.678
1970-01-01 00:00:00.000000388,-993.568
1970-01-01 00:00:00.000000389,-664.168
1970-01-01 00:00:00.000000390,137.006
1970-01-01 00:00:00.000000391,1299.422
1970-01-01 00:00:00.000000392,867.176
1970-01-01 00:00:00.000000393,-238.754
1970-01-01 00:00:00.000000394,-909.754
1970-01-01 00:00:00.000000395,-128.71
1970-01-01 00:00:00.000000396,59.902
1970-01-01 00:00:00.000000397,-20.74
1970-01-01 00:00:00.000000398,240.584
1970-01-01 00:00:00.000000399,389.912
1970-01-01 00:00:00.000000400,1042.246
1970-01-01 00:00:00.000000401,1569.774
1970-01-01 00:00:00.000000402,240.462
1970-01-01 00:00:00.000000403,-730.536
1970-01-01 00:00:00.000000404,-772.87
1970-01-01 00:00:00.000000405,-989.908
1970-01-01 00:00:00.000000406,-858.758
1970-01-01 00:00:00.000000407,-123.952
1970-01-01 00:00:00.000000408,541.07
1970-01-01 00:00:00.000000409,1238.91
1970-01-01 00:00:00.000000410,36.112
1970-01-01 00:00:00.000000411,-464.942
1970-01-01 00:00:00.000000412,-831.918
1970-01-01 00:00:00.000000413,-244.732
1970-01-01 00:00:00.000000414,-41.48
1970-01-01 00:00:00.000000415,200.08
1970-01-01 00:00:00.000000416,345.26
1970-01-01 00:00:00.000000417,827.16
1970-01-01 00:00:00.000000418,1559.404
1970-01-01 00:00:00.000000419,1172.054
1970-01-01 00:00:00.000000420,-373.686
1970-01-01 00:00:00.000000421,-964.044
1970-01-01 00:00:00.000000422,-839.604
1970-01-01 00:00:00.000000423,-843.752
1970-01-01 00:00:00.000000424,-574.132
1970-01-01 00:00:00.000000425,260.714
1970-01-01 00:00:00.000000426,1093.608
1970-01-01 00:00:00.000000427,776.652
1970-01-01 00:00:00.000000428,-518.378
1970-01-01 00:00:00.000000429,-549.61
1970-01-01 00:00:00.000000430,-587.064
1970-01-01 00:00:00.000000431,-148.23
1970-01-01 00:00:00.000000432,38.674
1970-01-01 00:00:00.000000433,331.108
1970-01-01 00:00:00.000000434,499.712
1970-01-01 00:00:00.000000435,942.572
1970-01-01 00:00:00.000000436,1203.774
1970-01-01 00:00:00.000000437,777.14
1970-01-01 00:00:00.000000438,-553.514
1970-01-01 00:00:00.000000439,-746.884
1970-01-01 00:00:00.000000440,-794.83
1970-01-01 00:00:00.000000441,-798.612
1970-01-01 00:00:00.000000442,-467.138
1970-01-01 00:00:00.000000443,682.712
1970-01-01 00:00:00.000000444,812.398
1970-01-01 00:00:00.000000445,355.02
1970-01-01 00:00:00.000000446,-407.114
1970-01-01 00:00:00.000000447,-652.09
1970-01-01 00:00:00.000000448,-432.978
1970-01-01 00:00:00.000000449,-160.308
1970-01-01 00:00:00.000000450,189.466
1970-01-01 00:00:00.000000451,458.964
1970-01-01 00:00:00.000000452,588.65
1970-01-01 00:00:00.000000453,1116.544
1970-01-01 00:00:00.000000454,1434.476
1970-01-01 00:00:00.000000455,-9.028
1970-01-01 00:00:00.000000456,-904.63
1970-01-01 00:00:00.000000457,-768.966
1970-01-01 00:00:00.000000458,-757.132
1970-01-01 00:00:00.000000459,-1104.954
1970-01-01 00:00:00.000000460,-616.344
1970-01-01 00:00:00.000000461,642.452
1970-01-01 00:00:00.000000462,1038.342
1970-01-01 00:00:00.000000463,1038.342
1970-01-01 00:00:00.000000464,-405.406
1970-01-01 00:00:00.000000465,-759.938
1970-01-01 00:00:00.000000466,-129.686
1970-01-01 00:00:00.000000467,-177.876
1970-01-01 00:00:00.000000468,141.032
1970-01-01 00:00:00.000000469,461.526
1970-01-01 00:00:00.000000470,944.158
1970-01-01 00:00:00.000000471,1426.912
1970-01-01 00:00:00.000000472,1083.848
1970-01-01 00:00:00.000000473,-397.842
1970-01-01 00:00:00.000000474,-1099.952
1970-01-01 00:00:00.000000475,-901.214
1970-01-01 00:00:00.000000476,-684.176
1970-01-01 00:00:00.000000477,-619.394
1970-01-01 00:00:00.000000478,371.978
1970-01-01 00:00:00.000000479,1025.044
1970-01-01 00:00:00.000000480,970.632
1970-01-01 00:00:00.000000481,-492.026
1970-01-01 00:00:00.000000482,-647.576
1970-01-01 00:00:00.000000483,-626.348
1970-01-01 00:00:00.000000484,-98.576
1970-01-01 00:00:00.000000485,3.782
1970-01-01 00:00:00.000000486,146.888
1970-01-01 00:00:00.000000487,570.472
1970-01-01 00:00:00.000000488,973.682
1970-01-01 00:00:00.000000489,1433.744
1970-01-01 00:00:00.000000490,363.072
1970-01-01 00:00:00.000000491,-806.542
1970-01-01 00:00:00.000000492,-758.84
1970-01-01 00:00:00.000000493,-809.104
1970-01-01 00:00:00.000000494,-1000.4
1970-01-01 00:00:00.000000495,-414.312
1970-01-01 00:00:00.000000496,671.61
1970-01-01 00:00:00.000000497,1000.644
1970-01-01 00:00:00.000000498,409.066
1970-01-01 00:00:00.000000499,-368.318
1970-01-01 00:00:00.000000500,-837.164
1970-01-01 00:00:00.000000501,-412.604
1970-01-01 00:00:00.000000502,-280.722
1970-01-01 00:00:00.000000503,44.53
1970-01-01 00:00:00.000000504,331.474
1970-01-01 00:00:00.000000505,673.806
1970-01-01 00:00:00.000000506,1601.86
1970-01-01 00:00:00.000000507,1268.312
1970-01-01 00:00:00.000000508,-246.074
1970-01-01 00:00:00.000000509,-1044.198
1970-01-01 00:00:00.000000510,-883.036
1970-01-01 00:00:00.000000511,-642.086
1970-01-01 00:00:00.000000512,-1271.24
1970-01-01 00:00:00.000000513,60.756
1970-01-01 00:00:00.000000514,887.794
1970-01-01 00:00:00.000000515,1199.992
1970-01-01 00:00:00.000000516,-375.516
1970-01-01 00:00:00.000000517,-596.092
1970-01-01 00:00:00.000000518,-856.44
1970-01-01 00:00:00.000000519,96.258
1970-01-01 00:00:00.000000520,-181.292
1970-01-01 00:00:00.000000521,141.52
1970-01-01 00:00:00.000000522,404.308
1970-01-01 00:00:00.000000523,1205.482
1970-01-01 00:00:00.000000524,1259.772
1970-01-01 00:00:00.000000525,701.378
1970-01-01 00:00:00.000000526,-621.834
1970-01-01 00:00:00.000000527,-1015.65
1970-01-01 00:00:00.000000528,-800.808
1970-01-01 00:00:00.000000529,-1010.282
1970-01-01 00:00:00.000000530,-737.978
1970-01-01 00:00:00.000000531,333.548
1970-01-01 00:00:00.000000532,1185.84
1970-01-01 00:00:00.000000533,653.31
1970-01-01 00:00:00.000000534,-224.358
1970-01-01 00:00:00.000000535,-835.212
1970-01-01 00:00:00.000000536,-387.472
1970-01-01 00:00:00.000000537,-201.91
1970-01-01 00:00:00.000000538,-2.44
1970-01-01 00:00:00.000000539,26.474
1970-01-01 00:00:00.000000540,229.36
1970-01-01 00:00:00.000000541,1342.244
1970-01-01 00:00:00.000000542,1451.19
1970-01-01 00:00:00.000000543,106.994
1970-01-01 00:00:00.000000544,-1059.448
1970-01-01 00:00:00.000000545,-719.678
1970-01-01 00:00:00.000000546,-673.074
1970-01-01 00:00:00.000000547,-1123.01
1970-01-01 00:00:00.000000548,-876.326
1970-01-01 00:00:00.000000549,-93.574
1970-01-01 00:00:00.000000550,1088.118
1970-01-01 00:00:00.000000551,42.212
1970-01-01 00:00:00.000000552,-446.764
1970-01-01 00:00:00.000000553,-696.62
1970-01-01 00:00:00.000000554,-75.64
1970-01-01 00:00:00.000000555,-146.888
1970-01-01 00:00:00.000000556,-81.74
1970-01-01 00:00:00.000000557,124.318
1970-01-01 00:00:00.000000558,302.926
1970-01-01 00:00:00.000000559,944.768
1970-01-01 00:00:00.000000560,995.764
1970-01-01 00:00:00.000000561,-458.232
1970-01-01 00:00:00.000000562,-864.248
1970-01-01 00:00:00.000000563,-696.132
1970-01-01 00:00:00.000000564,-888.648
1970-01-01 00:00:00.000000565,-1010.892
1970-01-01 00:00:00.000000566,-770.308
1970-01-01 00:00:00.000000567,216.428
1970-01-01 00:00:00.000000568,638.06
1970-01-01 00:00:00.000000569,-303.048
1970-01-01 00:00:00.000000570,-840.702
1970-01-01 00:00:00.000000571,-322.202
1970-01-01 00:00:00.000000572,-93.452
1970-01-01 00:00:00.000000573,-2.074
1970-01-01 00:00:00.000000574,29.646
1970-01-01 00:00:00.000000575,315.37
1970-01-01 00:00:00.000000576,626.348
1970-01-01 00:00:00.000000577,909.876
1970-01-01 00:00:00.000000578,226.92
1970-01-01 00:00:00.000000579,-625.25
1970-01-01 00:00:00.000000580,-781.41
1970-01-01 00:00:00.000000581,-803.37
1970-01-01 00:00:00.000000582,-1021.872
1970-01-01 00:00:00.000000583,-850.462
1970-01-01 00:00:00.000000584,-249.246
1970-01-01 00:00:00.000000585,718.092
1970-01-01 00:00:00.000000586,1081.652
1970-01-01 00:00:00.000000587,-505.568
1970-01-01 00:00:00.000000588,-687.958
1970-01-01 00:00:00.000000589,-250.71
1970-01-01 00:00:00.000000590,-234.85
1970-01-01 00:00:00.000000591,10.736
1970-01-01 00:00:00.000000592,212.524
1970-01-01 00:00:00.000000593,395.768
1970-01-01 00:00:00.000000594,729.804
1970-01-01 00:00:00.000000595,1490.962
1970-01-01 00:00:00.000000596,-250.466
1970-01-01 00:00:00.000000597,-1089.216
1970-01-01 00:00:00.000000598,-834.358
1970-01-01 00:00:00.000000599,-760.914
1970-01-01 00:00:00.000000600,-1090.07
1970-01-01 00:00:00.000000601,-682.712
1970-01-01 00:00:00.000000602,208.132
1970-01-01 00:00:00.000000603,808.738
1970-01-01 00:00:00.000000604,-412.848
1970-01-01 00:00:00.000000605,-621.59
1970-01-01 00:00:00.000000606,-728.34
1970-01-01 00:00:00.000000607,68.076
1970-01-01 00:00:00.000000608,-106.262
1970-01-01 00:00:00.000000609,34.526
1970-01-01 00:00:00.000000610,306.342
1970-01-01 00:00:00.000000611,416.752
1970-01-01 00:00:00.000000612,1034.682
1970-01-01 00:00:00.000000613,752.74
1970-01-01 00:00:00.000000614,-470.432
1970-01-01 00:00:00.000000615,-954.162
1970-01-01 00:00:00.000000616,-928.786
1970-01-01 00:00:00.000000617,-931.714
1970-01-01 00:00:00.000000618,-872.3
1970-01-01 00:00:00.000000619,-493.612
1970-01-01 00:00:00.000000620,472.994
1970-01-01 00:00:00.000000621,981.856
1970-01-01 00:00:00.000000622,-269.742
1970-01-01 00:00:00.000000623,-802.272
1970-01-01 00:00:00.000000624,-355.874
1970-01-01 00:00:00.000000625,-246.196
1970-01-01 00:00:00.000000626,91.012
1970-01-01 00:00:00.000000627,-129.808
1970-01-01 00:00:00.000000628,215.818
1970-01-01 00:00:00.000000629,438.102
1970-01-01 00:00:00.000000630,1403.61
1970-01-01 00:00:00.000000631,149.084
1970-01-01 00:00:00.000000632,-870.104
1970-01-01 00:00:00.000000633,-858.758
1970-01-01 00:00:00.000000634,-694.424
1970-01-01 00:00:00.000000635,-1157.17
1970-01-01 00:00:00.000000636,-647.576
1970-01-01 00:00:00.000000637,-270.23
1970-01-01 00:00:00.000000638,1148.874
1970-01-01 00:00:00.000000639,6.1
1970-01-01 00:00:00.000000640,-349.774
1970-01-01 00:00:00.000000641,-761.89
1970-01-01 00:00:00.000000642,-164.822
