time_captured,01_off_hrm_accX
1970-01-01 00:00:00.000000203,-7.06005630269001
1970-01-01 00:00:00.000000204,-7.87630074584056
1970-01-01 00:00:00.000000205,-7.74161395506072
1970-01-01 00:00:00.000000206,-3.29599931987699
1970-01-01 00:00:00.000000207,-7.00038138056544
1970-01-01 00:00:00.000000208,-7.94136293180821
1970-01-01 00:00:00.000000209,-7.32129097097745
1970-01-01 00:00:00.000000210,-6.588
1970-01-01 00:00:00.000000211,-5.71501991310556
1970-01-01 00:00:00.000000212,-4.7909822239048
1970-01-01 00:00:00.000000213,-7.32
1970-01-01 00:00:00.000000214,-8.23118294278984
1970-01-01 00:00:00.000000215,-8.40280591994702
1970-01-01 00:00:00.000000216,-6.0737849103748
1970-01-01 00:00:00.000000217,-6.39514702995391
1970-01-01 00:00:00.000000218,-8.70932659278457
1970-01-01 00:00:00.000000219,-5.05724382822935
1970-01-01 00:00:00.000000220,-8.99983813572596
1970-01-01 00:00:00.000000221,-8.16332206309262
1970-01-01 00:00:00.000000222,-8.81254537444228
1970-01-01 00:00:00.000000223,-6.1055163551463
1970-01-01 00:00:00.000000224,-7.3484911495738
1970-01-01 00:00:00.000000225,-2.44
1970-01-01 00:00:00.000000226,-8.87356712803681
1970-01-01 00:00:00.000000227,-7.41588825642493
1970-01-01 00:00:00.000000228,-9.272
1970-01-01 00:00:00.000000229,-7.24084590968369
1970-01-01 00:00:00.000000230,-6.97628615267771
1970-01-01 00:00:00.000000231,-6.70953777560861
1970-01-01 00:00:00.000000232,-6.80066038557112
1970-01-01 00:00:00.000000233,-5.35317735951697
1970-01-01 00:00:00.000000234,-6.9435627535236
1970-01-01 00:00:00.000000235,-5.56018960189431
1970-01-01 00:00:00.000000236,-11.8411442883
1970-01-01 00:00:00.000000237,-6.344
1970-01-01 00:00:00.000000238,-6.19091809370085
1970-01-01 00:00:00.000000239,-8.34723151542662
1970-01-01 00:00:00.000000240,-6.588
1970-01-01 00:00:00.000000241,-8.73548820785255
1970-01-01 00:00:00.000000242,-6.86246131970823
1970-01-01 00:00:00.000000243,-4.026
1970-01-01 00:00:00.000000244,-9.27390077689917
1970-01-01 00:00:00.000000245,-9.03939781506705
1970-01-01 00:00:00.000000246,-4.17441173922697
1970-01-01 00:00:00.000000247,-10.6913624108399
1970-01-01 00:00:00.000000248,-4.74806383157109
1970-01-01 00:00:00.000000249,-8.54297475506596
1970-01-01 00:00:00.000000250,-7.6887961002277
1970-01-01 00:00:00.000000251,-6.60232331244713
1970-01-01 00:00:00.000000252,-7.564
1970-01-01 00:00:00.000000253,-7.82075703117822
1970-01-01 00:00:00.000000254,-7.09473583740015
1970-01-01 00:00:00.000000255,-8.174
1970-01-01 00:00:00.000000256,-5.10633690867075
1970-01-01 00:00:00.000000257,-6.82547719259065
1970-01-01 00:00:00.000000258,-8.052
1970-01-01 00:00:00.000000259,-8.02626477580975
1970-01-01 00:00:00.000000260,-5.94680881084857
1970-01-01 00:00:00.000000261,-7.85828795991733
1970-01-01 00:00:00.000000262,-6.26487395912267
1970-01-01 00:00:00.000000263,-10.6459129955512
1970-01-01 00:00:00.000000264,-6.25637035006396
1970-01-01 00:00:00.000000265,-8.24770350475449
1970-01-01 00:00:00.000000266,-6.52756203831665
1970-01-01 00:00:00.000000267,-7.97377608108399
1970-01-01 00:00:00.000000268,-9.14000471034786
1970-01-01 00:00:00.000000269,-6.47254639738949
1970-01-01 00:00:00.000000270,-8.052
1970-01-01 00:00:00.000000271,-7.4473645095702
1970-01-01 00:00:00.000000272,-7.3122715281816
1970-01-01 00:00:00.000000273,-7.076
1970-01-01 00:00:00.000000274,-8.06401628631353
1970-01-01 00:00:00.000000275,-6.93834205537072
1970-01-01 00:00:00.000000276,-6.49129090670941
1970-01-01 00:00:00.000000277,-4.95107855236696
1970-01-01 00:00:00.000000278,-7.19690216910171
1970-01-01 00:00:00.000000279,-6.99038349781992
1970-01-01 00:00:00.000000280,-7.28616652410547
1970-01-01 00:00:00.000000281,-9.77383153483659
1970-01-01 00:00:00.000000282,-7.88097034000551
1970-01-01 00:00:00.000000283,-5.3601688794341
1970-01-01 00:00:00.000000284,-8.38206842600262
1970-01-01 00:00:00.000000285,-10.248
1970-01-01 00:00:00.000000286,-7.17884607751098
1970-01-01 00:00:00.000000287,-10.3605450183483
1970-01-01 00:00:00.000000288,-6.466
1970-01-01 00:00:00.000000289,-11.3991228545775
1970-01-01 00:00:00.000000290,-9.88822907684202
1970-01-01 00:00:00.000000291,-9.20232507069322
1970-01-01 00:00:00.000000292,-6.91550684518206
1970-01-01 00:00:00.000000293,-6.49349508942112
1970-01-01 00:00:00.000000294,-10.9514846273721
1970-01-01 00:00:00.000000295,-8.0950605238528
1970-01-01 00:00:00.000000296,-9.73656749535127
1970-01-01 00:00:00.000000297,-9.272
1970-01-01 00:00:00.000000298,-7.12493285050147
1970-01-01 00:00:00.000000299,-7.2405452052887
1970-01-01 00:00:00.000000300,-10.37
1970-01-01 00:00:00.000000301,-6.99599590554642
1970-01-01 00:00:00.000000302,-9.55445175592301
1970-01-01 00:00:00.000000303,-3.904
1970-01-01 00:00:00.000000304,-10.4124482998095
1970-01-01 00:00:00.000000305,-9.77275731062059
1970-01-01 00:00:00.000000306,-9.24045255058005
1970-01-01 00:00:00.000000307,-7.85345867365288
1970-01-01 00:00:00.000000308,-10.322005232543
1970-01-01 00:00:00.000000309,-7.38490680460297
1970-01-01 00:00:00.000000310,-10.7067867896184
