time_captured,06_c25_hrm_accZ
1970-01-01 00:00:00.000000193,1396.39600536236
1970-01-01 00:00:00.000000194,1052.53709564008
1970-01-01 00:00:00.000000195,996.252
1970-01-01 00:00:00.000000196,556.279720599827
1970-01-01 00:00:00.000000197,667.638042836843
1970-01-01 00:00:00.000000198,684.046516763378
1970-01-01 00:00:00.000000199,989.354447466898
1970-01-01 00:00:00.000000200,1022.434481094
1970-01-01 00:00:00.000000201,918.654903970402
1970-01-01 00:00:00.000000202,744.98441533901
1970-01-01 00:00:00.000000203,845.741799364457
1970-01-01 00:00:00.000000204,588.894
1970-01-01 00:00:00.000000205,1545.77428755998
1970-01-01 00:00:00.000000206,1080.51045730737
1970-01-01 00:00:00.000000207,758.314019580579
1970-01-01 00:00:00.000000208,715.447013031203
1970-01-01 00:00:00.000000209,1052.05474438866
1970-01-01 00:00:00.000000210,832.168397710822
1970-01-01 00:00:00.000000211,1205.4511571651
1970-01-01 00:00:00.000000212,1804.15641848475
1970-01-01 00:00:00.000000213,1158.19395455568
1970-01-01 00:00:00.000000214,694.82914520985
1970-01-01 00:00:00.000000215,719.320680056598
1970-01-01 00:00:00.000000216,373.076
1970-01-01 00:00:00.000000217,1748.07297492014
1970-01-01 00:00:00.000000218,863.434149572817
1970-01-01 00:00:00.000000219,562.176
1970-01-01 00:00:00.000000220,653.363910960462
1970-01-01 00:00:00.000000221,956.414188020009
1970-01-01 00:00:00.000000222,404.129696028647
1970-01-01 00:00:00.000000223,865.928683433209
1970-01-01 00:00:00.000000224,1401.25036074946
1970-01-01 00:00:00.000000225,1111.82791774318
1970-01-01 00:00:00.000000226,670.205394735903
1970-01-01 00:00:00.000000227,746.286739933171
1970-01-01 00:00:00.000000228,548.268
1970-01-01 00:00:00.000000229,1684.98590859496
1970-01-01 00:00:00.000000230,931.735478092036
1970-01-01 00:00:00.000000231,1166.198
1970-01-01 00:00:00.000000232,864.565790888612
1970-01-01 00:00:00.000000233,800.784996697426
1970-01-01 00:00:00.000000234,502.121959294024
1970-01-01 00:00:00.000000235,1300.95739548366
1970-01-01 00:00:00.000000236,953.264565979223
1970-01-01 00:00:00.000000237,1477.30231346971
1970-01-01 00:00:00.000000238,1187.00442832863
1970-01-01 00:00:00.000000239,841.422373084589
1970-01-01 00:00:00.000000240,657.824
1970-01-01 00:00:00.000000241,1170.48858671458
1970-01-01 00:00:00.000000242,1095.24932401722
1970-01-01 00:00:00.000000243,881.697233058429
1970-01-01 00:00:00.000000244,892.233583962323
1970-01-01 00:00:00.000000245,890.889119073689
1970-01-01 00:00:00.000000246,327.879586240165
1970-01-01 00:00:00.000000247,632.899611162544
1970-01-01 00:00:00.000000248,939.031830132208
1970-01-01 00:00:00.000000249,1251.354
1970-01-01 00:00:00.000000250,931.933203704564
1970-01-01 00:00:00.000000251,726.990530854845
1970-01-01 00:00:00.000000252,827.360039798789
1970-01-01 00:00:00.000000253,601.594685134408
1970-01-01 00:00:00.000000254,1563.23047246733
1970-01-01 00:00:00.000000255,1041.03902327333
1970-01-01 00:00:00.000000256,723.236534076014
1970-01-01 00:00:00.000000257,927.316000369
1970-01-01 00:00:00.000000258,690.642
1970-01-01 00:00:00.000000259,444.731007130887
1970-01-01 00:00:00.000000260,1003.23927560151
1970-01-01 00:00:00.000000261,690.592723082108
1970-01-01 00:00:00.000000262,1254.95407617575
1970-01-01 00:00:00.000000263,785.035525224675
1970-01-01 00:00:00.000000264,695.869452957707
1970-01-01 00:00:00.000000265,1001.98806904926
1970-01-01 00:00:00.000000266,1066.1498883397
1970-01-01 00:00:00.000000267,1766.072
1970-01-01 00:00:00.000000268,1228.11927083958
1970-01-01 00:00:00.000000269,663.433169112418
1970-01-01 00:00:00.000000270,480.802
1970-01-01 00:00:00.000000271,338.929311764217
1970-01-01 00:00:00.000000272,786.794420211507
1970-01-01 00:00:00.000000273,933.948609435238
1970-01-01 00:00:00.000000274,1561.92304769251
1970-01-01 00:00:00.000000275,778.368798625704
1970-01-01 00:00:00.000000276,644.929832102635
1970-01-01 00:00:00.000000277,959.319592650747
1970-01-01 00:00:00.000000278,885.682473385058
1970-01-01 00:00:00.000000279,1121.668
1970-01-01 00:00:00.000000280,1404.13745037894
1970-01-01 00:00:00.000000281,696.389730928864
1970-01-01 00:00:00.000000282,610.712353855775
1970-01-01 00:00:00.000000283,903.1744621361
1970-01-01 00:00:00.000000284,536.430500769772
1970-01-01 00:00:00.000000285,701.869902154684
1970-01-01 00:00:00.000000286,690.614555054736
1970-01-01 00:00:00.000000287,1314.12937774409
1970-01-01 00:00:00.000000288,464.352906296576
1970-01-01 00:00:00.000000289,595.558103155657
1970-01-01 00:00:00.000000290,1076.07643734559
1970-01-01 00:00:00.000000291,861.808
1970-01-01 00:00:00.000000292,2013.39362069955
1970-01-01 00:00:00.000000293,720.309042314295
1970-01-01 00:00:00.000000294,462.170586082565
1970-01-01 00:00:00.000000295,824.809377139308
1970-01-01 00:00:00.000000296,318.050960132234
1970-01-01 00:00:00.000000297,639.737678028887
1970-01-01 00:00:00.000000298,1200.50352405896
1970-01-01 00:00:00.000000299,1277.96337845397
1970-01-01 00:00:00.000000300,643.062
1970-01-01 00:00:00.000000301,680.102068135179
1970-01-01 00:00:00.000000302,639.676629648736
1970-01-01 00:00:00.000000303,1442.85071998354
1970-01-01 00:00:00.000000304,1179.52392602493
1970-01-01 00:00:00.000000305,1486.56393910005
1970-01-01 00:00:00.000000306,687.330164722508
1970-01-01 00:00:00.000000307,917.641718941503
1970-01-01 00:00:00.000000308,485.494127601403
1970-01-01 00:00:00.000000309,554.734
1970-01-01 00:00:00.000000310,917.464198606759
1970-01-01 00:00:00.000000311,1598.87937326838
1970-01-01 00:00:00.000000312,836.31
1970-01-01 00:00:00.000000313,735.956300977664
1970-01-01 00:00:00.000000314,820.636947230931
1970-01-01 00:00:00.000000315,808.415472913376
1970-01-01 00:00:00.000000316,1735.75051845921
1970-01-01 00:00:00.000000317,1010.24583496102
1970-01-01 00:00:00.000000318,982.1
1970-01-01 00:00:00.000000319,975.800474493351
1970-01-01 00:00:00.000000320,484.002019959503
1970-01-01 00:00:00.000000321,819.981652038079
1970-01-01 00:00:00.000000322,815.489517074346
1970-01-01 00:00:00.000000323,1688.39356693847
1970-01-01 00:00:00.000000324,1094.15585853444
1970-01-01 00:00:00.000000325,1048.75954939167
1970-01-01 00:00:00.000000326,769.423129798126
1970-01-01 00:00:00.000000327,435.540106885729
1970-01-01 00:00:00.000000328,1696.48848514383
1970-01-01 00:00:00.000000329,767.91669413537
1970-01-01 00:00:00.000000330,1641.998
1970-01-01 00:00:00.000000331,100.778773489468
1970-01-01 00:00:00.000000332,490.516151540726
1970-01-01 00:00:00.000000333,239.608
1970-01-01 00:00:00.000000334,1165.467179875
1970-01-01 00:00:00.000000335,1178.11432146218
1970-01-01 00:00:00.000000336,1612.45621126046
1970-01-01 00:00:00.000000337,901.816843789798
1970-01-01 00:00:00.000000338,741.229291959202
1970-01-01 00:00:00.000000339,364.491145874104
1970-01-01 00:00:00.000000340,1069.47442799627
1970-01-01 00:00:00.000000341,1409.71727437946
1970-01-01 00:00:00.000000342,800.808
1970-01-01 00:00:00.000000343,911.848665812216
1970-01-01 00:00:00.000000344,951.474283336495
1970-01-01 00:00:00.000000345,530.572481714391
1970-01-01 00:00:00.000000346,553.280693593991
1970-01-01 00:00:00.000000347,1361.00986733859
1970-01-01 00:00:00.000000348,1245.28364126233
1970-01-01 00:00:00.000000349,980.75142595752
1970-01-01 00:00:00.000000350,634.310134311396
1970-01-01 00:00:00.000000351,1108.37
1970-01-01 00:00:00.000000352,660.921192013872
1970-01-01 00:00:00.000000353,1856.7285526459
1970-01-01 00:00:00.000000354,866.688
1970-01-01 00:00:00.000000355,780.237505896544
1970-01-01 00:00:00.000000356,425.007024502231
1970-01-01 00:00:00.000000357,342.603519281679
1970-01-01 00:00:00.000000358,425.555369768323
1970-01-01 00:00:00.000000359,894.910425231461
1970-01-01 00:00:00.000000360,1805.112
1970-01-01 00:00:00.000000361,1071.40210701377
1970-01-01 00:00:00.000000362,1096.09993125176
1970-01-01 00:00:00.000000363,799.222
