time_captured,03_cap_hrm_accY
1970-01-01 00:00:00.000000166,253.999769663393
1970-01-01 00:00:00.000000167,197.459909551171
1970-01-01 00:00:00.000000168,-450.853129877354
1970-01-01 00:00:00.000000169,216.945110567338
1970-01-01 00:00:00.000000170,269.261049552664
1970-01-01 00:00:00.000000171,-176.906517980042
1970-01-01 00:00:00.000000172,113.435973101181
1970-01-01 00:00:00.000000173,134.125511961496
1970-01-01 00:00:00.000000174,-176.9
1970-01-01 00:00:00.000000175,-426.052753940799
1970-01-01 00:00:00.000000176,399.206775331655
1970-01-01 00:00:00.000000177,-134.888317926322
1970-01-01 00:00:00.000000178,240.831296530522
1970-01-01 00:00:00.000000179,-72.4347975075869
1970-01-01 00:00:00.000000180,-3.2803215974198
1970-01-01 00:00:00.000000181,195.678082849552
1970-01-01 00:00:00.000000182,211.391491079851
1970-01-01 00:00:00.000000183,293.075163070722
1970-01-01 00:00:00.000000184,-155.922268690715
1970-01-01 00:00:00.000000185,365.509988780701
1970-01-01 00:00:00.000000186,43.798
1970-01-01 00:00:00.000000187,-832.312602756068
1970-01-01 00:00:00.000000188,95.6589345849217
1970-01-01 00:00:00.000000189,101.092670068259
1970-01-01 00:00:00.000000190,193.977756309069
1970-01-01 00:00:00.000000191,457.450388822086
1970-01-01 00:00:00.000000192,414.815732471879
1970-01-01 00:00:00.000000193,229.85696748278
1970-01-01 00:00:00.000000194,120.949051680824
1970-01-01 00:00:00.000000195,-507.276
1970-01-01 00:00:00.000000196,267.415590813922
1970-01-01 00:00:00.000000197,-259.887712401046
1970-01-01 00:00:00.000000198,-132.126
1970-01-01 00:00:00.000000199,-192.994233024515
1970-01-01 00:00:00.000000200,-521.620775043704
1970-01-01 00:00:00.000000201,-181.17
1970-01-01 00:00:00.000000202,474.641982278367
1970-01-01 00:00:00.000000203,352.593525479689
1970-01-01 00:00:00.000000204,9.22559308089336
1970-01-01 00:00:00.000000205,138.073718337107
1970-01-01 00:00:00.000000206,-310.808312304339
1970-01-01 00:00:00.000000207,35.6719304198992
1970-01-01 00:00:00.000000208,-70.1247336116229
1970-01-01 00:00:00.000000209,190.348039161528
1970-01-01 00:00:00.000000210,130.174
1970-01-01 00:00:00.000000211,726.973816502015
1970-01-01 00:00:00.000000212,-111.144224511047
1970-01-01 00:00:00.000000213,83.814
1970-01-01 00:00:00.000000214,-447.356061740196
1970-01-01 00:00:00.000000215,181.229635335624
1970-01-01 00:00:00.000000216,-593.808145372534
1970-01-01 00:00:00.000000217,341.466535557241
1970-01-01 00:00:00.000000218,222.812202262486
1970-01-01 00:00:00.000000219,189.706912403557
1970-01-01 00:00:00.000000220,-242.697259492014
1970-01-01 00:00:00.000000221,50.3321630277307
1970-01-01 00:00:00.000000222,329.888
1970-01-01 00:00:00.000000223,-251.620522675426
1970-01-01 00:00:00.000000224,-209.904402890125
1970-01-01 00:00:00.000000225,387.106
1970-01-01 00:00:00.000000226,-140.658598258294
1970-01-01 00:00:00.000000227,-313.455038252662
1970-01-01 00:00:00.000000228,-48.5566433039529
1970-01-01 00:00:00.000000229,-53.3875142984996
1970-01-01 00:00:00.000000230,274.027302581868
1970-01-01 00:00:00.000000231,246.460381553377
1970-01-01 00:00:00.000000232,-222.033439485751
1970-01-01 00:00:00.000000233,-90.0857291829822
1970-01-01 00:00:00.000000234,141.886
1970-01-01 00:00:00.000000235,-240.99163661373
1970-01-01 00:00:00.000000236,265.550064889578
1970-01-01 00:00:00.000000237,100.894
1970-01-01 00:00:00.000000238,-85.3605582436258
1970-01-01 00:00:00.000000239,-8.47285095324926
1970-01-01 00:00:00.000000240,132.762988022031
1970-01-01 00:00:00.000000241,-241.527512723665
1970-01-01 00:00:00.000000242,-34.6773152622901
1970-01-01 00:00:00.000000243,-34.6385891023896
1970-01-01 00:00:00.000000244,-68.6880000208627
1970-01-01 00:00:00.000000245,-446.154312495124
1970-01-01 00:00:00.000000246,-127.246
1970-01-01 00:00:00.000000247,-351.262372312836
1970-01-01 00:00:00.000000248,-26.605718562161
1970-01-01 00:00:00.000000249,-279.99
1970-01-01 00:00:00.000000250,537.096214965654
