time_captured,04_out_hrm_accX
1970-01-01 00:00:00.000000188,529.588289662865
1970-01-01 00:00:00.000000189,1209.17550534886
1970-01-01 00:00:00.000000190,112.623790337187
1970-01-01 00:00:00.000000191,-759.283853440917
1970-01-01 00:00:00.000000192,-422.361573191437
1970-01-01 00:00:00.000000193,-302.758467761114
1970-01-01 00:00:00.000000194,-60.1628737942947
1970-01-01 00:00:00.000000195,1019.67715069263
1970-01-01 00:00:00.000000196,93.0760324475768
1970-01-01 00:00:00.000000197,-696.827439744068
1970-01-01 00:00:00.000000198,-422.494642333935
1970-01-01 00:00:00.000000199,-470.148585498877
1970-01-01 00:00:00.000000200,48.8777730092159
1970-01-01 00:00:00.000000201,954.406
1970-01-01 00:00:00.000000202,670.895481289763
1970-01-01 00:00:00.000000203,-614.556776928775
1970-01-01 00:00:00.000000204,-334.197786979402
1970-01-01 00:00:00.000000205,-491.882227232812
1970-01-01 00:00:00.000000206,-93.9975770310782
1970-01-01 00:00:00.000000207,770.674
1970-01-01 00:00:00.000000208,693.271110625879
1970-01-01 00:00:00.000000209,-610.160424371144
1970-01-01 00:00:00.000000210,-430.243652821306
1970-01-01 00:00:00.000000211,-764.225484190613
1970-01-01 00:00:00.000000212,49.0285404556954
1970-01-01 00:00:00.000000213,365.268
1970-01-01 00:00:00.000000214,1066.11762258761
1970-01-01 00:00:00.000000215,-602.454219225793
1970-01-01 00:00:00.000000216,-252.399258647964
1970-01-01 00:00:00.000000217,-538.781218222272
1970-01-01 00:00:00.000000218,-425.217657467607
1970-01-01 00:00:00.000000219,547.78
1970-01-01 00:00:00.000000220,947.753685242182
1970-01-01 00:00:00.000000221,394.067998852884
1970-01-01 00:00:00.000000222,-770.552
1970-01-01 00:00:00.000000223,-610.759271216691
1970-01-01 00:00:00.000000224,-432.190209070922
1970-01-01 00:00:00.000000225,101.969659920541
1970-01-01 00:00:00.000000226,900.291184587808
1970-01-01 00:00:00.000000227,510.929599348072
1970-01-01 00:00:00.000000228,-851.072
1970-01-01 00:00:00.000000229,-481.528214817718
1970-01-01 00:00:00.000000230,-442.13655405155
1970-01-01 00:00:00.000000231,191.773643950622
1970-01-01 00:00:00.000000232,485.130215301836
1970-01-01 00:00:00.000000233,724.306835771439
1970-01-01 00:00:00.000000234,-1056.886
1970-01-01 00:00:00.000000235,-469.727533537416
1970-01-01 00:00:00.000000236,-506.578117895341
1970-01-01 00:00:00.000000237,-320.552383897815
1970-01-01 00:00:00.000000238,887.170310228107
1970-01-01 00:00:00.000000239,1150.6050070423
1970-01-01 00:00:00.000000240,-184.342
1970-01-01 00:00:00.000000241,-533.696379338093
1970-01-01 00:00:00.000000242,-397.006002169751
1970-01-01 00:00:00.000000243,-121.706365260769
1970-01-01 00:00:00.000000244,939.842346561237
1970-01-01 00:00:00.000000245,1081.00345682219
1970-01-01 00:00:00.000000246,-312.198
1970-01-01 00:00:00.000000247,-640.99244553368
1970-01-01 00:00:00.000000248,-574.983390560718
1970-01-01 00:00:00.000000249,-457.802683047832
1970-01-01 00:00:00.000000250,749.688714140894
1970-01-01 00:00:00.000000251,1099.00368352488
1970-01-01 00:00:00.000000252,61.0718834761221
1970-01-01 00:00:00.000000253,-642.682959797827
1970-01-01 00:00:00.000000254,-186.629240563221
1970-01-01 00:00:00.000000255,-305.244
1970-01-01 00:00:00.000000256,-78.6168364982214
1970-01-01 00:00:00.000000257,1122.5291561378
1970-01-01 00:00:00.000000258,779.511761378376
1970-01-01 00:00:00.000000259,-792.287229692833
1970-01-01 00:00:00.000000260,-500.321864097491
1970-01-01 00:00:00.000000261,-566.359331103369
1970-01-01 00:00:00.000000262,109.083293171818
1970-01-01 00:00:00.000000263,1158.09079986952
1970-01-01 00:00:00.000000264,537.840641881251
1970-01-01 00:00:00.000000265,-848.751254591021
1970-01-01 00:00:00.000000266,-205.366693632307
1970-01-01 00:00:00.000000267,-379.42
1970-01-01 00:00:00.000000268,-241.271435385069
1970-01-01 00:00:00.000000269,645.843830620609
1970-01-01 00:00:00.000000270,1259.68722954536
1970-01-01 00:00:00.000000271,-151.829960141029
1970-01-01 00:00:00.000000272,-666.529149111275
1970-01-01 00:00:00.000000273,-774.212
1970-01-01 00:00:00.000000274,-240.463624329085
1970-01-01 00:00:00.000000275,283.912133789171
1970-01-01 00:00:00.000000276,1338.29100891705
1970-01-01 00:00:00.000000277,131.384470720219
1970-01-01 00:00:00.000000278,-932.921425983203
1970-01-01 00:00:00.000000279,-457.936757754954
1970-01-01 00:00:00.000000280,-384.683342425638
1970-01-01 00:00:00.000000281,610.325969033926
1970-01-01 00:00:00.000000282,1170.83118904331
1970-01-01 00:00:00.000000283,143.126640039862
1970-01-01 00:00:00.000000284,-813.100498221386
1970-01-01 00:00:00.000000285,-421.935814289033
1970-01-01 00:00:00.000000286,-847.066673907362
1970-01-01 00:00:00.000000287,475.695448425412
1970-01-01 00:00:00.000000288,1096.78
1970-01-01 00:00:00.000000289,412.531559499316
1970-01-01 00:00:00.000000290,-534.739056260196
1970-01-01 00:00:00.000000291,-317.828303383117
1970-01-01 00:00:00.000000292,-639.870433697408
1970-01-01 00:00:00.000000293,-181.101937681148
1970-01-01 00:00:00.000000294,774.578
1970-01-01 00:00:00.000000295,667.921623414943
1970-01-01 00:00:00.000000296,-541.914335623882
1970-01-01 00:00:00.000000297,-464.912660841403
1970-01-01 00:00:00.000000298,-541.399852344575
1970-01-01 00:00:00.000000299,-152.955149006625
1970-01-01 00:00:00.000000300,973.438
1970-01-01 00:00:00.000000301,872.149268545953
1970-01-01 00:00:00.000000302,-720.153254642497
1970-01-01 00:00:00.000000303,-282.63293437174
1970-01-01 00:00:00.000000304,-435.499132682305
1970-01-01 00:00:00.000000305,-415.292971145711
1970-01-01 00:00:00.000000306,583.089572527484
1970-01-01 00:00:00.000000307,1152.32027328469
1970-01-01 00:00:00.000000308,52.4597764042041
1970-01-01 00:00:00.000000309,-876.389751395033
1970-01-01 00:00:00.000000310,-558.658274401711
1970-01-01 00:00:00.000000311,-327.71802363828
1970-01-01 00:00:00.000000312,111.324531330989
1970-01-01 00:00:00.000000313,1002.91751166672
1970-01-01 00:00:00.000000314,568.195260587958
1970-01-01 00:00:00.000000315,-877.18
1970-01-01 00:00:00.000000316,-376.900458179754
1970-01-01 00:00:00.000000317,-455.974238571329
1970-01-01 00:00:00.000000318,127.039743914886
1970-01-01 00:00:00.000000319,1249.74184710205
1970-01-01 00:00:00.000000320,233.956755149958
1970-01-01 00:00:00.000000321,-1124.474
1970-01-01 00:00:00.000000322,-463.859850709743
1970-01-01 00:00:00.000000323,-736.302819746811
1970-01-01 00:00:00.000000324,-260.993999757688
1970-01-01 00:00:00.000000325,941.009044280859
1970-01-01 00:00:00.000000326,451.945559763304
1970-01-01 00:00:00.000000327,-394.304
1970-01-01 00:00:00.000000328,-693.29905366511
1970-01-01 00:00:00.000000329,-622.327159428088
1970-01-01 00:00:00.000000330,-34.9907713697617
1970-01-01 00:00:00.000000331,658.53530636198
1970-01-01 00:00:00.000000332,1119.45536804573
1970-01-01 00:00:00.000000333,-467.016
1970-01-01 00:00:00.000000334,-767.967707564831
1970-01-01 00:00:00.000000335,-516.995228142624
1970-01-01 00:00:00.000000336,-275.354
1970-01-01 00:00:00.000000337,647.502896020532
1970-01-01 00:00:00.000000338,929.119217476848
1970-01-01 00:00:00.000000339,-235.839043293793
1970-01-01 00:00:00.000000340,-805.805483195829
1970-01-01 00:00:00.000000341,-110.325088803459
1970-01-01 00:00:00.000000342,-309.148
1970-01-01 00:00:00.000000343,-102.977631764323
1970-01-01 00:00:00.000000344,1388.5591683029
1970-01-01 00:00:00.000000345,-304.072144139283
1970-01-01 00:00:00.000000346,-726.495232639561
1970-01-01 00:00:00.000000347,-420.26540147024
1970-01-01 00:00:00.000000348,-597.922
1970-01-01 00:00:00.000000349,-248.708109826003
1970-01-01 00:00:00.000000350,803.529174703578
1970-01-01 00:00:00.000000351,635.86129033626
1970-01-01 00:00:00.000000352,-733.655527118329
1970-01-01 00:00:00.000000353,-539.870665500671
1970-01-01 00:00:00.000000354,-335.744
1970-01-01 00:00:00.000000355,-134.222987613661
1970-01-01 00:00:00.000000356,1085.19176310033
1970-01-01 00:00:00.000000357,812.503418842885
1970-01-01 00:00:00.000000358,-1057.47348716901
1970-01-01 00:00:00.000000359,-511.044835091828
1970-01-01 00:00:00.000000360,-764.696
1970-01-01 00:00:00.000000361,-506.458199487613
1970-01-01 00:00:00.000000362,477.416377627186
1970-01-01 00:00:00.000000363,1015.94254750234
1970-01-01 00:00:00.000000364,-633.258920237457
1970-01-01 00:00:00.000000365,-615.53286021661
1970-01-01 00:00:00.000000366,-402.112
1970-01-01 00:00:00.000000367,-371.231158817586
1970-01-01 00:00:00.000000368,695.875006464201
1970-01-01 00:00:00.000000369,1225.368
1970-01-01 00:00:00.000000370,186.397463808635
1970-01-01 00:00:00.000000371,-782.040550335075
1970-01-01 00:00:00.000000372,-390.179731798587
1970-01-01 00:00:00.000000373,-692.7405237564
1970-01-01 00:00:00.000000374,419.405864627523
1970-01-01 00:00:00.000000375,838.75
1970-01-01 00:00:00.000000376,30.8148498912149
1970-01-01 00:00:00.000000377,-582.341953658555
1970-01-01 00:00:00.000000378,-275.85092122328
1970-01-01 00:00:00.000000379,-418.694075634555
1970-01-01 00:00:00.000000380,-44.121875669238
1970-01-01 00:00:00.000000381,877.424
1970-01-01 00:00:00.000000382,459.176905153997
1970-01-01 00:00:00.000000383,-632.346365376724
1970-01-01 00:00:00.000000384,-464.267197294225
1970-01-01 00:00:00.000000385,-708.790809350441
1970-01-01 00:00:00.000000386,-88.5538232515945
1970-01-01 00:00:00.000000387,1014.186
1970-01-01 00:00:00.000000388,1014.12811998414
1970-01-01 00:00:00.000000389,-709.462083619149
1970-01-01 00:00:00.000000390,-347.806598924571
1970-01-01 00:00:00.000000391,-329.707093631242
1970-01-01 00:00:00.000000392,-269.412800109199
1970-01-01 00:00:00.000000393,737.213575023375
1970-01-01 00:00:00.000000394,1204.70756836949
1970-01-01 00:00:00.000000395,-209.830569213588
1970-01-01 00:00:00.000000396,-779.946
1970-01-01 00:00:00.000000397,-500.126194952986
1970-01-01 00:00:00.000000398,-572.523576305463
1970-01-01 00:00:00.000000399,238.343357861744
1970-01-01 00:00:00.000000400,1073.27630676915
1970-01-01 00:00:00.000000401,-353.897734847993
1970-01-01 00:00:00.000000402,-432.002
1970-01-01 00:00:00.000000403,-369.550290011585
1970-01-01 00:00:00.000000404,-159.688409169821
1970-01-01 00:00:00.000000405,229.129049024071
1970-01-01 00:00:00.000000406,1286.85504778778
1970-01-01 00:00:00.000000407,628.442964389242
1970-01-01 00:00:00.000000408,-1100.44
1970-01-01 00:00:00.000000409,-403.228744292955
1970-01-01 00:00:00.000000410,-798.142543721406
1970-01-01 00:00:00.000000411,-291.396246950121
1970-01-01 00:00:00.000000412,1008.08315200932
1970-01-01 00:00:00.000000413,339.778609158491
1970-01-01 00:00:00.000000414,-759.084
1970-01-01 00:00:00.000000415,-254.401389731651
1970-01-01 00:00:00.000000416,-525.393926786245
1970-01-01 00:00:00.000000417,-59.3246414628836
1970-01-01 00:00:00.000000418,748.703090900847
1970-01-01 00:00:00.000000419,1129.81394705625
1970-01-01 00:00:00.000000420,-436.638
1970-01-01 00:00:00.000000421,-538.740972442453
1970-01-01 00:00:00.000000422,-703.18942136409
1970-01-01 00:00:00.000000423,-358.314
1970-01-01 00:00:00.000000424,527.890442085037
1970-01-01 00:00:00.000000425,1284.33262345921
1970-01-01 00:00:00.000000426,-385.472949849856
1970-01-01 00:00:00.000000427,-707.790469448075
1970-01-01 00:00:00.000000428,-165.871440175732
1970-01-01 00:00:00.000000429,-247.538
1970-01-01 00:00:00.000000430,8.25871742910896
1970-01-01 00:00:00.000000431,1253.95758507836
1970-01-01 00:00:00.000000432,-79.7536027389845
1970-01-01 00:00:00.000000433,-857.269489981792
1970-01-01 00:00:00.000000434,-396.762839884095
1970-01-01 00:00:00.000000435,-761.036
1970-01-01 00:00:00.000000436,183.700248575247
1970-01-01 00:00:00.000000437,1259.72376665418
1970-01-01 00:00:00.000000438,558.406377369173
1970-01-01 00:00:00.000000439,-891.706154885972
1970-01-01 00:00:00.000000440,-171.8503956414
1970-01-01 00:00:00.000000441,-373.93
1970-01-01 00:00:00.000000442,-10.201526980725
1970-01-01 00:00:00.000000443,924.59866883881
1970-01-01 00:00:00.000000444,757.306311604896
1970-01-01 00:00:00.000000445,-1056.29203252079
1970-01-01 00:00:00.000000446,-417.061010717704
1970-01-01 00:00:00.000000447,-879.986
1970-01-01 00:00:00.000000448,-421.482409573771
1970-01-01 00:00:00.000000449,688.186509919761
1970-01-01 00:00:00.000000450,980.061667453139
1970-01-01 00:00:00.000000451,-747.714457917146
1970-01-01 00:00:00.000000452,-170.9232075434
1970-01-01 00:00:00.000000453,-400.892
1970-01-01 00:00:00.000000454,-234.042111247863
1970-01-01 00:00:00.000000455,636.890761048369
1970-01-01 00:00:00.000000456,1388.97
1970-01-01 00:00:00.000000457,-40.2615564021783
1970-01-01 00:00:00.000000458,-454.173085822434
1970-01-01 00:00:00.000000459,-848.935216919722
1970-01-01 00:00:00.000000460,-822.665757676816
1970-01-01 00:00:00.000000461,423.910727392389
1970-01-01 00:00:00.000000462,1116.544
1970-01-01 00:00:00.000000463,-495.023981668455
1970-01-01 00:00:00.000000464,-557.182832586854
1970-01-01 00:00:00.000000465,-178.016256733424
1970-01-01 00:00:00.000000466,-189.900756052665
1970-01-01 00:00:00.000000467,208.575565458066
1970-01-01 00:00:00.000000468,698.45
1970-01-01 00:00:00.000000469,706.859579501009
1970-01-01 00:00:00.000000470,-604.977011721342
1970-01-01 00:00:00.000000471,-552.40998912682
1970-01-01 00:00:00.000000472,-820.143714530223
1970-01-01 00:00:00.000000473,-115.252751998195
1970-01-01 00:00:00.000000474,1124.23
1970-01-01 00:00:00.000000475,204.644409619876
1970-01-01 00:00:00.000000476,-831.497847397268
1970-01-01 00:00:00.000000477,-231.908103534988
1970-01-01 00:00:00.000000478,-419.393592950956
1970-01-01 00:00:00.000000479,-282.338468228955
1970-01-01 00:00:00.000000480,569.008
1970-01-01 00:00:00.000000481,1347.02606430663
1970-01-01 00:00:00.000000482,-981.105363646659
1970-01-01 00:00:00.000000483,-483.605517070226
1970-01-01 00:00:00.000000484,-661.069978709445
1970-01-01 00:00:00.000000485,-514.5209074667
1970-01-01 00:00:00.000000486,413.564645671575
1970-01-01 00:00:00.000000487,1147.52368224682
1970-01-01 00:00:00.000000488,35.30990229351
1970-01-01 00:00:00.000000489,-568.032
1970-01-01 00:00:00.000000490,-226.896345471103
1970-01-01 00:00:00.000000491,24.5065937463013
1970-01-01 00:00:00.000000492,245.872046804829
1970-01-01 00:00:00.000000493,1271.51355545154
1970-01-01 00:00:00.000000494,119.752860012978
1970-01-01 00:00:00.000000495,-933.422
1970-01-01 00:00:00.000000496,-516.427888538374
1970-01-01 00:00:00.000000497,-758.511412141315
1970-01-01 00:00:00.000000498,-92.1920586908747
1970-01-01 00:00:00.000000499,940.132284673789
1970-01-01 00:00:00.000000500,259.896062690416
1970-01-01 00:00:00.000000501,-282.918
1970-01-01 00:00:00.000000502,-455.638956036509
1970-01-01 00:00:00.000000503,-229.740590037085
1970-01-01 00:00:00.000000504,-107.519443200396
1970-01-01 00:00:00.000000505,964.935496161186
1970-01-01 00:00:00.000000506,1157.21047894095
1970-01-01 00:00:00.000000507,-500.932
1970-01-01 00:00:00.000000508,-502.183923496471
1970-01-01 00:00:00.000000509,-869.546267934991
1970-01-01 00:00:00.000000510,-88.4647740383589
1970-01-01 00:00:00.000000511,207.538717009806
1970-01-01 00:00:00.000000512,1284.17754243836
1970-01-01 00:00:00.000000513,-681.614
1970-01-01 00:00:00.000000514,-411.586678064883
1970-01-01 00:00:00.000000515,-100.890373412441
1970-01-01 00:00:00.000000516,-199.227622084359
1970-01-01 00:00:00.000000517,211.431433078262
1970-01-01 00:00:00.000000518,1192.88774230483
1970-01-01 00:00:00.000000519,283.65
1970-01-01 00:00:00.000000520,-791.366619565761
1970-01-01 00:00:00.000000521,-621.881944940125
1970-01-01 00:00:00.000000522,-654.109096587526
1970-01-01 00:00:00.000000523,628.691152619567
1970-01-01 00:00:00.000000524,1140.75889390818
1970-01-01 00:00:00.000000525,-167.262
1970-01-01 00:00:00.000000526,-850.545377193582
1970-01-01 00:00:00.000000527,-181.403412002439
1970-01-01 00:00:00.000000528,-290.431306983399
1970-01-01 00:00:00.000000529,441.815281695155
1970-01-01 00:00:00.000000530,759.308033019582
1970-01-01 00:00:00.000000531,696.730363439594
1970-01-01 00:00:00.000000532,-985.374028369854
1970-01-01 00:00:00.000000533,-546.673852348917
1970-01-01 00:00:00.000000534,-702.354
1970-01-01 00:00:00.000000535,-386.970712506574
1970-01-01 00:00:00.000000536,593.155715324417
1970-01-01 00:00:00.000000537,1035.66259198463
1970-01-01 00:00:00.000000538,-523.562580695581
