time_captured,05_unb_hrm_accZ
1970-01-01 00:00:00.000000167,1861.36930733356
1970-01-01 00:00:00.000000168,1042.09994550372
1970-01-01 00:00:00.000000169,865.456595184407
1970-01-01 00:00:00.000000170,924.463898066315
1970-01-01 00:00:00.000000171,999.79
1970-01-01 00:00:00.000000172,184.894305638031
1970-01-01 00:00:00.000000173,724.042484602885
1970-01-01 00:00:00.000000174,1864.77
1970-01-01 00:00:00.000000175,1444.53107748899
1970-01-01 00:00:00.000000176,731.986870407395
1970-01-01 00:00:00.000000177,644.913065447496
1970-01-01 00:00:00.000000178,457.743897866093
1970-01-01 00:00:00.000000179,928.688862622293
1970-01-01 00:00:00.000000180,1938.946
1970-01-01 00:00:00.000000181,517.529002611076
1970-01-01 00:00:00.000000182,810.111436512923
1970-01-01 00:00:00.000000183,801.743051993531
1970-01-01 00:00:00.000000184,686.633897211506
1970-01-01 00:00:00.000000185,282.640033802571
1970-01-01 00:00:00.000000186,1046.52276994359
1970-01-01 00:00:00.000000187,1964.06932900169
1970-01-01 00:00:00.000000188,947.855042637346
1970-01-01 00:00:00.000000189,1045.174
1970-01-01 00:00:00.000000190,223.521357751575
1970-01-01 00:00:00.000000191,1162.08679845658
1970-01-01 00:00:00.000000192,1370.72026495223
1970-01-01 00:00:00.000000193,1223.24468014872
1970-01-01 00:00:00.000000194,668.58126166061
1970-01-01 00:00:00.000000195,924.559758045614
1970-01-01 00:00:00.000000196,-9.31270302996938
1970-01-01 00:00:00.000000197,698.876301046913
1970-01-01 00:00:00.000000198,1197.11325408754
1970-01-01 00:00:00.000000199,1279.78215414295
1970-01-01 00:00:00.000000200,1258.24275435447
1970-01-01 00:00:00.000000201,739.93
1970-01-01 00:00:00.000000202,361.879003091608
1970-01-01 00:00:00.000000203,698.05203360802
1970-01-01 00:00:00.000000204,1504.95116004124
1970-01-01 00:00:00.000000205,1147.46561262992
1970-01-01 00:00:00.000000206,727.489807382268
1970-01-01 00:00:00.000000207,875.31216474528
1970-01-01 00:00:00.000000208,844.737646403951
1970-01-01 00:00:00.000000209,172.490870601605
1970-01-01 00:00:00.000000210,714.157150726662
1970-01-01 00:00:00.000000211,843.921782686615
1970-01-01 00:00:00.000000212,1627.96272512397
1970-01-01 00:00:00.000000213,765.428
1970-01-01 00:00:00.000000214,870.090209898966
1970-01-01 00:00:00.000000215,526.754619048557
1970-01-01 00:00:00.000000216,1189.33977628779
1970-01-01 00:00:00.000000217,1414.25218674969
1970-01-01 00:00:00.000000218,1065.88877449782
1970-01-01 00:00:00.000000219,809.903888055406
1970-01-01 00:00:00.000000220,381.184971990155
1970-01-01 00:00:00.000000221,472.85413916294
1970-01-01 00:00:00.000000222,552.688178821263
1970-01-01 00:00:00.000000223,1529.9432337569
1970-01-01 00:00:00.000000224,1443.76513747131
1970-01-01 00:00:00.000000225,1468.148
1970-01-01 00:00:00.000000226,587.763511604224
1970-01-01 00:00:00.000000227,763.259267417754
1970-01-01 00:00:00.000000228,694.912
1970-01-01 00:00:00.000000229,1585.55740542321
1970-01-01 00:00:00.000000230,1274.54345011506
1970-01-01 00:00:00.000000231,1080.44276152785
1970-01-01 00:00:00.000000232,547.371606227566
1970-01-01 00:00:00.000000233,717.333191143248
1970-01-01 00:00:00.000000234,552.538
1970-01-01 00:00:00.000000235,956.863670708371
1970-01-01 00:00:00.000000236,1508.50525203345
1970-01-01 00:00:00.000000237,947.398188453384
1970-01-01 00:00:00.000000238,764.210904029156
1970-01-01 00:00:00.000000239,503.499889841399
1970-01-01 00:00:00.000000240,725.502539711027
1970-01-01 00:00:00.000000241,1406.36229215698
