time_captured,04_out_hrm_accY
1970-01-01 00:00:00.000000115,104.493778585726
1970-01-01 00:00:00.000000116,-22.9187169868886
1970-01-01 00:00:00.000000117,-41.1716244562529
1970-01-01 00:00:00.000000118,117.072959809286
1970-01-01 00:00:00.000000119,183.50847218338
1970-01-01 00:00:00.000000120,219.844
1970-01-01 00:00:00.000000121,62.3907348615194
1970-01-01 00:00:00.000000122,1.80381021520446
1970-01-01 00:00:00.000000123,-170.569725893731
1970-01-01 00:00:00.000000124,51.767406221888
1970-01-01 00:00:00.000000125,-270.085907664569
1970-01-01 00:00:00.000000126,-23.18
1970-01-01 00:00:00.000000127,-86.2527645692822
1970-01-01 00:00:00.000000128,63.5471566420332
1970-01-01 00:00:00.000000129,-318.031055523584
1970-01-01 00:00:00.000000130,209.990159066973
1970-01-01 00:00:00.000000131,-10.4134568098995
1970-01-01 00:00:00.000000132,-68.564
1970-01-01 00:00:00.000000133,-569.72475526937
1970-01-01 00:00:00.000000134,48.7845230640772
1970-01-01 00:00:00.000000135,-377.093725981313
1970-01-01 00:00:00.000000136,3.90567226901885
1970-01-01 00:00:00.000000137,5.01586659351284
1970-01-01 00:00:00.000000138,-105.286
1970-01-01 00:00:00.000000139,-344.677493007755
1970-01-01 00:00:00.000000140,-51.4866717851727
1970-01-01 00:00:00.000000141,-463.363175558766
1970-01-01 00:00:00.000000142,41.3851036252261
1970-01-01 00:00:00.000000143,-18.4959032699941
1970-01-01 00:00:00.000000144,76.9276046783466
1970-01-01 00:00:00.000000145,-333.302272982121
1970-01-01 00:00:00.000000146,-93.7556311905872
1970-01-01 00:00:00.000000147,-273.158
1970-01-01 00:00:00.000000148,114.031789036989
1970-01-01 00:00:00.000000149,-477.089966916904
1970-01-01 00:00:00.000000150,-40.8386767038689
1970-01-01 00:00:00.000000151,-50.7983205738181
1970-01-01 00:00:00.000000152,149.465295273918
1970-01-01 00:00:00.000000153,15.86
1970-01-01 00:00:00.000000154,340.311267055293
1970-01-01 00:00:00.000000155,177.948404290416
1970-01-01 00:00:00.000000156,-207.534958820378
1970-01-01 00:00:00.000000157,-46.5112514578172
1970-01-01 00:00:00.000000158,-317.670965417843
1970-01-01 00:00:00.000000159,-33.672
1970-01-01 00:00:00.000000160,166.449796523171
1970-01-01 00:00:00.000000161,-196.1313809972
1970-01-01 00:00:00.000000162,187.168871429156
1970-01-01 00:00:00.000000163,118.711231676076
1970-01-01 00:00:00.000000164,234.285833081927
1970-01-01 00:00:00.000000165,247.05
1970-01-01 00:00:00.000000166,-22.8692414438698
1970-01-01 00:00:00.000000167,-274.111005872188
1970-01-01 00:00:00.000000168,-236.641801120106
1970-01-01 00:00:00.000000169,22.5499199692095
1970-01-01 00:00:00.000000170,-455.603839869994
1970-01-01 00:00:00.000000171,86.986
1970-01-01 00:00:00.000000172,-76.4914123701086
1970-01-01 00:00:00.000000173,284.944098356906
1970-01-01 00:00:00.000000174,225.578
1970-01-01 00:00:00.000000175,-108.213262972497
1970-01-01 00:00:00.000000176,-323.505492677744
1970-01-01 00:00:00.000000177,-257.725814161222
1970-01-01 00:00:00.000000178,-363.598434754148
1970-01-01 00:00:00.000000179,-320.254849705822
1970-01-01 00:00:00.000000180,-68.442
1970-01-01 00:00:00.000000181,30.6145021471881
1970-01-01 00:00:00.000000182,164.343860570874
1970-01-01 00:00:00.000000183,110.558659874858
1970-01-01 00:00:00.000000184,256.081604215969
1970-01-01 00:00:00.000000185,-40.9662158201227
1970-01-01 00:00:00.000000186,-114.436
1970-01-01 00:00:00.000000187,-208.134534623156
1970-01-01 00:00:00.000000188,-269.951458977428
1970-01-01 00:00:00.000000189,42.976898687552
1970-01-01 00:00:00.000000190,24.8271712885008
1970-01-01 00:00:00.000000191,10.3458746756596
1970-01-01 00:00:00.000000192,49.2420458675072
1970-01-01 00:00:00.000000193,311.541995679751
1970-01-01 00:00:00.000000194,-74.7883561398084
1970-01-01 00:00:00.000000195,-157.513780420261
1970-01-01 00:00:00.000000196,-277.480734499694
1970-01-01 00:00:00.000000197,-428.260010481977
1970-01-01 00:00:00.000000198,-58.924029173322
1970-01-01 00:00:00.000000199,127.110148994969
1970-01-01 00:00:00.000000200,-15.8001541133144
1970-01-01 00:00:00.000000201,-6.588
1970-01-01 00:00:00.000000202,316.571160832906
1970-01-01 00:00:00.000000203,38.4577632616172
1970-01-01 00:00:00.000000204,-20.5343514828414
1970-01-01 00:00:00.000000205,70.9085966983014
1970-01-01 00:00:00.000000206,44.5499515363288
1970-01-01 00:00:00.000000207,182.024
1970-01-01 00:00:00.000000208,119.240877381348
1970-01-01 00:00:00.000000209,-200.458538504449
1970-01-01 00:00:00.000000210,-36.4178542189044
1970-01-01 00:00:00.000000211,-64.5003109941091
1970-01-01 00:00:00.000000212,210.671698495441
1970-01-01 00:00:00.000000213,-67.954
1970-01-01 00:00:00.000000214,-182.939433542127
1970-01-01 00:00:00.000000215,30.4210792163517
1970-01-01 00:00:00.000000216,-529.417754729037
1970-01-01 00:00:00.000000217,-166.255970642101
1970-01-01 00:00:00.000000218,-97.6427338812027
1970-01-01 00:00:00.000000219,-148.474
1970-01-01 00:00:00.000000220,-225.092490080347
1970-01-01 00:00:00.000000221,-56.9367304639249
1970-01-01 00:00:00.000000222,-456.28
1970-01-01 00:00:00.000000223,134.34095442193
1970-01-01 00:00:00.000000224,21.7499795232949
